Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

03:47:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:47:03 AM  all   15.23    0.00    0.96    1.86    0.00    0.05    0.00    0.00    0.00   81.90
03:47:04 AM  all   17.32    0.00    0.80    0.65    0.00    0.05    0.00    0.00    0.00   81.18
03:47:05 AM  all    3.31    0.00    0.70    0.65    0.00    0.05    0.00    0.00    0.00   95.28
03:47:06 AM  all    0.70    0.00    0.30    0.30    0.00    0.00    0.00    0.00    0.00   98.70
03:47:07 AM  all   17.17    0.00    1.35    0.50    0.00    0.05    0.00    0.00    0.00   80.93
03:47:08 AM  all   83.40    0.00    5.77    0.05    0.00    0.00    0.00    0.00    0.00   10.78
03:47:09 AM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:10 AM  all   92.59    0.00    7.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:11 AM  all   93.16    0.00    6.79    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:47:12 AM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:13 AM  all   92.84    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:14 AM  all   92.21    0.00    7.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:15 AM  all   91.95    0.00    8.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:16 AM  all   91.87    0.00    8.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:17 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:18 AM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:19 AM  all   94.29    0.00    5.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:20 AM  all   93.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:47:21 AM  all   90.22    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00    3.04
03:47:22 AM  all   15.88    0.00    3.88    0.05    0.00    0.00    0.00    0.00    0.00   80.19
03:47:23 AM  all   12.36    0.00    3.80    0.15    0.00    0.00    0.00    0.00    0.00   83.69
03:47:24 AM  all   12.28    0.00    3.67    0.00    0.00    0.00    0.00    0.00    0.00   84.05
03:47:25 AM  all   11.96    0.00    3.90    0.00    0.00    0.05    0.00    0.00    0.00   84.08
03:47:26 AM  all   12.93    0.00    3.61    0.05    0.00    0.10    0.00    0.00    0.00   83.31
03:47:27 AM  all   12.92    0.00    4.16    0.00    0.00    0.20    0.00    0.00    0.00   82.72
03:47:28 AM  all   13.09    0.00    4.06    0.10    0.00    0.20    0.00    0.00    0.00   82.55
03:47:29 AM  all   13.59    0.00    4.11    0.00    0.00    0.15    0.00    0.00    0.00   82.15
03:47:30 AM  all   13.53    0.00    4.23    0.00    0.00    0.05    0.00    0.00    0.00   82.19
03:47:31 AM  all   13.48    0.00    4.61    0.10    0.00    0.15    0.00    0.00    0.00   81.66
03:47:32 AM  all   13.83    0.00    4.31    0.05    0.00    0.10    0.00    0.00    0.00   81.70
