Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

02:58:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:58:20 AM  all   15.33    0.00    0.80    1.81    0.00    0.20    0.00    0.00    0.00   81.86
02:58:21 AM  all   16.95    0.00    0.90    0.40    0.00    0.05    0.00    0.00    0.00   81.70
02:58:22 AM  all    3.07    0.00    0.45    0.86    0.00    0.00    0.00    0.00    0.00   95.62
02:58:23 AM  all    1.35    0.00    0.60    0.35    0.00    0.05    0.00    0.00    0.00   97.65
02:58:24 AM  all   18.09    0.00    1.36    0.40    0.00    0.00    0.00    0.00    0.00   80.15
02:58:25 AM  all   92.81    0.00    5.84    0.00    0.00    0.00    0.00    0.00    0.00    1.35
02:58:26 AM  all   93.43    0.00    6.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:27 AM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:28 AM  all   93.17    0.00    6.83    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:29 AM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:30 AM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:31 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:32 AM  all   92.10    0.00    7.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:33 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:34 AM  all   92.10    0.00    7.85    0.00    0.00    0.05    0.00    0.00    0.00    0.00
02:58:35 AM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:36 AM  all   93.70    0.00    6.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:37 AM  all   94.40    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:58:38 AM  all   88.43    0.00    6.63    0.15    0.00    0.00    0.00    0.00    0.00    4.79
02:58:39 AM  all   15.57    0.00    3.91    0.05    0.00    0.00    0.00    0.00    0.00   80.47
02:58:40 AM  all   12.59    0.00    3.21    0.00    0.00    0.05    0.00    0.00    0.00   84.14
02:58:41 AM  all   12.60    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   83.68
02:58:42 AM  all   12.16    0.00    3.60    0.00    0.00    0.05    0.00    0.00    0.00   84.19
02:58:43 AM  all   12.37    0.00    3.61    0.00    0.00    0.20    0.00    0.00    0.00   83.83
02:58:44 AM  all   12.65    0.00    4.00    0.20    0.00    0.15    0.00    0.00    0.00   83.00
02:58:45 AM  all   13.29    0.00    3.76    0.00    0.00    0.10    0.00    0.00    0.00   82.85
02:58:46 AM  all   12.99    0.00    3.88    0.00    0.00    0.05    0.00    0.00    0.00   83.08
02:58:47 AM  all   13.06    0.00    4.32    0.05    0.00    0.05    0.00    0.00    0.00   82.52
02:58:48 AM  all   13.28    0.00    3.72    0.05    0.00    0.15    0.00    0.00    0.00   82.80
02:58:49 AM  all   13.35    0.00    3.87    0.05    0.00    0.05    0.00    0.00    0.00   82.68
02:58:50 AM  all   13.66    0.00    4.50    0.00    0.00    0.20    0.00    0.00    0.00   81.64
02:58:51 AM  all   13.21    0.00    3.83    0.00    0.00    0.10    0.00    0.00    0.00   82.86
02:58:52 AM  all   13.65    0.00    4.01    0.00    0.00    0.10    0.00    0.00    0.00   82.24
02:58:53 AM  all   13.76    0.00    4.12    0.10    0.00    0.20    0.00    0.00    0.00   81.82
02:58:54 AM  all   13.15    0.00    4.08    0.00    0.00    0.20    0.00    0.00    0.00   82.57
02:58:55 AM  all   13.22    0.00    4.11    0.00    0.00    0.25    0.00    0.00    0.00   82.42
02:58:56 AM  all   13.79    0.00    4.31    0.05    0.00    0.20    0.00    0.00    0.00   81.64
02:58:57 AM  all   13.10    0.00    3.92    0.05    0.00    0.15    0.00    0.00    0.00   82.78
02:58:58 AM  all   13.15    0.00    3.73    0.00    0.00    0.15    0.00    0.00    0.00   82.97
02:58:59 AM  all   12.91    0.00    4.12    0.20    0.00    0.20    0.00    0.00    0.00   82.57
02:59:00 AM  all   13.14    0.00    4.03    0.00    0.00    0.00    0.00    0.00    0.00   82.84
02:59:01 AM  all   14.39    0.00    3.81    0.00    0.00    0.05    0.00    0.00    0.00   81.75
02:59:02 AM  all   15.66    0.00    4.15    0.05    0.00    0.25    0.00    0.00    0.00   79.89
02:59:03 AM  all    3.97    0.00    1.16    0.00    0.00    0.10    0.00    0.00    0.00   94.78
02:59:04 AM  all    0.35    0.00    0.10    0.00    0.00    0.05    0.00    0.00    0.00   99.50
02:59:05 AM  all    0.15    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.60
02:59:06 AM  all    0.35    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.40
02:59:07 AM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
02:59:08 AM  all   77.05    0.15   10.50    0.00    0.00    0.35    0.00    0.00    0.00   11.95
02:59:09 AM  all   84.08    9.46    6.31    0.00    0.00    0.05    0.00    0.00    0.00    0.10
02:59:10 AM  all   81.55   14.22    4.13    0.00    0.00    0.05    0.00    0.00    0.00    0.05
