Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

03:45:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:45:15 AM  all   16.14    0.00    0.75    1.95    0.00    0.10    0.00    0.00    0.00   81.05
03:45:16 AM  all   17.61    0.00    0.75    0.50    0.00    0.05    0.00    0.00    0.00   81.08
03:45:17 AM  all    3.11    0.00    0.55    0.80    0.00    0.05    0.00    0.00    0.00   95.48
03:45:18 AM  all    0.75    0.00    0.35    0.40    0.00    0.05    0.00    0.00    0.00   98.44
03:45:19 AM  all   17.41    0.00    1.00    0.10    0.00    0.00    0.00    0.00    0.00   81.49
03:45:20 AM  all   86.55    0.00    6.70    0.00    0.00    0.00    0.00    0.00    0.00    6.75
03:45:21 AM  all   93.86    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:22 AM  all   93.29    0.00    6.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:23 AM  all   92.34    0.00    7.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:24 AM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:25 AM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:26 AM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:27 AM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:28 AM  all   91.85    0.00    8.10    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:45:29 AM  all   92.10    0.00    7.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:30 AM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:31 AM  all   94.35    0.00    5.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:32 AM  all   94.31    0.00    5.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:45:33 AM  all   78.75    0.00    7.52    0.00    0.00    0.00    0.00    0.00    0.00   13.73
03:45:34 AM  all   13.76    0.00    4.02    0.20    0.00    0.05    0.00    0.00    0.00   81.98
03:45:35 AM  all   12.14    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   84.15
03:45:36 AM  all   13.42    0.00    4.21    0.30    0.00    0.00    0.00    0.00    0.00   82.07
03:45:37 AM  all   12.81    0.00    3.67    0.00    0.00    0.05    0.00    0.00    0.00   83.48
03:45:38 AM  all   12.35    0.00    4.00    0.00    0.00    0.30    0.00    0.00    0.00   83.35
03:45:39 AM  all   13.57    0.00    3.77    0.00    0.00    0.05    0.00    0.00    0.00   82.60
03:45:40 AM  all   13.68    0.00    3.71    0.05    0.00    0.20    0.00    0.00    0.00   82.36
03:45:41 AM  all   13.14    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   82.70
03:45:42 AM  all   13.27    0.00    3.97    0.00    0.00    0.10    0.00    0.00    0.00   82.65
03:45:43 AM  all   13.45    0.00    4.07    0.05    0.00    0.15    0.00    0.00    0.00   82.28
03:45:44 AM  all   13.54    0.00    4.26    0.00    0.00    0.15    0.00    0.00    0.00   82.05
03:45:45 AM  all   13.60    0.00    4.02    0.00    0.00    0.10    0.00    0.00    0.00   82.28
03:45:46 AM  all   13.15    0.00    4.37    0.10    0.00    0.20    0.00    0.00    0.00   82.18
03:45:47 AM  all   13.65    0.00    3.70    0.00    0.00    0.20    0.00    0.00    0.00   82.45
03:45:48 AM  all   13.25    0.00    3.83    0.00    0.00    0.05    0.00    0.00    0.00   82.87
03:45:49 AM  all   14.94    0.00    3.86    0.10    0.00    0.15    0.00    0.00    0.00   80.95
03:45:50 AM  all   13.22    0.00    3.92    0.00    0.00    0.15    0.00    0.00    0.00   82.71
03:45:51 AM  all   13.22    0.00    3.67    0.05    0.00    0.25    0.00    0.00    0.00   82.81
03:45:52 AM  all   13.05    0.00    4.32    0.05    0.00    0.10    0.00    0.00    0.00   82.49
03:45:53 AM  all   13.34    0.00    3.83    0.00    0.00    0.20    0.00    0.00    0.00   82.63
03:45:54 AM  all   13.34    0.00    4.01    0.00    0.00    0.15    0.00    0.00    0.00   82.50
03:45:55 AM  all   14.65    0.00    4.05    0.05    0.00    0.20    0.00    0.00    0.00   81.05
03:45:56 AM  all   15.42    0.00    4.11    0.00    0.00    0.15    0.00    0.00    0.00   80.32
03:45:57 AM  all    9.89    0.00    2.86    0.00    0.00    0.10    0.00    0.00    0.00   87.15
03:45:58 AM  all    0.30    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.45
03:45:59 AM  all    0.20    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.55
03:46:00 AM  all    0.15    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.70
03:46:01 AM  all    0.25    0.00    0.35    0.15    0.00    0.00    0.00    0.00    0.00   99.25
03:46:02 AM  all   24.47    0.00    5.21    0.00    0.00    0.40    0.00    0.00    0.00   69.92
03:46:03 AM  all   88.89    2.50    8.35    0.05    0.00    0.05    0.00    0.00    0.00    0.15
03:46:04 AM  all   80.91   14.03    4.96    0.00    0.00    0.00    0.00    0.00    0.00    0.10
03:46:05 AM  all   80.63   14.13    4.84    0.00    0.00    0.15    0.00    0.00    0.00    0.25
03:46:06 AM  all   80.55   15.09    4.16    0.00    0.00    0.05    0.00    0.00    0.00    0.15
03:46:07 AM  all   21.61   57.54    6.73    0.10    0.00    0.46    0.00    0.00    0.00   13.56
03:46:08 AM  all   13.16   65.91    6.32    0.00    0.00    0.77    0.00    0.00    0.00   13.83
03:46:09 AM  all   14.18   65.85    6.96    0.00    0.00    0.51    0.00    0.00    0.00   12.49
03:46:10 AM  all   13.89   65.12    7.30    0.05    0.00    0.72    0.00    0.00    0.00   12.92
03:46:11 AM  all   11.95   67.20    7.16    0.00    0.00    0.51    0.00    0.00    0.00   13.18
03:46:12 AM  all   14.39   64.59    7.30    0.00    0.00    0.71    0.00    0.00    0.00   13.01
03:46:13 AM  all   13.27   65.98    6.92    0.00    0.00    0.62    0.00    0.00    0.00   13.22
03:46:14 AM  all   12.89   66.79    7.08    0.00    0.00    0.62    0.00    0.00    0.00   12.63
03:46:15 AM  all   13.28   66.82    6.51    0.00    0.00    0.56    0.00    0.00    0.00   12.82
03:46:16 AM  all   12.46   67.13    6.92    0.00    0.00    0.56    0.00    0.00    0.00   12.92
03:46:17 AM  all   13.99   65.93    7.07    0.00    0.00    0.31    0.00    0.00    0.00   12.70
03:46:18 AM  all   12.53   66.70    6.92    0.00    0.00    0.56    0.00    0.00    0.00   13.29
03:46:19 AM  all   13.43   66.87    6.48    0.00    0.00    0.31    0.00    0.00    0.00   12.91
03:46:20 AM  all   12.87   67.56    6.08    0.00    0.00    0.36    0.00    0.00    0.00   13.13
03:46:21 AM  all   12.68   66.99    6.62    0.00    0.00    0.87    0.00    0.00    0.00   12.84
03:46:22 AM  all   13.16   67.06    6.78    0.05    0.00    0.25    0.00    0.00    0.00   12.70
03:46:23 AM  all   12.65   66.24    7.19    0.00    0.00    0.51    0.00    0.00    0.00   13.41
03:46:24 AM  all   12.18   69.09    6.29    0.00    0.00    0.15    0.00    0.00    0.00   12.28
03:46:25 AM  all   13.30   67.54    5.91    0.05    0.00    0.26    0.00    0.00    0.00   12.94
03:46:26 AM  all   12.02   68.16    6.37    0.05    0.00    0.66    0.00    0.00    0.00   12.74
03:46:27 AM  all   13.38   66.79    6.36    0.00    0.00    0.21    0.00    0.00    0.00   13.28
03:46:28 AM  all   11.98   67.58    6.43    0.00    0.00    0.31    0.00    0.00    0.00   13.69
03:46:29 AM  all   12.92   67.68    6.48    0.00    0.00    0.31    0.00    0.00    0.00   12.61
03:46:30 AM  all   13.85   65.79    7.18    0.00    0.00    0.41    0.00    0.00    0.00   12.77
03:46:31 AM  all   13.53   65.95    6.79    0.00    0.00    0.31    0.00    0.00    0.00   13.43
03:46:32 AM  all   14.87   64.71    7.77    0.00    0.00    0.36    0.00    0.00    0.00   12.29
03:46:33 AM  all   19.00   22.39    6.82    0.00    0.00    0.15    0.00    0.00    0.00   51.64
03:46:34 AM  all    4.26    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   95.28
03:46:35 AM  all    5.11    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   94.79
03:46:36 AM  all   50.65    0.00    0.75    0.10    0.00    0.00    0.00    0.00    0.00   48.50
03:46:37 AM  all   99.55    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:46:38 AM  all   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:46:39 AM  all   74.35    0.00   19.83    0.00    0.00    0.10    0.00    0.00    0.00    5.72
03:46:40 AM  all   17.61    0.00    1.40    0.10    0.00    0.10    0.00    0.00    0.00   80.79
03:46:41 AM  all   15.43    3.91    0.91    0.05    0.00    0.05    0.00    0.00    0.00   79.64
03:46:42 AM  all    2.82    5.09    1.01    0.05    0.00    0.00    0.00    0.00    0.00   91.03
03:46:43 AM  all    2.68    5.11    1.01    0.05    0.00    0.00    0.00    0.00    0.00   91.15
03:46:44 AM  all    3.07    5.03    0.96    0.00    0.00    0.10    0.00    0.00    0.00   90.84
03:46:45 AM  all    3.26    4.42    1.20    0.00    0.00    0.05    0.00    0.00    0.00   91.06
03:46:46 AM  all    3.17    4.79    1.21    0.05    0.00    0.10    0.00    0.00    0.00   90.68
03:46:47 AM  all    3.26    4.61    1.25    0.00    0.00    0.15    0.00    0.00    0.00   90.73
03:46:48 AM  all    3.36    4.57    1.05    0.05    0.00    0.10    0.00    0.00    0.00   90.86
03:46:49 AM  all    3.81    4.21    1.10    0.05    0.00    0.15    0.00    0.00    0.00   90.68
03:46:50 AM  all    3.06    4.87    1.00    0.00    0.00    0.00    0.00    0.00    0.00   91.06
03:46:51 AM  all    3.12    4.33    1.36    0.00    0.00    0.00    0.00    0.00    0.00   91.19
03:46:52 AM  all    3.35    4.20    1.55    0.00    0.00    0.20    0.00    0.00    0.00   90.70
03:46:53 AM  all    3.03    4.19    1.06    0.05    0.00    0.05    0.00    0.00    0.00   91.61
03:46:54 AM  all    3.12    4.32    1.31    0.00    0.00    0.05    0.00    0.00    0.00   91.21
03:46:55 AM  all    3.79    4.14    1.44    0.05    0.00    0.10    0.00    0.00    0.00   90.48
03:46:56 AM  all    3.91    3.96    0.95    0.00    0.00    0.05    0.00    0.00    0.00   91.12
03:46:57 AM  all    3.69    4.04    1.45    0.00    0.00    0.00    0.00    0.00    0.00   90.81
03:46:58 AM  all    4.83    3.92    1.56    0.00    0.00    0.05    0.00    0.00    0.00   89.64
03:46:59 AM  all    3.17    4.43    1.31    0.00    0.00    0.15    0.00    0.00    0.00   90.94
03:47:00 AM  all    3.51    4.12    1.10    0.00    0.00    0.10    0.00    0.00    0.00   91.16
03:47:01 AM  all    4.21    1.50    1.45    0.00    0.00    0.00    0.00    0.00    0.00   92.83
