Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

09:26:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:26:17 PM  all   15.73    0.00    1.10    1.60    0.00    0.05    0.00    0.00    0.00   81.52
09:26:18 PM  all   17.05    0.00    0.90    0.40    0.00    0.00    0.00    0.00    0.00   81.64
09:26:19 PM  all    4.01    0.00    0.80    0.70    0.00    0.10    0.00    0.00    0.00   94.39
09:26:20 PM  all    0.35    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.30
09:26:21 PM  all    0.35    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.30
09:26:22 PM  all    3.16    0.00    1.00    0.30    0.00    0.00    0.00    0.00    0.00   95.54
09:26:23 PM  all   48.85    0.00    3.25    0.00    0.00    0.05    0.00    0.00    0.00   47.85
09:26:24 PM  all   94.39    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:25 PM  all   92.01    0.00    7.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:26 PM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:27 PM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:28 PM  all   92.85    0.00    7.10    0.00    0.00    0.05    0.00    0.00    0.00    0.00
09:26:29 PM  all   91.90    0.00    8.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:30 PM  all   92.65    0.00    7.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:31 PM  all   91.35    0.00    8.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:32 PM  all   91.96    0.00    8.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:33 PM  all   92.30    0.00    7.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:34 PM  all   94.04    0.00    5.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:35 PM  all   93.52    0.00    6.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:36 PM  all   94.24    0.00    5.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:26:37 PM  all   75.83    0.00    7.71    0.00    0.00    0.00    0.00    0.00    0.00   16.47
09:26:38 PM  all   31.65    0.00    5.35    0.00    0.00    0.00    0.00    0.00    0.00   63.00
09:26:39 PM  all   29.98    0.00    4.70    0.00    0.00    0.00    0.00    0.00    0.00   65.32
09:26:40 PM  all   28.16    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   66.63
09:26:41 PM  all   28.44    0.00    5.02    0.00    0.00    0.00    0.00    0.00    0.00   66.55
09:26:42 PM  all   28.09    0.00    4.69    0.00    0.00    0.00    0.00    0.00    0.00   67.22
09:26:43 PM  all   28.45    0.00    4.52    0.00    0.00    0.00    0.00    0.00    0.00   67.03
09:26:44 PM  all   27.89    0.00    5.75    0.00    0.00    0.20    0.00    0.00    0.00   66.17
09:26:45 PM  all   29.09    0.00    5.04    0.00    0.00    0.25    0.00    0.00    0.00   65.62
09:26:46 PM  all   33.45    0.00    5.58    0.05    0.00    0.25    0.00    0.00    0.00   60.67
09:26:47 PM  all   25.64    0.00    4.40    0.00    0.00    0.25    0.00    0.00    0.00   69.72
09:26:48 PM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
09:26:49 PM  all    0.05    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.60
09:26:50 PM  all    0.45    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.05
09:26:51 PM  all    0.35    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.30
09:26:52 PM  all    0.35    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.20
09:26:53 PM  all    0.45    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:26:54 PM  all    0.30    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.55
09:26:55 PM  all    0.20    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.45
09:26:56 PM  all   84.03    0.00    3.61    0.00    0.00    1.00    0.00    0.00    0.00   11.37
09:26:57 PM  all   83.44    0.00    4.00    0.00    0.00    0.86    0.00    0.00    0.00   11.70
09:26:58 PM  all   89.19    0.00    1.97    0.00    0.00    1.11    0.00    0.00    0.00    7.73
09:26:59 PM  all   89.56    0.00    2.82    0.00    0.00    0.55    0.00    0.00    0.00    7.06
09:27:00 PM  all   90.52    0.00    2.36    0.00    0.00    0.45    0.00    0.00    0.00    6.67
09:27:01 PM  all   90.62    0.00    2.02    0.00    0.00    0.91    0.00    0.00    0.00    6.45
09:27:02 PM  all   93.65    0.00    1.85    0.00    0.00    0.45    0.00    0.00    0.00    4.05
09:27:03 PM  all   85.44    0.00    2.25    0.00    0.00    0.51    0.00    0.00    0.00   11.80
09:27:04 PM  all   68.48    0.00    2.75    0.00    0.00    0.67    0.00    0.00    0.00   28.10
09:27:05 PM  all   68.55    0.00    3.05    0.25    0.00    0.41    0.00    0.00    0.00   27.74
09:27:06 PM  all   68.06    0.00    2.89    0.00    0.00    0.62    0.00    0.00    0.00   28.44
09:27:07 PM  all   61.09    0.00    3.84    0.00    0.00    0.31    0.00    0.00    0.00   34.75
09:27:08 PM  all   75.55    0.00    2.60    0.00    0.00    0.46    0.00    0.00    0.00   21.39
09:27:09 PM  all   91.51    0.00    2.11    0.00    0.00    0.65    0.00    0.00    0.00    5.73
09:27:10 PM  all   91.61    0.00    2.26    0.00    0.00    0.65    0.00    0.00    0.00    5.47
09:27:11 PM  all   91.00    0.00    2.80    0.00    0.00    0.75    0.00    0.00    0.00    5.45
09:27:12 PM  all   93.79    0.00    1.57    0.00    0.00    0.40    0.00    0.00    0.00    4.24
09:27:13 PM  all   76.42    0.00    2.45    0.00    0.00    0.68    0.00    0.00    0.00   20.45
09:27:14 PM  all   67.28    0.00    3.02    0.00    0.00    0.48    0.00    0.00    0.00   29.22
09:27:15 PM  all   67.85    0.00    2.73    0.00    0.00    0.26    0.00    0.00    0.00   29.16
09:27:16 PM  all   67.45    0.00    2.66    0.00    0.00    0.21    0.00    0.00    0.00   29.69
09:27:17 PM  all   62.17    0.00    3.49    0.00    0.00    0.89    0.00    0.00    0.00   33.45
09:27:18 PM  all   83.95    0.00    1.83    0.00    0.00    0.66    0.00    0.00    0.00   13.56
09:27:19 PM  all   92.31    0.00    2.06    0.00    0.00    0.60    0.00    0.00    0.00    5.03
09:27:20 PM  all   91.33    0.00    2.52    0.00    0.00    0.50    0.00    0.00    0.00    5.65
09:27:21 PM  all   92.08    0.00    2.02    0.00    0.00    0.35    0.00    0.00    0.00    5.55
09:27:22 PM  all   91.52    0.00    1.91    0.00    0.00    0.50    0.00    0.00    0.00    6.07
09:27:23 PM  all   70.36    0.00    2.79    0.00    0.00    0.63    0.00    0.00    0.00   26.22
09:27:24 PM  all   68.23    0.00    2.82    0.00    0.00    0.26    0.00    0.00    0.00   28.68
09:27:25 PM  all   68.02    0.00    2.70    0.00    0.00    0.67    0.00    0.00    0.00   28.61
09:27:26 PM  all   73.70    0.00    3.47    0.05    0.00    0.25    0.00    0.00    0.00   22.53
09:27:27 PM  all   99.65    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:27:28 PM  all   97.25    0.00    2.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:27:29 PM  all   77.07    0.00   10.42    0.00    0.00    0.15    0.00    0.00    0.00   12.37
09:27:30 PM  all   16.65    0.00    2.46    0.00    0.00    0.00    0.00    0.00    0.00   80.89
09:27:31 PM  all    4.64    0.00    1.75    0.05    0.00    0.05    0.00    0.00    0.00   93.51
09:27:32 PM  all    5.66    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.49
09:27:33 PM  all    6.25    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   92.95
09:27:34 PM  all    5.14    0.00    0.76    0.00    0.00    0.05    0.00    0.00    0.00   94.06
09:27:35 PM  all    5.75    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   93.35
09:27:36 PM  all    5.90    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.15
09:27:37 PM  all    5.26    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.73
09:27:38 PM  all    5.27    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.63
09:27:39 PM  all    5.18    0.00    0.85    0.00    0.00    0.15    0.00    0.00    0.00   93.82
09:27:40 PM  all    5.88    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.02
09:27:41 PM  all    5.40    0.00    1.00    0.05    0.00    0.00    0.00    0.00    0.00   93.55
09:27:42 PM  all    5.51    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.48
09:27:43 PM  all    5.72    0.00    1.24    0.00    0.00    0.00    0.00    0.00    0.00   93.03
09:27:44 PM  all    5.64    0.00    1.15    0.00    0.00    0.05    0.00    0.00    0.00   93.16
09:27:45 PM  all    5.41    0.00    1.10    0.00    0.00    0.05    0.00    0.00    0.00   93.44
09:27:46 PM  all    5.32    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   93.57
09:27:47 PM  all    5.81    0.00    1.09    0.00    0.00    0.10    0.00    0.00    0.00   93.00
09:27:48 PM  all    5.66    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.34
09:27:49 PM  all    5.59    0.00    1.15    0.00    0.00    0.05    0.00    0.00    0.00   93.21
09:27:50 PM  all    5.59    0.00    1.20    0.00    0.00    0.10    0.00    0.00    0.00   93.11
09:27:51 PM  all    5.50    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.40
09:27:52 PM  all    5.70    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.30
09:27:53 PM  all    5.72    0.00    1.10    0.00    0.00    0.05    0.00    0.00    0.00   93.13
09:27:54 PM  all    5.60    0.00    1.15    0.00    0.00    0.05    0.00    0.00    0.00   93.20
09:27:55 PM  all    5.84    0.00    0.80    0.00    0.00    0.10    0.00    0.00    0.00   93.27
09:27:56 PM  all    5.46    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   93.49
09:27:57 PM  all    5.74    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   93.06
09:27:58 PM  all    5.44    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   93.61
