Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

09:15:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:15:30 PM  all   15.27    0.00    1.00    1.81    0.00    0.20    0.00    0.00    0.00   81.72
09:15:31 PM  all   16.77    0.00    0.85    0.80    0.00    0.00    0.00    0.00    0.00   81.58
09:15:32 PM  all    4.32    0.00    0.70    0.65    0.00    0.05    0.00    0.00    0.00   94.28
09:15:33 PM  all    0.45    0.00    0.30    0.05    0.00    0.00    0.00    0.00    0.00   99.20
09:15:34 PM  all    0.70    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.80
09:15:35 PM  all    3.16    0.00    1.05    0.35    0.00    0.10    0.00    0.00    0.00   95.34
09:15:36 PM  all   47.72    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   48.92
09:15:37 PM  all   94.45    0.00    5.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:15:38 PM  all   94.90    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:15:39 PM  all   90.96    0.00    9.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:15:40 PM  all   60.47    0.00    6.73    0.00    0.00    0.00    0.00    0.00    0.00   32.80
09:15:41 PM  all   35.86    0.00    5.47    0.00    0.00    0.00    0.00    0.00    0.00   58.68
09:15:42 PM  all   13.99    0.00    2.65    0.00    0.00    0.00    0.00    0.00    0.00   83.37
09:15:43 PM  all    0.40    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.30
09:15:44 PM  all    0.20    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.50
09:15:45 PM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
09:15:46 PM  all    0.25    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.30
09:15:47 PM  all   32.03    0.00    1.05    0.00    0.00    0.45    0.00    0.00    0.00   66.47
09:15:48 PM  all   87.05    0.00    1.86    0.00    0.00    0.70    0.00    0.00    0.00   10.39
09:15:49 PM  all   89.12    0.00    2.92    0.00    0.00    0.65    0.00    0.00    0.00    7.30
09:15:50 PM  all   88.64    0.00    2.27    0.00    0.00    0.66    0.00    0.00    0.00    8.43
09:15:51 PM  all   89.46    0.00    2.02    0.00    0.00    0.55    0.00    0.00    0.00    7.97
09:15:52 PM  all   92.90    0.00    1.61    0.00    0.00    0.25    0.00    0.00    0.00    5.24
09:15:53 PM  all   88.37    0.00    1.95    0.00    0.00    0.67    0.00    0.00    0.00    9.02
09:15:54 PM  all   75.64    0.00    2.88    0.00    0.00    0.40    0.00    0.00    0.00   21.07
09:15:55 PM  all   69.40    0.00    2.61    0.00    0.00    0.72    0.00    0.00    0.00   27.27
09:15:56 PM  all   64.42    0.00    2.61    0.00    0.00    0.42    0.00    0.00    0.00   32.55
09:15:57 PM  all   80.72    0.00    2.23    0.00    0.00    0.56    0.00    0.00    0.00   16.50
09:15:58 PM  all   88.64    0.00    2.27    0.00    0.00    0.66    0.00    0.00    0.00    8.43
09:15:59 PM  all   88.94    0.00    1.97    0.00    0.00    0.61    0.00    0.00    0.00    8.48
09:16:00 PM  all   89.96    0.00    2.17    0.00    0.00    0.76    0.00    0.00    0.00    7.11
09:16:01 PM  all   93.15    0.00    1.70    0.00    0.00    0.35    0.00    0.00    0.00    4.80
09:16:02 PM  all   85.39    0.00    1.80    0.00    0.00    0.51    0.00    0.00    0.00   12.29
09:16:03 PM  all   73.01    0.00    2.44    0.00    0.00    0.36    0.00    0.00    0.00   24.20
09:16:04 PM  all   68.74    0.00    3.26    0.00    0.00    0.16    0.00    0.00    0.00   27.84
09:16:05 PM  all   66.75    0.00    3.17    0.00    0.00    0.72    0.00    0.00    0.00   29.37
09:16:06 PM  all   84.36    0.00    2.56    0.00    0.00    0.60    0.00    0.00    0.00   12.47
09:16:07 PM  all   89.84    0.00    1.92    0.00    0.00    0.61    0.00    0.00    0.00    7.63
09:16:08 PM  all   88.31    0.00    2.41    0.00    0.00    0.95    0.00    0.00    0.00    8.32
09:16:09 PM  all   91.45    0.00    1.26    0.00    0.00    0.65    0.00    0.00    0.00    6.64
