Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

09:23:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:23:42 PM  all   15.71    0.00    2.32    3.27    0.00    0.20    0.00    0.00    0.00   78.50
09:23:43 PM  all   17.45    0.00    1.25    0.95    0.00    0.00    0.00    0.00    0.00   80.35
09:23:44 PM  all    2.56    0.00    0.25    0.65    0.00    0.00    0.00    0.00    0.00   96.54
09:23:45 PM  all    0.60    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   98.95
09:23:46 PM  all    0.75    0.00    0.25    0.10    0.00    0.00    0.00    0.00    0.00   98.89
09:23:47 PM  all   31.86    0.00    2.06    0.25    0.00    0.05    0.00    0.00    0.00   65.78
09:23:48 PM  all   82.19    0.00    5.70    0.00    0.00    0.20    0.00    0.00    0.00   11.91
09:23:49 PM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:50 PM  all   92.34    0.00    7.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:51 PM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:52 PM  all   93.05    0.00    6.90    0.00    0.00    0.05    0.00    0.00    0.00    0.00
09:23:53 PM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:54 PM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:55 PM  all   91.74    0.00    8.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:56 PM  all   91.91    0.00    8.04    0.00    0.00    0.05    0.00    0.00    0.00    0.00
09:23:57 PM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:58 PM  all   93.31    0.00    6.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:23:59 PM  all   94.05    0.00    5.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:24:00 PM  all   93.54    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:24:01 PM  all   93.80    0.00    6.15    0.00    0.00    0.05    0.00    0.00    0.00    0.00
09:24:02 PM  all   75.39    0.00    7.84    0.05    0.00    0.00    0.00    0.00    0.00   16.73
09:24:03 PM  all   19.99    0.00    3.97    0.05    0.00    0.00    0.00    0.00    0.00   75.99
09:24:04 PM  all   14.44    0.00    3.91    0.00    0.00    0.00    0.00    0.00    0.00   81.65
09:24:05 PM  all   19.29    0.00    3.82    0.00    0.00    0.00    0.00    0.00    0.00   76.90
09:24:06 PM  all   17.79    0.00    3.61    0.10    0.00    0.20    0.00    0.00    0.00   78.31
09:24:07 PM  all   17.52    0.00    4.55    0.05    0.00    0.20    0.00    0.00    0.00   77.68
09:24:08 PM  all   16.83    0.00    4.69    0.00    0.00    0.00    0.00    0.00    0.00   78.48
09:24:09 PM  all   22.26    0.00    4.82    0.05    0.00    0.20    0.00    0.00    0.00   72.66
09:24:10 PM  all   43.65    0.00    4.87    0.00    0.00    0.35    0.00    0.00    0.00   51.13
09:24:11 PM  all   21.33    0.00    4.56    0.00    0.00    0.40    0.00    0.00    0.00   73.71
