Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

04:05:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:05:53 PM  all   15.34    0.00    0.80    1.75    0.00    0.05    0.00    0.00    0.00   82.06
04:05:54 PM  all   17.08    0.00    0.40    0.30    0.00    0.00    0.00    0.00    0.00   82.22
04:05:55 PM  all    2.20    0.00    0.30    0.80    0.00    0.00    0.00    0.00    0.00   96.70
04:05:56 PM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
04:05:57 PM  all    0.55    0.00    0.30    0.25    0.00    0.00    0.00    0.00    0.00   98.90
04:05:58 PM  all   20.04    0.00    1.21    0.05    0.00    0.00    0.00    0.00    0.00   78.70
04:05:59 PM  all   94.91    0.00    4.40    0.00    0.00    0.00    0.00    0.00    0.00    0.70
04:06:00 PM  all   94.31    0.00    5.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:01 PM  all   91.75    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:02 PM  all   53.32    0.00    6.24    0.00    0.00    0.00    0.00    0.00    0.00   40.44
04:06:03 PM  all   13.93    0.00    3.31    0.00    0.00    0.00    0.00    0.00    0.00   82.77
04:06:04 PM  all   14.39    0.00    4.25    0.00    0.00    0.00    0.00    0.00    0.00   81.36
04:06:05 PM  all   14.81    0.00    4.35    0.20    0.00    0.00    0.00    0.00    0.00   80.63
04:06:06 PM  all   17.40    0.00    4.19    0.00    0.00    0.00    0.00    0.00    0.00   78.41
04:06:07 PM  all    3.25    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   95.90
04:06:08 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
04:06:09 PM  all    1.60    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00   97.10
04:06:10 PM  all   37.07    0.00   60.68    2.00    0.00    0.00    0.00    0.00    0.00    0.25
04:06:11 PM  all   90.96    0.00    9.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:12 PM  all   86.89    0.00   13.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:13 PM  all   90.66    0.00    9.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:14 PM  all   89.23    0.00   10.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:15 PM  all   89.87    0.00   10.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:16 PM  all   90.84    0.00    9.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:17 PM  all   88.71    0.00   11.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:18 PM  all   90.94    0.00    9.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:19 PM  all   90.15    0.00    9.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:20 PM  all   89.44    0.00   10.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:21 PM  all   90.55    0.00    9.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:22 PM  all   89.96    0.00   10.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:23 PM  all   90.34    0.00    9.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:24 PM  all   90.22    0.00    9.78    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:25 PM  all   89.05    0.00   10.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:26 PM  all   90.55    0.00    9.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:27 PM  all   89.55    0.00   10.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:28 PM  all   90.38    0.00    9.62    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:29 PM  all   89.87    0.00   10.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:30 PM  all   90.34    0.00    9.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:31 PM  all   90.01    0.00    9.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:32 PM  all   90.04    0.00    9.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:33 PM  all   90.26    0.00    9.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:34 PM  all   90.25    0.00    9.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:35 PM  all   89.80    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:36 PM  all   89.74    0.00   10.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:37 PM  all   89.86    0.00   10.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:38 PM  all   89.79    0.00   10.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:39 PM  all   90.20    0.00    9.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:06:40 PM  all   75.00    0.00   16.93    0.00    0.00    0.00    0.00    0.00    0.00    8.07
04:06:41 PM  all   64.40    0.00   35.55    0.00    0.00    0.00    0.00    0.00    0.00    0.05
