Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

04:18:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:12 PM  all   15.61    0.00    0.55    1.70    0.00    0.05    0.00    0.00    0.00   82.09
04:18:13 PM  all   16.93    0.00    0.85    0.30    0.00    0.00    0.00    0.00    0.00   81.92
04:18:14 PM  all    1.95    0.00    0.35    0.80    0.00    0.00    0.00    0.00    0.00   96.90
04:18:15 PM  all    0.15    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.80
04:18:16 PM  all    0.65    0.00    0.25    0.30    0.00    0.05    0.00    0.00    0.00   98.75
04:18:17 PM  all   21.39    0.00    1.65    0.00    0.00    0.00    0.00    0.00    0.00   76.96
04:18:18 PM  all   95.34    0.00    4.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:19 PM  all   93.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:20 PM  all   93.86    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:21 PM  all   93.11    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:22 PM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:23 PM  all   93.05    0.00    6.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:24 PM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:25 PM  all   92.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:26 PM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:27 PM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:28 PM  all   94.11    0.00    5.89    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:29 PM  all   93.79    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:30 PM  all   95.04    0.00    4.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:18:31 PM  all   77.45    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00   15.80
04:18:32 PM  all   13.90    0.00    3.55    0.00    0.00    0.00    0.00    0.00    0.00   82.55
04:18:33 PM  all   12.78    0.00    3.51    0.00    0.00    0.00    0.00    0.00    0.00   83.71
04:18:34 PM  all   12.88    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   83.46
04:18:35 PM  all   12.97    0.00    3.46    0.00    0.00    0.00    0.00    0.00    0.00   83.58
04:18:36 PM  all   12.75    0.00    3.60    0.00    0.00    0.30    0.00    0.00    0.00   83.35
04:18:37 PM  all   14.04    0.00    4.00    0.00    0.00    0.10    0.00    0.00    0.00   81.86
04:18:38 PM  all   14.10    0.00    3.40    0.00    0.00    0.35    0.00    0.00    0.00   82.15
04:18:39 PM  all   14.01    0.00    3.80    0.00    0.00    0.05    0.00    0.00    0.00   82.14
04:18:40 PM  all   13.83    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   82.06
