Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

04:19:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:39 PM  all   15.43    0.00    0.65    1.65    0.00    0.05    0.00    0.00    0.00   82.21
04:19:40 PM  all   17.30    0.00    0.60    0.30    0.00    0.00    0.00    0.00    0.00   81.80
04:19:41 PM  all    1.95    0.00    0.45    0.80    0.00    0.05    0.00    0.00    0.00   96.75
04:19:42 PM  all    0.25    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.70
04:19:43 PM  all    0.45    0.00    0.15    0.25    0.00    0.00    0.00    0.00    0.00   99.15
04:19:44 PM  all   23.16    0.00    1.80    0.00    0.00    0.05    0.00    0.00    0.00   74.99
04:19:45 PM  all   95.25    0.00    4.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:46 PM  all   94.16    0.00    5.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:47 PM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:48 PM  all   93.59    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:49 PM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:50 PM  all   92.34    0.00    7.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:51 PM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:52 PM  all   91.62    0.00    8.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:53 PM  all   92.74    0.00    7.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:54 PM  all   93.79    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:19:55 PM  all   94.40    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
