Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

06:23:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:24:00 PM  all   15.68    0.00    1.05    1.85    0.00    0.10    0.00    0.00    0.00   81.33
06:24:01 PM  all    7.39    0.00    1.11    0.60    0.00    0.05    0.00    0.00    0.00   90.85
06:24:02 PM  all   14.52    0.00    1.40    0.10    0.00    0.00    0.00    0.00    0.00   83.98
06:24:03 PM  all    3.15    0.00    0.80    0.80    0.00    0.10    0.00    0.00    0.00   95.15
06:24:04 PM  all    0.45    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.10
06:24:05 PM  all    2.05    0.00    1.75    0.15    0.00    0.05    0.00    0.00    0.00   96.00
06:24:06 PM  all   18.46    0.00    1.65    0.40    0.00    0.10    0.00    0.00    0.00   79.39
06:24:07 PM  all   83.78    0.00    6.01    0.10    0.00    0.10    0.00    0.00    0.00   10.02
06:24:08 PM  all   93.75    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:24:09 PM  all   92.81    0.00    7.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:24:10 PM  all   92.44    0.00    7.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:24:11 PM  all   92.96    0.00    7.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:24:12 PM  all   90.64    0.00    9.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:24:13 PM  all   92.76    0.00    7.19    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:24:14 PM  all   41.50    0.00    5.50    0.00    0.00    0.00    0.00    0.00    0.00   53.00
06:24:15 PM  all   27.17    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   68.42
06:24:16 PM  all   27.26    0.00    3.84    0.00    0.00    0.00    0.00    0.00    0.00   68.90
06:24:17 PM  all   28.71    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   67.33
06:24:18 PM  all   29.03    0.00    4.30    0.00    0.00    0.05    0.00    0.00    0.00   66.62
06:24:19 PM  all   30.67    0.00    4.50    0.00    0.00    0.00    0.00    0.00    0.00   64.83
