Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

06:31:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:31:37 PM  all   15.20    0.00    1.01    1.81    0.00    0.05    0.00    0.00    0.00   81.93
06:31:38 PM  all    5.68    0.00    0.70    0.70    0.00    0.10    0.00    0.00    0.00   92.81
06:31:39 PM  all   16.52    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   82.82
06:31:40 PM  all    3.01    0.00    0.80    0.80    0.00    0.05    0.00    0.00    0.00   95.33
06:31:41 PM  all    0.50    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.30
06:31:42 PM  all    0.70    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   98.85
06:31:43 PM  all   17.19    0.00    1.25    0.25    0.00    0.05    0.00    0.00    0.00   81.26
06:31:44 PM  all   81.85    0.00    5.70    0.00    0.00    0.00    0.00    0.00    0.00   12.45
06:31:45 PM  all   93.69    0.00    6.26    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:31:46 PM  all   93.26    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:47 PM  all   92.09    0.00    7.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:48 PM  all   92.06    0.00    7.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:49 PM  all   92.19    0.00    7.81    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:50 PM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:51 PM  all   92.20    0.00    7.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:52 PM  all   92.31    0.00    7.64    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:31:53 PM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:54 PM  all   93.49    0.00    6.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:55 PM  all   93.66    0.00    6.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:56 PM  all   93.45    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:57 PM  all   94.94    0.00    5.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:31:58 PM  all   76.76    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   15.79
06:31:59 PM  all   32.04    0.00    4.42    0.00    0.00    0.00    0.00    0.00    0.00   63.54
06:32:00 PM  all   28.29    0.00    4.35    0.00    0.00    0.00    0.00    0.00    0.00   67.37
06:32:01 PM  all   27.49    0.00    4.17    0.05    0.00    0.10    0.00    0.00    0.00   68.19
06:32:02 PM  all   28.86    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   67.03
06:32:03 PM  all   27.85    0.00    3.95    0.00    0.00    0.05    0.00    0.00    0.00   68.15
06:32:04 PM  all   27.37    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   68.47
06:32:05 PM  all   28.01    0.00    4.07    0.00    0.00    0.00    0.00    0.00    0.00   67.92
06:32:06 PM  all   28.62    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   67.27
06:32:07 PM  all   28.46    0.00    4.49    0.00    0.00    0.05    0.00    0.00    0.00   67.00
06:32:08 PM  all   31.98    0.00    4.65    0.00    0.00    0.00    0.00    0.00    0.00   63.36
06:32:09 PM  all   38.45    0.00    4.60    0.00    0.00    0.00    0.00    0.00    0.00   56.95
06:32:10 PM  all   32.65    0.00    4.44    0.00    0.00    0.40    0.00    0.00    0.00   62.51
06:32:11 PM  all   30.10    0.00    4.67    0.00    0.00    0.10    0.00    0.00    0.00   65.13
06:32:12 PM  all   29.72    0.00    4.60    0.00    0.00    0.50    0.00    0.00    0.00   65.18
06:32:13 PM  all   30.57    0.00    4.95    0.00    0.00    0.15    0.00    0.00    0.00   64.33
06:32:14 PM  all   31.20    0.00    4.30    0.00    0.00    0.25    0.00    0.00    0.00   64.25
06:32:15 PM  all   30.22    0.00    4.29    0.00    0.00    0.60    0.00    0.00    0.00   64.89
