Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

06:25:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:25:24 PM  all   15.30    0.00    1.30    1.86    0.00    0.10    0.00    0.00    0.00   81.44
06:25:25 PM  all    6.53    0.00    0.75    0.70    0.00    0.05    0.00    0.00    0.00   91.97
06:25:26 PM  all   15.88    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   83.12
06:25:27 PM  all    3.05    0.00    0.85    0.90    0.00    0.10    0.00    0.00    0.00   95.10
06:25:28 PM  all    0.30    0.00    0.35    0.00    0.00    0.10    0.00    0.00    0.00   99.25
06:25:29 PM  all   11.64    0.00    0.70    0.05    0.00    0.25    0.00    0.00    0.00   87.36
06:25:30 PM  all   16.81    0.00    1.51    0.25    0.00    0.00    0.00    0.00    0.00   81.44
06:25:31 PM  all   78.78    0.00    5.56    0.00    0.00    0.00    0.00    0.00    0.00   15.67
06:25:32 PM  all   93.66    0.00    6.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:25:33 PM  all   92.45    0.00    7.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:25:34 PM  all   93.31    0.00    6.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:25:35 PM  all   93.13    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:25:36 PM  all   90.61    0.00    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:25:37 PM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:25:38 PM  all   47.42    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   46.32
06:25:39 PM  all   30.11    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   65.73
06:25:40 PM  all   27.36    0.00    4.49    0.00    0.00    0.05    0.00    0.00    0.00   68.10
06:25:41 PM  all   28.46    0.00    4.36    0.00    0.00    0.05    0.00    0.00    0.00   67.13
06:25:42 PM  all   36.53    0.00    4.06    0.00    0.00    0.00    0.00    0.00    0.00   59.41
06:25:43 PM  all   27.53    0.00    4.30    0.00    0.00    0.05    0.00    0.00    0.00   68.12
06:25:44 PM  all   31.08    0.00    4.10    0.00    0.00    0.10    0.00    0.00    0.00   64.71
06:25:45 PM  all   31.20    0.00    4.89    0.00    0.00    0.30    0.00    0.00    0.00   63.60
06:25:46 PM  all   32.32    0.00    4.30    0.00    0.00    0.05    0.00    0.00    0.00   63.33
06:25:47 PM  all   33.12    0.00    4.36    0.00    0.00    0.25    0.00    0.00    0.00   62.27
06:25:48 PM  all   37.26    0.00    4.61    0.00    0.00    0.00    0.00    0.00    0.00   58.14
06:25:49 PM  all    6.47    0.00    1.34    0.00    0.00    0.05    0.00    0.00    0.00   92.14
06:25:50 PM  all    0.10    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.55
06:25:51 PM  all    0.15    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   99.60
06:25:52 PM  all    0.55    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.00
06:25:53 PM  all    1.95    0.00    0.30    0.05    0.00    0.05    0.00    0.00    0.00   97.66
06:25:54 PM  all   95.64    0.00    4.16    0.00    0.00    0.05    0.00    0.00    0.00    0.15
06:25:55 PM  all   93.13    0.00    2.76    0.00    0.00    0.20    0.00    0.00    0.00    3.91
06:25:56 PM  all   97.00    0.00    1.75    0.00    0.00    0.25    0.00    0.00    0.00    1.00
06:25:57 PM  all   97.29    0.00    1.51    0.00    0.00    0.15    0.00    0.00    0.00    1.06
06:25:58 PM  all   97.12    0.00    1.99    0.00    0.00    0.10    0.00    0.00    0.00    0.79
06:25:59 PM  all   97.94    0.00    1.40    0.00    0.00    0.15    0.00    0.00    0.00    0.50
06:26:00 PM  all   97.79    0.00    1.55    0.00    0.00    0.15    0.00    0.00    0.00    0.50
06:26:01 PM  all   98.01    0.00    1.79    0.00    0.00    0.10    0.00    0.00    0.00    0.10
06:26:02 PM  all   98.05    0.00    1.25    0.00    0.00    0.10    0.00    0.00    0.00    0.60
06:26:03 PM  all   97.31    0.00    1.70    0.00    0.00    0.25    0.00    0.00    0.00    0.75
06:26:04 PM  all   97.37    0.00    1.59    0.00    0.00    0.10    0.00    0.00    0.00    0.94
06:26:05 PM  all   97.85    0.00    1.45    0.00    0.00    0.00    0.00    0.00    0.00    0.70
06:26:06 PM  all   97.79    0.00    1.66    0.00    0.00    0.15    0.00    0.00    0.00    0.40
06:26:07 PM  all   96.85    0.00    1.85    0.00    0.00    0.20    0.00    0.00    0.00    1.10
06:26:08 PM  all   97.14    0.00    1.71    0.00    0.00    0.20    0.00    0.00    0.00    0.95
06:26:09 PM  all   97.35    0.00    1.65    0.00    0.00    0.10    0.00    0.00    0.00    0.90
06:26:10 PM  all   97.20    0.00    1.90    0.00    0.00    0.30    0.00    0.00    0.00    0.60
06:26:11 PM  all   96.85    0.00    2.00    0.00    0.00    0.10    0.00    0.00    0.00    1.05
06:26:12 PM  all   96.09    0.00    2.21    0.00    0.00    0.10    0.00    0.00    0.00    1.61
06:26:13 PM  all   97.45    0.00    2.05    0.00    0.00    0.20    0.00    0.00    0.00    0.30
06:26:14 PM  all   97.25    0.00    1.85    0.00    0.00    0.05    0.00    0.00    0.00    0.85
06:26:15 PM  all   97.36    0.00    1.50    0.00    0.00    0.30    0.00    0.00    0.00    0.85
06:26:16 PM  all   97.14    0.00    1.85    0.00    0.00    0.25    0.00    0.00    0.00    0.75
06:26:17 PM  all   97.34    0.00    1.71    0.00    0.00    0.10    0.00    0.00    0.00    0.85
06:26:18 PM  all   97.26    0.00    1.59    0.00    0.00    0.10    0.00    0.00    0.00    1.05
06:26:19 PM  all   97.89    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00    0.60
06:26:20 PM  all   97.55    0.00    1.55    0.00    0.00    0.25    0.00    0.00    0.00    0.65
06:26:21 PM  all   97.36    0.00    1.65    0.00    0.00    0.20    0.00    0.00    0.00    0.80
06:26:22 PM  all   97.18    0.00    1.81    0.00    0.00    0.15    0.00    0.00    0.00    0.85
06:26:23 PM  all   98.25    0.00    1.30    0.00    0.00    0.20    0.00    0.00    0.00    0.25
06:26:24 PM  all   96.95    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00    1.30
06:26:25 PM  all   28.31    0.00    4.02    0.00    0.00    0.10    0.00    0.00    0.00   67.57
06:26:26 PM  all   14.43    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   84.37
06:26:27 PM  all   10.47    0.00    0.50    0.00    0.00    0.05    0.00    0.00    0.00   88.98
06:26:28 PM  all   91.77    0.00    0.25    0.00    0.00    0.05    0.00    0.00    0.00    7.93
06:26:29 PM  all   98.70    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:26:30 PM  all   36.98    0.00   11.59    0.00    0.00    0.00    0.00    0.00    0.00   51.42
06:26:31 PM  all    6.06    0.00    0.85    0.05    0.00    0.05    0.00    0.00    0.00   92.99
06:26:32 PM  all   11.30    0.00    0.81    0.00    0.00    0.05    0.00    0.00    0.00   87.84
06:26:33 PM  all   10.01    0.00    1.17    0.05    0.00    0.10    0.00    0.00    0.00   88.67
06:26:34 PM  all   10.49    0.00    1.12    0.00    0.00    0.05    0.00    0.00    0.00   88.34
06:26:35 PM  all   13.65    0.00    2.05    0.00    0.00    0.29    0.00    0.00    0.00   84.01
06:26:36 PM  all   12.20    0.00    2.10    0.05    0.00    0.00    0.00    0.00    0.00   85.66
06:26:37 PM  all    9.68    0.00    1.66    0.00    0.00    0.10    0.00    0.00    0.00   88.55
06:26:38 PM  all    9.89    0.00    1.61    0.00    0.00    0.10    0.00    0.00    0.00   88.40
06:26:39 PM  all   10.48    0.00    1.45    0.00    0.00    0.05    0.00    0.00    0.00   88.02
06:26:40 PM  all   20.76    0.00    1.35    0.00    0.00    0.05    0.00    0.00    0.00   77.84
06:26:41 PM  all   10.21    0.00    1.89    0.00    0.00    0.05    0.00    0.00    0.00   87.85
06:26:42 PM  all   11.19    0.00    1.68    0.00    0.00    0.00    0.00    0.00    0.00   87.13
06:26:43 PM  all    9.79    0.00    1.41    0.00    0.00    0.15    0.00    0.00    0.00   88.65
06:26:44 PM  all   10.71    0.00    1.64    0.00    0.00    0.15    0.00    0.00    0.00   87.50
06:26:45 PM  all    8.49    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   90.04
06:26:46 PM  all   10.16    0.00    1.43    0.00    0.00    0.00    0.00    0.00    0.00   88.41
