Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

02:28:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:28:10 PM  all   26.47    0.00    1.66    1.76    0.00    0.15    0.00    0.00    0.00   69.96
02:28:11 PM  all   21.35    0.00    0.90    0.30    0.00    0.05    0.00    0.00    0.00   77.39
02:28:12 PM  all    2.86    0.00    0.50    0.80    0.00    0.00    0.00    0.00    0.00   95.84
02:28:13 PM  all    0.80    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   98.95
02:28:14 PM  all    0.80    0.00    0.40    0.15    0.00    0.05    0.00    0.00    0.00   98.59
02:28:15 PM  all   17.37    0.00    0.95    0.25    0.00    0.05    0.00    0.00    0.00   81.38
02:28:16 PM  all   18.20    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   80.95
02:28:17 PM  all   19.90   13.79    2.37    0.20    0.00    0.20    0.00    0.00    0.00   63.54
02:28:18 PM  all    8.77   36.86    4.21    0.00    0.00    0.00    0.00    0.00    0.00   50.16
02:28:19 PM  all    7.01   39.48    3.81    0.00    0.00    0.05    0.00    0.00    0.00   49.64
02:28:20 PM  all    5.96   38.33    4.15    0.00    0.00    0.05    0.00    0.00    0.00   51.50
02:28:21 PM  all    7.78   39.63    4.25    0.00    0.00    0.00    0.00    0.00    0.00   48.34
02:28:22 PM  all    7.26   39.75    3.60    0.00    0.00    0.21    0.00    0.00    0.00   49.18
02:28:23 PM  all    4.82   43.15    3.19    0.05    0.00    0.05    0.00    0.00    0.00   48.73
02:28:24 PM  all    8.06   39.68    4.68    0.00    0.00    0.10    0.00    0.00    0.00   47.48
02:28:25 PM  all    4.48   42.37    3.20    0.00    0.00    0.10    0.00    0.00    0.00   49.85
02:28:26 PM  all    7.02   40.35    3.41    0.00    0.00    0.05    0.00    0.00    0.00   49.17
02:28:27 PM  all    6.35   40.50    3.67    0.00    0.00    0.10    0.00    0.00    0.00   49.38
02:28:28 PM  all    7.77   40.78    3.22    0.00    0.00    0.05    0.00    0.00    0.00   48.19
02:28:29 PM  all   11.31   40.05    3.77    0.10    0.00    0.00    0.00    0.00    0.00   44.77
02:28:30 PM  all    6.49   42.43    3.57    0.00    0.00    0.05    0.00    0.00    0.00   47.46
02:28:31 PM  all   10.50   39.19    4.43    0.25    0.00    0.10    0.00    0.00    0.00   45.51
02:28:32 PM  all    8.05   40.76    3.29    0.15    0.00    0.00    0.00    0.00    0.00   47.75
02:28:33 PM  all    7.11   39.85    3.66    0.00    0.00    0.10    0.00    0.00    0.00   49.28
02:28:34 PM  all    8.29   39.13    4.53    0.00    0.00    0.05    0.00    0.00    0.00   47.99
02:28:35 PM  all    6.01   40.44    3.32    0.05    0.00    0.05    0.00    0.00    0.00   50.13
02:28:36 PM  all   11.58   39.32    3.84    0.00    0.00    0.00    0.00    0.00    0.00   45.25
02:28:37 PM  all    4.20   43.29    3.54    0.00    0.00    0.05    0.00    0.00    0.00   48.91
02:28:38 PM  all    6.16   40.27    3.97    0.00    0.00    0.05    0.00    0.00    0.00   49.54
02:28:39 PM  all    5.46   40.52    3.81    0.00    0.00    0.10    0.00    0.00    0.00   50.10
02:28:40 PM  all    4.92   42.94    3.52    0.00    0.00    0.10    0.00    0.00    0.00   48.52
02:28:41 PM  all    4.41   42.15    3.59    0.05    0.00    0.00    0.00    0.00    0.00   49.79
02:28:42 PM  all    5.00   43.30    3.34    0.00    0.00    0.05    0.00    0.00    0.00   48.31
02:28:43 PM  all    4.48   41.94    3.81    0.00    0.00    0.10    0.00    0.00    0.00   49.67
02:28:44 PM  all    4.99   41.55    3.67    0.10    0.00    0.10    0.00    0.00    0.00   49.59
02:28:45 PM  all    4.44   42.37    3.74    0.00    0.00    0.10    0.00    0.00    0.00   49.34
02:28:46 PM  all    5.27   43.49    3.18    0.00    0.00    0.00    0.00    0.00    0.00   48.06
02:28:47 PM  all   19.66   14.47    3.77    0.25    0.00    0.00    0.00    0.00    0.00   61.84
02:28:48 PM  all   12.58    0.80    2.35    0.05    0.00    0.00    0.00    0.00    0.00   84.22
02:28:49 PM  all    7.48   32.56    3.51    0.00    0.00    0.00    0.00    0.00    0.00   56.45
02:28:50 PM  all    6.11   34.28    3.63    0.00    0.00    0.05    0.00    0.00    0.00   55.93
02:28:51 PM  all    8.21   32.69    3.62    0.00    0.00    0.00    0.00    0.00    0.00   55.48
02:28:52 PM  all    4.63   35.45    3.05    0.00    0.00    0.10    0.00    0.00    0.00   56.77
02:28:53 PM  all   13.09   30.80    5.08    1.75    0.00    0.10    0.00    0.00    0.00   49.18
02:28:54 PM  all   12.75   32.95    3.53    0.00    0.00    0.10    0.00    0.00    0.00   50.68
02:28:55 PM  all   21.65   28.10    3.43    0.00    0.00    0.00    0.00    0.00    0.00   46.83
02:28:56 PM  all    9.71   28.83    3.08    0.10    0.00    0.05    0.00    0.00    0.00   58.22
