Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

02:20:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:20:26 PM  all   15.57    0.00    0.90    1.75    0.00    0.10    0.00    0.00    0.00   81.68
02:20:27 PM  all   19.18    0.00    0.70    0.25    0.00    0.05    0.00    0.00    0.00   79.82
02:20:28 PM  all    2.30    0.00    0.35    0.75    0.00    0.10    0.00    0.00    0.00   96.49
02:20:29 PM  all    0.35    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.45
02:20:30 PM  all    0.20    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.65
02:20:31 PM  all   16.92    0.00    1.25    0.30    0.00    0.00    0.00    0.00    0.00   81.53
02:20:32 PM  all   17.36    0.00    1.66    1.76    0.00    0.00    0.00    0.00    0.00   79.21
02:20:33 PM  all   15.91   15.40    1.93    0.36    0.00    0.00    0.00    0.00    0.00   66.40
02:20:34 PM  all    5.87   38.97    4.49    0.00    0.00    0.05    0.00    0.00    0.00   50.61
02:20:35 PM  all    6.17   39.91    3.82    0.00    0.00    0.15    0.00    0.00    0.00   49.95
02:20:36 PM  all    5.16   41.04    4.03    0.00    0.00    0.10    0.00    0.00    0.00   49.66
02:20:37 PM  all    5.74   40.67    3.59    0.10    0.00    0.00    0.00    0.00    0.00   49.90
02:20:38 PM  all    4.48   42.68    3.71    0.00    0.00    0.00    0.00    0.00    0.00   49.14
02:20:39 PM  all    4.46   41.37    4.10    0.05    0.00    0.05    0.00    0.00    0.00   49.97
02:20:40 PM  all    5.76   40.76    3.45    0.31    0.00    0.05    0.00    0.00    0.00   49.67
02:20:41 PM  all    4.80   41.85    3.68    0.00    0.00    0.05    0.00    0.00    0.00   49.62
02:20:42 PM  all    5.06   42.53    3.44    0.00    0.00    0.05    0.00    0.00    0.00   48.91
02:20:43 PM  all    4.71   41.32    4.05    0.00    0.00    0.05    0.00    0.00    0.00   49.87
02:20:44 PM  all    4.89   42.09    3.61    0.00    0.00    0.00    0.00    0.00    0.00   49.41
02:20:45 PM  all    4.56   41.80    4.00    0.00    0.00    0.05    0.00    0.00    0.00   49.59
02:20:46 PM  all    6.04   40.02    3.99    0.05    0.00    0.05    0.00    0.00    0.00   49.85
02:20:47 PM  all    4.90   42.44    3.47    0.00    0.00    0.00    0.00    0.00    0.00   49.18
02:20:48 PM  all    5.31   41.86    3.42    0.00    0.00    0.10    0.00    0.00    0.00   49.31
02:20:49 PM  all    5.36   41.24    3.56    0.05    0.00    0.10    0.00    0.00    0.00   49.69
02:20:50 PM  all    5.74   40.65    3.59    0.00    0.00    0.00    0.00    0.00    0.00   50.03
02:20:51 PM  all    5.89   40.17    4.35    0.00    0.00    0.00    0.00    0.00    0.00   49.59
02:20:52 PM  all    5.75   40.20    3.80    0.05    0.00    0.10    0.00    0.00    0.00   50.10
02:20:53 PM  all    4.72   42.67    3.77    0.00    0.00    0.10    0.00    0.00    0.00   48.74
02:20:54 PM  all    4.07   44.30    2.70    0.00    0.00    0.00    0.00    0.00    0.00   48.93
02:20:55 PM  all    5.59   41.66    3.53    0.05    0.00    0.20    0.00    0.00    0.00   48.97
02:20:56 PM  all    4.82   41.63    3.80    0.00    0.00    0.10    0.00    0.00    0.00   49.65
02:20:57 PM  all    3.80   42.71    3.44    0.00    0.00    0.10    0.00    0.00    0.00   49.95
02:20:58 PM  all    6.22   39.88    3.96    0.00    0.00    0.05    0.00    0.00    0.00   49.90
02:20:59 PM  all    5.94   41.52    3.74    0.05    0.00    0.15    0.00    0.00    0.00   48.60
02:21:00 PM  all    3.93   42.73    3.21    0.00    0.00    0.00    0.00    0.00    0.00   50.13
02:21:01 PM  all    3.91   44.13    3.61    0.00    0.00    0.00    0.00    0.00    0.00   48.35
02:21:02 PM  all    4.74   43.15    3.23    0.00    0.00    0.00    0.00    0.00    0.00   48.89
02:21:03 PM  all   18.48   14.24    2.78    0.10    0.00    0.00    0.00    0.00    0.00   64.41
02:21:04 PM  all   13.92    0.50    2.25    0.05    0.00    0.00    0.00    0.00    0.00   83.27
02:21:05 PM  all    6.02   34.61    2.49    0.00    0.00    0.10    0.00    0.00    0.00   56.77
02:21:06 PM  all    4.93   34.19    3.75    0.00    0.00    0.00    0.00    0.00    0.00   57.14
02:21:07 PM  all    5.88   32.66    3.56    0.00    0.00    0.00    0.00    0.00    0.00   57.89
02:21:08 PM  all    4.47   35.42    2.72    0.00    0.00    0.05    0.00    0.00    0.00   57.33
02:21:09 PM  all    5.46   33.62    3.59    0.00    0.00    0.05    0.00    0.00    0.00   57.28
02:21:10 PM  all    7.96   33.53    3.95    0.05    0.00    0.15    0.00    0.00    0.00   54.35
02:21:11 PM  all    7.89   33.64    3.41    0.00    0.00    0.05    0.00    0.00    0.00   55.01
