Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

05:24:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:24:41 PM  all   15.60    0.00    1.15    1.74    0.00    0.10    0.00    0.00    0.00   81.41
05:24:42 PM  all   17.48    0.00    0.60    0.40    0.00    0.20    0.00    0.00    0.00   81.31
05:24:43 PM  all    3.26    0.00    0.85    0.90    0.00    0.05    0.00    0.00    0.00   94.93
05:24:44 PM  all    0.90    0.00    0.75    0.35    0.00    0.05    0.00    0.00    0.00   97.95
05:24:45 PM  all   17.13    0.00    1.30    0.15    0.00    0.15    0.00    0.00    0.00   81.27
05:24:46 PM  all   16.72    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   82.23
05:24:47 PM  all   14.45    4.60    0.86    0.40    0.00    0.00    0.00    0.00    0.00   79.69
05:24:48 PM  all    2.41    5.67    1.40    0.00    0.00    0.20    0.00    0.00    0.00   90.32
05:24:49 PM  all    2.17    5.95    0.96    0.00    0.00    0.25    0.00    0.00    0.00   90.68
05:24:50 PM  all    2.76    5.66    1.40    0.05    0.00    0.10    0.00    0.00    0.00   90.03
05:24:51 PM  all    2.16    6.14    0.81    0.00    0.00    0.10    0.00    0.00    0.00   90.79
05:24:52 PM  all    2.92    5.85    1.16    0.00    0.00    0.00    0.00    0.00    0.00   90.07
05:24:53 PM  all    3.21    6.12    1.25    0.00    0.00    0.15    0.00    0.00    0.00   89.26
05:24:54 PM  all    2.16    5.92    1.31    0.00    0.00    0.05    0.00    0.00    0.00   90.56
05:24:55 PM  all    2.36    5.93    1.36    0.05    0.00    0.10    0.00    0.00    0.00   90.21
05:24:56 PM  all    2.26    5.94    1.11    0.05    0.00    0.15    0.00    0.00    0.00   90.49
05:24:57 PM  all    2.42    6.10    0.86    0.00    0.00    0.05    0.00    0.00    0.00   90.58
05:24:58 PM  all    2.26    6.03    1.06    0.05    0.00    0.20    0.00    0.00    0.00   90.40
05:24:59 PM  all    2.10    5.96    1.50    0.00    0.00    0.15    0.00    0.00    0.00   90.29
05:25:00 PM  all    2.35    6.16    1.10    0.05    0.00    0.20    0.00    0.00    0.00   90.13
05:25:01 PM  all    2.21    6.03    1.21    0.00    0.00    0.05    0.00    0.00    0.00   90.51
05:25:02 PM  all    1.87    6.45    1.06    0.05    0.00    0.10    0.00    0.00    0.00   90.47
05:25:03 PM  all    2.79    6.19    1.50    0.35    0.00    0.10    0.00    0.00    0.00   89.07
05:25:04 PM  all    2.33    6.17    0.91    0.00    0.00    0.10    0.00    0.00    0.00   90.49
05:25:05 PM  all    2.10    6.01    1.50    0.05    0.00    0.20    0.00    0.00    0.00   90.14
05:25:06 PM  all    2.51    5.82    1.35    0.00    0.00    0.15    0.00    0.00    0.00   90.17
05:25:07 PM  all    3.06    5.87    1.20    0.00    0.00    0.15    0.00    0.00    0.00   89.71
05:25:08 PM  all   16.36    5.87    2.41    0.30    0.00    0.20    0.00    0.00    0.00   74.86
05:25:09 PM  all    3.77    5.99    1.21    0.00    0.00    0.20    0.00    0.00    0.00   88.83
05:25:10 PM  all    4.42    6.03    1.16    0.05    0.00    0.20    0.00    0.00    0.00   88.13
05:25:11 PM  all    5.48    5.73    1.41    0.00    0.00    0.25    0.00    0.00    0.00   87.13
05:25:12 PM  all    2.12    5.70    1.46    0.00    0.00    0.15    0.00    0.00    0.00   90.56
05:25:13 PM  all    2.20    6.06    1.25    0.05    0.00    0.25    0.00    0.00    0.00   90.19
05:25:14 PM  all    2.46    5.93    1.16    0.00    0.00    0.10    0.00    0.00    0.00   90.36
05:25:15 PM  all    2.62    5.64    1.06    0.05    0.00    0.25    0.00    0.00    0.00   90.38
05:25:16 PM  all    2.12    6.00    1.06    0.00    0.00    0.05    0.00    0.00    0.00   90.77
05:25:17 PM  all   17.42    0.15    1.55    0.05    0.00    0.05    0.00    0.00    0.00   80.78
05:25:18 PM  all   16.52    1.41    1.26    0.10    0.00    0.05    0.00    0.00    0.00   80.66
05:25:19 PM  all    3.90    4.35    1.55    0.05    0.00    0.05    0.00    0.00    0.00   90.11
05:25:20 PM  all    3.50    4.45    1.45    0.05    0.00    0.05    0.00    0.00    0.00   90.49
05:25:21 PM  all    3.55    4.45    1.35    0.00    0.00    0.20    0.00    0.00    0.00   90.45
05:25:22 PM  all    3.79    4.59    1.55    0.00    0.00    0.10    0.00    0.00    0.00   89.98
05:25:23 PM  all    4.15    4.30    1.55    0.00    0.00    0.10    0.00    0.00    0.00   89.89
05:25:24 PM  all    3.41    4.07    1.26    0.00    0.00    0.10    0.00    0.00    0.00   91.16
05:25:25 PM  all    3.75    4.25    1.40    0.30    0.00    0.20    0.00    0.00    0.00   90.10
05:25:26 PM  all    5.13    4.58    1.44    0.00    0.00    0.15    0.00    0.00    0.00   88.69
05:25:27 PM  all    3.50    4.25    1.30    0.00    0.00    0.10    0.00    0.00    0.00   90.85
05:25:28 PM  all    3.31    4.37    1.36    0.00    0.00    0.15    0.00    0.00    0.00   90.81
05:25:29 PM  all    3.76    4.11    1.35    0.00    0.00    0.15    0.00    0.00    0.00   90.62
05:25:30 PM  all    3.71    4.42    1.51    0.00    0.00    0.00    0.00    0.00    0.00   90.37
05:25:31 PM  all    3.70    4.15    1.55    0.05    0.00    0.15    0.00    0.00    0.00   90.41
05:25:32 PM  all    4.01    4.21    1.05    0.00    0.00    0.05    0.00    0.00    0.00   90.68
05:25:33 PM  all    3.86    4.16    1.50    0.00    0.00    0.05    0.00    0.00    0.00   90.44
05:25:34 PM  all    3.56    4.06    1.60    0.00    0.00    0.10    0.00    0.00    0.00   90.69
05:25:35 PM  all    3.51    4.41    1.45    0.00    0.00    0.00    0.00    0.00    0.00   90.63
05:25:36 PM  all    3.51    4.26    1.15    0.00    0.00    0.05    0.00    0.00    0.00   91.02
05:25:37 PM  all    4.15    4.20    1.50    0.00    0.00    0.10    0.00    0.00    0.00   90.05
05:25:38 PM  all    4.20    3.80    1.45    0.00    0.00    0.05    0.00    0.00    0.00   90.50
05:25:39 PM  all    3.94    3.89    1.50    0.00    0.00    0.15    0.00    0.00    0.00   90.51
