Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

01:48:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:48:39 AM  all   15.67    0.00    0.80    1.85    0.00    0.05    0.00    0.00    0.00   81.64
01:48:40 AM  all   17.35    0.00    0.60    0.20    0.00    0.00    0.00    0.00    0.00   81.85
01:48:41 AM  all    2.20    0.00    0.40    0.70    0.00    0.05    0.00    0.00    0.00   96.65
01:48:42 AM  all    0.70    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.10
01:48:43 AM  all    0.40    0.00    0.20    0.25    0.00    0.10    0.00    0.00    0.00   99.05
01:48:44 AM  all   16.92    0.00    1.10    0.25    0.00    0.05    0.00    0.00    0.00   81.68
01:48:45 AM  all   22.08    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00   76.61
01:48:46 AM  all    1.65    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   97.90
01:48:47 AM  all   22.05   18.27    2.83    0.40    0.00    0.10    0.00    0.00    0.00   56.36
01:48:48 AM  all   14.06   43.10    4.97    0.00    0.00    0.15    0.00    0.00    0.00   37.72
01:48:49 AM  all   12.34   44.29    4.60    0.00    0.00    0.30    0.00    0.00    0.00   38.47
01:48:50 AM  all   12.68   45.42    4.43    0.00    0.00    0.05    0.00    0.00    0.00   37.42
01:48:51 AM  all   12.48   45.10    4.72    0.00    0.00    0.10    0.00    0.00    0.00   37.60
01:48:52 AM  all   12.25   44.89    4.83    0.00    0.00    0.20    0.00    0.00    0.00   37.82
01:48:53 AM  all   13.20   44.23    5.17    0.00    0.00    0.10    0.00    0.00    0.00   37.30
01:48:54 AM  all   12.82   45.62    4.46    0.05    0.00    0.15    0.00    0.00    0.00   36.91
01:48:55 AM  all   12.33   44.35    5.00    0.00    0.00    0.26    0.00    0.00    0.00   38.06
01:48:56 AM  all   11.46   44.32    4.51    0.00    0.00    0.16    0.00    0.00    0.00   39.55
01:48:57 AM  all   11.83   44.44    4.98    0.00    0.00    0.25    0.00    0.00    0.00   38.50
01:48:58 AM  all   11.26   47.06    4.07    0.00    0.00    0.10    0.00    0.00    0.00   37.51
01:48:59 AM  all   13.68   44.40    4.51    0.10    0.00    0.15    0.00    0.00    0.00   37.15
01:49:00 AM  all   12.53   45.17    4.12    0.00    0.00    0.20    0.00    0.00    0.00   37.98
01:49:01 AM  all   12.07   44.04    4.28    0.00    0.00    0.05    0.00    0.00    0.00   39.55
01:49:02 AM  all   12.68   44.52    4.18    0.00    0.00    0.10    0.00    0.00    0.00   38.53
01:49:03 AM  all   12.97   44.71    4.68    0.00    0.00    0.20    0.00    0.00    0.00   37.44
01:49:04 AM  all   13.01   45.55    4.37    0.20    0.00    0.30    0.00    0.00    0.00   36.56
01:49:05 AM  all   11.94   47.15    4.48    0.00    0.00    0.10    0.00    0.00    0.00   36.32
01:49:06 AM  all   12.83   43.99    4.11    0.00    0.00    0.10    0.00    0.00    0.00   38.96
01:49:07 AM  all   12.39   44.09    4.10    0.00    0.00    0.51    0.00    0.00    0.00   38.91
01:49:08 AM  all   10.99   47.15    3.83    0.05    0.00    0.20    0.00    0.00    0.00   37.77
01:49:09 AM  all   11.84   45.59    4.26    0.00    0.00    0.05    0.00    0.00    0.00   38.27
01:49:10 AM  all   13.96   42.89    4.62    0.00    0.00    0.10    0.00    0.00    0.00   38.43
01:49:11 AM  all   12.52   45.03    4.14    0.00    0.00    0.10    0.00    0.00    0.00   38.21
01:49:12 AM  all   11.20   46.71    4.51    0.00    0.00    0.05    0.00    0.00    0.00   37.54
01:49:13 AM  all   13.72   42.70    4.64    0.00    0.00    0.20    0.00    0.00    0.00   38.72
01:49:14 AM  all   12.94   45.66    4.41    0.00    0.00    0.10    0.00    0.00    0.00   36.88
01:49:15 AM  all   12.41   45.64    4.26    0.00    0.00    0.26    0.00    0.00    0.00   37.44
01:49:16 AM  all   13.71   44.17    4.80    0.00    0.00    0.10    0.00    0.00    0.00   37.22
01:49:17 AM  all   20.35   12.93    3.01    0.10    0.00    0.00    0.00    0.00    0.00   63.61
01:49:18 AM  all   15.37    1.75    2.40    0.05    0.00    0.00    0.00    0.00    0.00   80.44
01:49:19 AM  all    7.71   20.21    2.71    0.05    0.00    0.10    0.00    0.00    0.00   69.22
01:49:20 AM  all    9.18   20.68    3.12    0.00    0.00    0.00    0.00    0.00    0.00   67.01
01:49:21 AM  all    8.09   20.69    2.38    0.00    0.00    0.05    0.00    0.00    0.00   68.79
01:49:22 AM  all    9.20   19.35    3.37    0.00    0.00    0.10    0.00    0.00    0.00   67.99
01:49:23 AM  all    7.07   15.47    1.54    0.00    0.00    0.05    0.00    0.00    0.00   75.87
