Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

02:03:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:03:26 AM  all   15.72    0.00    0.80    1.89    0.00    0.20    0.00    0.00    0.00   81.39
02:03:27 AM  all   17.03    0.00    1.76    1.61    0.00    0.00    0.00    0.00    0.00   79.61
02:03:28 AM  all    2.16    0.00    0.30    0.55    0.00    0.00    0.00    0.00    0.00   96.98
02:03:29 AM  all    0.60    0.00    0.20    0.10    0.00    0.05    0.00    0.00    0.00   99.05
02:03:30 AM  all    0.35    0.00    0.05    0.10    0.00    0.00    0.00    0.00    0.00   99.50
02:03:31 AM  all   17.22    0.00    1.14    0.25    0.00    0.00    0.00    0.00    0.00   81.38
02:03:32 AM  all   63.65    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   32.98
02:03:33 AM  all   42.94    0.00    5.84    0.00    0.00    0.10    0.00    0.00    0.00   51.12
02:03:34 AM  all    0.90    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   98.90
02:03:35 AM  all    0.35    0.00    0.20    0.05    0.00    0.05    0.00    0.00    0.00   99.35
02:03:36 AM  all    0.30    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.45
02:03:37 AM  all    0.60    0.00    0.65    0.35    0.00    0.10    0.00    0.00    0.00   98.31
02:03:38 AM  all    0.45    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   99.30
02:03:39 AM  all    0.35    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.50
02:03:40 AM  all    0.45    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.35
02:03:41 AM  all    0.50    0.00    0.20    0.10    0.00    0.05    0.00    0.00    0.00   99.15
02:03:42 AM  all   39.15   13.37    3.12    0.80    0.00    0.10    0.00    0.00    0.00   43.47
02:03:43 AM  all   16.65   65.74    4.81    0.00    0.00    0.10    0.00    0.00    0.00   12.70
02:03:44 AM  all   17.55   64.89    4.52    0.05    0.00    0.25    0.00    0.00    0.00   12.73
02:03:45 AM  all   16.35   65.34    5.05    0.00    0.00    0.26    0.00    0.00    0.00   13.00
02:03:46 AM  all   17.14   65.56    4.58    0.00    0.00    0.31    0.00    0.00    0.00   12.41
02:03:47 AM  all   16.89   64.49    4.90    0.00    0.00    0.20    0.00    0.00    0.00   13.52
02:03:48 AM  all   17.07   64.99    4.73    0.00    0.00    0.41    0.00    0.00    0.00   12.80
02:03:49 AM  all   17.56   65.09    4.33    0.00    0.00    0.15    0.00    0.00    0.00   12.88
02:03:50 AM  all   16.24   65.43    5.03    0.05    0.00    0.10    0.00    0.00    0.00   13.15
02:03:51 AM  all   16.85   64.69    5.43    0.00    0.00    0.35    0.00    0.00    0.00   12.68
02:03:52 AM  all   16.52   65.86    4.90    0.05    0.00    0.25    0.00    0.00    0.00   12.42
02:03:53 AM  all   17.51   64.82    4.47    0.00    0.00    0.20    0.00    0.00    0.00   12.99
02:03:54 AM  all   16.51   66.53    4.57    0.00    0.00    0.15    0.00    0.00    0.00   12.24
02:03:55 AM  all   15.96   66.29    4.59    0.00    0.00    0.20    0.00    0.00    0.00   12.95
02:03:56 AM  all   16.48   64.90    5.51    0.05    0.00    0.26    0.00    0.00    0.00   12.81
02:03:57 AM  all   17.22   64.84    5.02    0.00    0.00    0.15    0.00    0.00    0.00   12.77
02:03:58 AM  all   17.16   65.72    4.46    0.00    0.00    0.15    0.00    0.00    0.00   12.51
02:03:59 AM  all   16.50   66.29    4.30    0.00    0.00    0.15    0.00    0.00    0.00   12.76
02:04:00 AM  all   17.27   64.45    4.98    0.00    0.00    0.35    0.00    0.00    0.00   12.94
02:04:01 AM  all   15.37   65.16    5.12    0.00    0.00    0.15    0.00    0.00    0.00   14.19
02:04:02 AM  all   16.91   65.06    5.27    0.00    0.00    0.15    0.00    0.00    0.00   12.61
02:04:03 AM  all   16.29   66.04    5.01    0.00    0.00    0.36    0.00    0.00    0.00   12.31
02:04:04 AM  all   17.66   64.69    4.55    0.00    0.00    0.20    0.00    0.00    0.00   12.90
02:04:05 AM  all   15.94   65.68    5.09    0.05    0.00    0.05    0.00    0.00    0.00   13.19
02:04:06 AM  all   16.82   65.40    5.27    0.00    0.00    0.20    0.00    0.00    0.00   12.31
02:04:07 AM  all   16.34   65.32    5.06    0.00    0.00    0.20    0.00    0.00    0.00   13.07
02:04:08 AM  all   16.40   65.34    5.15    0.05    0.00    0.15    0.00    0.00    0.00   12.92
02:04:09 AM  all   16.54   66.57    4.36    0.00    0.00    0.10    0.00    0.00    0.00   12.43
02:04:10 AM  all   17.39   64.30    5.10    0.00    0.00    0.36    0.00    0.00    0.00   12.85
02:04:11 AM  all   16.21   65.60    4.76    0.05    0.00    0.00    0.00    0.00    0.00   13.37
02:04:12 AM  all   31.16   26.72    5.56    0.25    0.00    0.05    0.00    0.00    0.00   36.26
02:04:13 AM  all   11.71    0.00    2.49    0.00    0.00    0.00    0.00    0.00    0.00   85.79
02:04:14 AM  all   18.49   18.85    2.45    0.10    0.00    0.00    0.00    0.00    0.00   60.11
02:04:15 AM  all    7.74   21.44    2.48    0.00    0.00    0.05    0.00    0.00    0.00   68.30
02:04:16 AM  all    8.01   19.28    2.53    0.00    0.00    0.10    0.00    0.00    0.00   70.08
02:04:17 AM  all    8.47   20.80    2.56    0.05    0.00    0.10    0.00    0.00    0.00   68.02
02:04:18 AM  all    6.69   19.97    2.28    0.00    0.00    0.05    0.00    0.00    0.00   71.01
