Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

02:05:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:05:13 AM  all   15.37    0.00    0.65    1.90    0.00    0.10    0.00    0.00    0.00   81.98
02:05:14 AM  all   17.29    0.00    0.60    0.20    0.00    0.00    0.00    0.00    0.00   81.91
02:05:15 AM  all    2.16    0.00    0.30    0.70    0.00    0.05    0.00    0.00    0.00   96.79
02:05:16 AM  all    0.45    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.35
02:05:17 AM  all    0.60    0.00    0.30    0.15    0.00    0.00    0.00    0.00    0.00   98.95
02:05:18 AM  all   16.92    0.00    1.25    0.20    0.00    0.00    0.00    0.00    0.00   81.63
02:05:19 AM  all   66.40    0.05    4.09    0.00    0.00    0.00    0.00    0.00    0.00   29.46
02:05:20 AM  all   93.33    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:05:21 AM  all   47.80    0.00    6.64    0.00    0.00    0.15    0.00    0.00    0.00   45.41
02:05:22 AM  all    5.70    0.00    1.15    0.00    0.00    0.10    0.00    0.00    0.00   93.05
02:05:23 AM  all    0.30    0.00    0.20    0.10    0.00    0.05    0.00    0.00    0.00   99.35
02:05:24 AM  all    0.35    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.35
02:05:25 AM  all    1.40    0.00    1.05    0.30    0.00    0.05    0.00    0.00    0.00   97.20
02:05:26 AM  all    0.25    0.00    0.25    0.10    0.00    0.05    0.00    0.00    0.00   99.35
02:05:27 AM  all    0.35    0.00    1.45    1.85    0.00    0.00    0.00    0.00    0.00   96.34
02:05:28 AM  all    0.45    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.30
02:05:29 AM  all   31.50    0.00    2.40    0.30    0.00    0.10    0.00    0.00    0.00   65.70
02:05:30 AM  all   56.54   34.88    3.89    0.00    0.00    0.20    0.00    0.00    0.00    4.49
02:05:31 AM  all   15.23   66.56    5.40    0.00    0.00    0.21    0.00    0.00    0.00   12.60
02:05:32 AM  all   16.17   65.97    4.78    0.05    0.00    0.25    0.00    0.00    0.00   12.77
02:05:33 AM  all   16.96   66.48    4.27    0.05    0.00    0.30    0.00    0.00    0.00   11.93
02:05:34 AM  all   16.14   66.46    4.65    0.00    0.00    0.15    0.00    0.00    0.00   12.59
02:05:35 AM  all   16.35   66.30    4.76    0.00    0.00    0.05    0.00    0.00    0.00   12.55
02:05:36 AM  all   16.96   65.78    4.48    0.00    0.00    0.25    0.00    0.00    0.00   12.53
02:05:37 AM  all   16.72   66.01    4.83    0.20    0.00    0.20    0.00    0.00    0.00   12.03
02:05:38 AM  all   16.84   66.28    4.31    0.10    0.00    0.35    0.00    0.00    0.00   12.12
02:05:39 AM  all   16.58   66.89    4.21    0.00    0.00    0.25    0.00    0.00    0.00   12.07
02:05:40 AM  all   15.93   66.36    5.12    0.00    0.00    0.30    0.00    0.00    0.00   12.28
02:05:41 AM  all   16.05   66.89    4.77    0.00    0.00    0.20    0.00    0.00    0.00   12.09
02:05:42 AM  all   16.50   66.50    4.75    0.00    0.00    0.15    0.00    0.00    0.00   12.10
02:05:43 AM  all   16.78   66.19    4.51    0.00    0.00    0.30    0.00    0.00    0.00   12.21
02:05:44 AM  all   16.95   66.09    4.57    0.05    0.00    0.20    0.00    0.00    0.00   12.13
02:05:45 AM  all   15.29   67.60    4.77    0.00    0.00    0.20    0.00    0.00    0.00   12.14
02:05:46 AM  all   15.68   67.15    4.42    0.00    0.00    0.36    0.00    0.00    0.00   12.39
02:05:47 AM  all   15.17   67.48    4.77    0.00    0.00    0.25    0.00    0.00    0.00   12.33
02:05:48 AM  all   15.76   67.32    4.53    0.05    0.00    0.15    0.00    0.00    0.00   12.19
02:05:49 AM  all   15.15   68.14    4.36    0.00    0.00    0.25    0.00    0.00    0.00   12.11
02:05:50 AM  all   15.74   67.02    4.93    0.00    0.00    0.15    0.00    0.00    0.00   12.17
02:05:51 AM  all   15.59   67.97    4.25    0.00    0.00    0.30    0.00    0.00    0.00   11.89
02:05:52 AM  all   15.78   67.24    4.79    0.00    0.00    0.20    0.00    0.00    0.00   12.00
02:05:53 AM  all   15.03   68.12    4.37    0.00    0.00    0.20    0.00    0.00    0.00   12.28
02:05:54 AM  all   16.25   67.30    4.55    0.00    0.00    0.05    0.00    0.00    0.00   11.85
02:05:55 AM  all   16.29   67.07    4.41    0.00    0.00    0.20    0.00    0.00    0.00   12.02
02:05:56 AM  all   16.03   66.21    4.94    0.05    0.00    0.20    0.00    0.00    0.00   12.57
02:05:57 AM  all   16.91   65.87    4.86    0.00    0.00    0.35    0.00    0.00    0.00   12.00
