Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

01:50:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:50:10 AM  all   15.65    0.00    0.60    1.85    0.00    0.10    0.00    0.00    0.00   81.80
01:50:11 AM  all   17.13    0.00    0.65    0.25    0.00    0.00    0.00    0.00    0.00   81.97
01:50:12 AM  all    2.16    0.00    0.55    0.55    0.00    0.10    0.00    0.00    0.00   96.64
01:50:13 AM  all    0.25    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.65
01:50:14 AM  all    0.40    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   99.30
01:50:15 AM  all    3.25    0.00    0.85    0.35    0.00    0.05    0.00    0.00    0.00   95.50
01:50:16 AM  all   32.60    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   66.00
01:50:17 AM  all    4.91    0.00    0.65    0.05    0.00    0.00    0.00    0.00    0.00   94.39
01:50:18 AM  all   16.47    4.77    1.26    0.30    0.00    0.05    0.00    0.00    0.00   77.15
01:50:19 AM  all   12.72   42.95    5.20    0.00    0.00    0.15    0.00    0.00    0.00   38.98
01:50:20 AM  all   13.51   43.32    5.16    0.00    0.00    0.15    0.00    0.00    0.00   37.85
01:50:21 AM  all   11.28   46.50    4.24    0.00    0.00    0.05    0.00    0.00    0.00   37.93
01:50:22 AM  all   11.74   46.00    3.90    0.00    0.00    0.10    0.00    0.00    0.00   38.26
01:50:23 AM  all   13.48   44.46    4.67    0.05    0.00    0.15    0.00    0.00    0.00   37.20
01:50:24 AM  all   13.33   44.60    4.51    0.00    0.00    0.25    0.00    0.00    0.00   37.30
01:50:25 AM  all   12.97   43.46    5.34    0.05    0.00    0.10    0.00    0.00    0.00   38.07
01:50:26 AM  all   11.57   44.80    4.59    0.05    0.00    0.36    0.00    0.00    0.00   38.63
01:50:27 AM  all   12.57   43.41    5.90    1.42    0.00    0.31    0.00    0.00    0.00   36.39
01:50:28 AM  all   12.15   45.49    4.72    0.00    0.00    0.21    0.00    0.00    0.00   37.44
01:50:29 AM  all   12.58   44.84    4.35    0.00    0.00    0.05    0.00    0.00    0.00   38.19
01:50:30 AM  all   12.92   45.06    4.39    0.00    0.00    0.05    0.00    0.00    0.00   37.59
01:50:31 AM  all   12.06   45.80    4.75    0.00    0.00    0.20    0.00    0.00    0.00   37.19
01:50:32 AM  all   11.90   44.65    4.40    0.05    0.00    0.21    0.00    0.00    0.00   38.80
01:50:33 AM  all   11.97   47.29    4.27    0.00    0.00    0.00    0.00    0.00    0.00   36.46
01:50:34 AM  all   12.28   44.60    3.73    0.26    0.00    0.10    0.00    0.00    0.00   39.03
01:50:35 AM  all   13.43   43.96    4.26    0.10    0.00    0.25    0.00    0.00    0.00   37.99
01:50:36 AM  all   13.47   43.85    4.10    0.00    0.00    0.20    0.00    0.00    0.00   38.37
01:50:37 AM  all   11.97   46.15    3.85    0.00    0.00    0.15    0.00    0.00    0.00   37.87
01:50:38 AM  all   11.96   45.33    4.21    0.00    0.00    0.15    0.00    0.00    0.00   38.35
01:50:39 AM  all   12.15   45.73    4.62    0.00    0.00    0.10    0.00    0.00    0.00   37.40
01:50:40 AM  all   11.53   46.17    4.42    0.00    0.00    0.10    0.00    0.00    0.00   37.79
01:50:41 AM  all   12.92   45.31    4.12    0.05    0.00    0.05    0.00    0.00    0.00   37.56
01:50:42 AM  all   13.43   45.93    4.28    0.00    0.00    0.20    0.00    0.00    0.00   36.17
01:50:43 AM  all   12.98   45.11    4.04    0.00    0.00    0.26    0.00    0.00    0.00   37.61
01:50:44 AM  all   12.69   43.99    4.25    0.00    0.00    0.20    0.00    0.00    0.00   38.87
01:50:45 AM  all   11.81   44.98    4.39    0.00    0.00    0.10    0.00    0.00    0.00   38.72
01:50:46 AM  all   13.19   44.25    4.47    0.00    0.00    0.21    0.00    0.00    0.00   37.89
01:50:47 AM  all   10.50   46.47    4.31    0.00    0.00    0.10    0.00    0.00    0.00   38.61
01:50:48 AM  all   10.87   27.81    3.13    0.10    0.00    0.10    0.00    0.00    0.00   57.99
01:50:49 AM  all   15.60    0.00    2.96    0.00    0.00    0.00    0.00    0.00    0.00   81.44
01:50:50 AM  all   18.10   17.35    2.69    0.05    0.00    0.00    0.00    0.00    0.00   61.81
01:50:51 AM  all    7.15   21.59    1.99    0.00    0.00    0.15    0.00    0.00    0.00   69.12
01:50:52 AM  all    6.86   22.21    2.03    0.00    0.00    0.05    0.00    0.00    0.00   68.85
01:50:53 AM  all    8.96   18.89    2.76    0.05    0.00    0.05    0.00    0.00    0.00   69.28
01:50:54 AM  all    7.17   22.22    2.12    0.00    0.00    0.00    0.00    0.00    0.00   68.48
