Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

10:46:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:46:11 PM  all   16.88    0.00    0.75    1.70    0.00    0.05    0.00    0.00    0.00   80.61
10:46:12 PM  all   16.86    0.00    0.81    0.30    0.00    0.05    0.00    0.00    0.00   81.98
10:46:13 PM  all    3.26    0.00    0.75    0.85    0.00    0.00    0.00    0.00    0.00   95.14
10:46:14 PM  all    1.10    0.00    0.20    0.40    0.00    0.00    0.00    0.00    0.00   98.29
10:46:15 PM  all   20.63    0.00    0.75    0.10    0.00    0.00    0.00    0.00    0.00   78.51
10:46:16 PM  all   14.49    0.00    0.80    0.20    0.00    0.00    0.00    0.00    0.00   84.50
10:46:17 PM  all   13.46    4.59    1.36    0.15    0.00    0.05    0.00    0.00    0.00   80.39
10:46:18 PM  all    2.87    4.84    0.86    0.00    0.00    0.05    0.00    0.00    0.00   91.39
10:46:19 PM  all    2.47    5.09    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.13
10:46:20 PM  all    2.48    5.06    0.96    0.10    0.00    0.10    0.00    0.00    0.00   91.29
10:46:21 PM  all    2.46    5.08    1.11    0.05    0.00    0.20    0.00    0.00    0.00   91.10
10:46:22 PM  all    2.37    5.86    0.50    0.00    0.00    0.15    0.00    0.00    0.00   91.12
10:46:23 PM  all    3.08    5.00    1.47    0.15    0.00    0.10    0.00    0.00    0.00   90.20
10:46:24 PM  all    2.67    5.03    1.06    0.00    0.00    0.25    0.00    0.00    0.00   91.00
10:46:25 PM  all    2.17    5.35    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.12
10:46:26 PM  all    2.82    5.09    1.11    0.00    0.00    0.05    0.00    0.00    0.00   90.94
10:46:27 PM  all    2.33    5.27    0.86    0.00    0.00    0.20    0.00    0.00    0.00   91.34
10:46:28 PM  all    2.51    5.41    1.25    0.00    0.00    0.25    0.00    0.00    0.00   90.58
10:46:29 PM  all    2.38    5.16    1.37    0.00    0.00    0.05    0.00    0.00    0.00   91.05
10:46:30 PM  all    2.21    5.33    1.11    0.00    0.00    0.25    0.00    0.00    0.00   91.10
10:46:31 PM  all    2.88    5.61    0.86    0.00    0.00    0.10    0.00    0.00    0.00   90.55
10:46:32 PM  all    2.32    5.44    1.16    0.05    0.00    0.05    0.00    0.00    0.00   90.98
10:46:33 PM  all    3.37    4.93    1.16    0.00    0.00    0.15    0.00    0.00    0.00   90.39
10:46:34 PM  all    2.32    5.19    0.96    0.00    0.00    0.35    0.00    0.00    0.00   91.17
10:46:35 PM  all    2.27    5.39    1.11    0.05    0.00    0.15    0.00    0.00    0.00   91.03
10:46:36 PM  all    2.56    5.13    1.26    0.10    0.00    0.15    0.00    0.00    0.00   90.80
10:46:37 PM  all    2.66    4.88    1.46    0.00    0.00    0.20    0.00    0.00    0.00   90.80
10:46:38 PM  all    2.67    5.10    1.06    0.20    0.00    0.20    0.00    0.00    0.00   90.77
10:46:39 PM  all    2.72    5.23    1.01    0.15    0.00    0.20    0.00    0.00    0.00   90.69
10:46:40 PM  all    2.42    5.69    0.86    0.00    0.00    0.15    0.00    0.00    0.00   90.88
10:46:41 PM  all    2.12    5.59    0.91    0.05    0.00    0.30    0.00    0.00    0.00   91.03
10:46:42 PM  all    3.12    5.13    1.06    0.00    0.00    0.25    0.00    0.00    0.00   90.45
10:46:43 PM  all    2.93    5.30    1.16    0.00    0.00    0.10    0.00    0.00    0.00   90.51
10:46:44 PM  all    2.02    5.15    1.61    0.00    0.00    0.15    0.00    0.00    0.00   91.07
10:46:45 PM  all    2.17    5.45    0.96    0.00    0.00    0.05    0.00    0.00    0.00   91.37
10:46:46 PM  all    2.43    4.66    1.01    0.00    0.00    0.15    0.00    0.00    0.00   91.75
10:46:47 PM  all   17.67    0.00    1.00    0.10    0.00    0.00    0.00    0.00    0.00   81.23
10:46:48 PM  all   16.61    1.85    1.40    0.05    0.00    0.10    0.00    0.00    0.00   79.99
10:46:49 PM  all    3.58    3.58    1.41    0.00    0.00    0.15    0.00    0.00    0.00   91.28
10:46:50 PM  all    3.57    4.08    1.06    0.00    0.00    0.05    0.00    0.00    0.00   91.24
10:46:51 PM  all    4.20    3.40    1.30    0.00    0.00    0.10    0.00    0.00    0.00   91.00
10:46:52 PM  all    4.30    3.50    1.55    0.00    0.00    0.00    0.00    0.00    0.00   90.66
10:46:53 PM  all    3.91    3.31    1.40    0.10    0.00    0.10    0.00    0.00    0.00   91.17
10:46:54 PM  all    4.00    2.90    1.75    0.00    0.00    0.05    0.00    0.00    0.00   91.29
10:46:55 PM  all    4.38    3.24    1.54    0.00    0.00    0.05    0.00    0.00    0.00   90.79
10:46:56 PM  all    4.52    2.96    1.46    0.05    0.00    0.10    0.00    0.00    0.00   90.90
10:46:57 PM  all    3.85    3.50    1.55    0.00    0.00    0.00    0.00    0.00    0.00   91.10
10:46:58 PM  all    4.55    3.30    1.45    0.00    0.00    0.00    0.00    0.00    0.00   90.69
10:46:59 PM  all    4.25    3.05    1.50    0.05    0.00    0.20    0.00    0.00    0.00   90.95
10:47:00 PM  all    4.08    3.38    1.21    0.00    0.00    0.00    0.00    0.00    0.00   91.33
10:47:01 PM  all    4.49    3.04    1.65    0.00    0.00    0.15    0.00    0.00    0.00   90.68
10:47:02 PM  all    3.97    3.72    1.31    0.00    0.00    0.05    0.00    0.00    0.00   90.95
10:47:03 PM  all    3.89    3.84    1.70    0.00    0.00    0.05    0.00    0.00    0.00   90.52
10:47:04 PM  all    3.53    3.68    1.36    0.00    0.00    0.05    0.00    0.00    0.00   91.38
10:47:05 PM  all    4.19    3.79    1.25    0.00    0.00    0.10    0.00    0.00    0.00   90.68
10:47:06 PM  all    3.73    3.98    0.91    0.00    0.00    0.00    0.00    0.00    0.00   91.39
