Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

07:18:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:18:17 PM  all   16.34    0.00    1.00    1.65    0.00    0.15    0.00    0.00    0.00   80.86
07:18:18 PM  all   17.40    0.00    1.01    0.30    0.00    0.00    0.00    0.00    0.00   81.30
07:18:19 PM  all    2.86    0.00    0.75    0.95    0.00    0.05    0.00    0.00    0.00   95.38
07:18:20 PM  all    0.91    0.00    0.65    0.50    0.00    0.00    0.00    0.00    0.00   97.94
07:18:21 PM  all   17.97    0.00    0.95    0.10    0.00    0.00    0.00    0.00    0.00   80.98
07:18:22 PM  all   16.50    0.00    0.75    0.15    0.00    0.00    0.00    0.00    0.00   82.60
07:18:23 PM  all   16.43    3.16    1.15    0.40    0.00    0.15    0.00    0.00    0.00   78.71
07:18:24 PM  all    3.13    4.04    1.31    0.00    0.00    0.15    0.00    0.00    0.00   91.36
07:18:25 PM  all    3.57    4.07    1.41    0.00    0.00    0.05    0.00    0.00    0.00   90.90
07:18:26 PM  all    3.18    4.09    1.52    0.05    0.00    0.10    0.00    0.00    0.00   91.06
07:18:27 PM  all    3.16    4.27    1.36    0.00    0.00    0.20    0.00    0.00    0.00   91.01
07:18:28 PM  all    3.37    4.18    1.31    0.05    0.00    0.15    0.00    0.00    0.00   90.95
07:18:29 PM  all    3.32    4.23    1.51    0.05    0.00    0.00    0.00    0.00    0.00   90.88
07:18:30 PM  all    3.58    4.08    1.31    0.00    0.00    0.05    0.00    0.00    0.00   90.98
07:18:31 PM  all    3.18    4.08    1.71    0.30    0.00    0.20    0.00    0.00    0.00   90.52
07:18:32 PM  all    3.23    4.39    1.26    0.00    0.00    0.10    0.00    0.00    0.00   91.02
07:18:33 PM  all    2.93    4.14    1.26    0.00    0.00    0.20    0.00    0.00    0.00   91.46
07:18:34 PM  all    3.26    4.16    1.60    0.00    0.00    0.20    0.00    0.00    0.00   90.77
07:18:35 PM  all    2.97    4.18    1.61    0.05    0.00    0.10    0.00    0.00    0.00   91.09
07:18:36 PM  all    3.02    4.08    1.16    0.05    0.00    0.10    0.00    0.00    0.00   91.58
07:18:37 PM  all    3.87    4.02    1.56    0.05    0.00    0.05    0.00    0.00    0.00   90.44
07:18:38 PM  all    3.23    4.09    1.26    0.00    0.00    0.05    0.00    0.00    0.00   91.36
07:18:39 PM  all    3.22    3.77    1.81    0.00    0.00    0.15    0.00    0.00    0.00   91.05
07:18:40 PM  all    3.08    4.24    1.46    0.00    0.00    0.05    0.00    0.00    0.00   91.17
07:18:41 PM  all    3.77    3.82    1.26    0.10    0.00    0.05    0.00    0.00    0.00   91.00
07:18:42 PM  all    3.23    3.79    1.36    0.00    0.00    0.15    0.00    0.00    0.00   91.46
07:18:43 PM  all    3.17    3.93    1.51    0.00    0.00    0.25    0.00    0.00    0.00   91.14
07:18:44 PM  all    2.98    4.15    1.16    0.00    0.00    0.10    0.00    0.00    0.00   91.61
07:18:45 PM  all    3.68    4.28    1.21    0.00    0.00    0.10    0.00    0.00    0.00   90.73
07:18:46 PM  all    3.31    4.17    1.56    0.00    0.00    0.15    0.00    0.00    0.00   90.81
07:18:47 PM  all    3.03    3.78    1.46    0.05    0.00    0.20    0.00    0.00    0.00   91.47
07:18:48 PM  all    3.23    4.04    1.31    0.00    0.00    0.15    0.00    0.00    0.00   91.26
07:18:49 PM  all    3.38    3.98    1.31    0.00    0.00    0.20    0.00    0.00    0.00   91.13
07:18:50 PM  all    2.73    4.25    1.67    0.00    0.00    0.10    0.00    0.00    0.00   91.25
07:18:51 PM  all    3.39    4.25    0.96    0.05    0.00    0.15    0.00    0.00    0.00   91.19
07:18:52 PM  all    3.43    4.23    1.31    0.00    0.00    0.10    0.00    0.00    0.00   90.93
07:18:53 PM  all   17.65    0.00    1.21    0.10    0.00    0.05    0.00    0.00    0.00   81.00
07:18:54 PM  all   17.32    1.15    1.30    0.00    0.00    0.05    0.00    0.00    0.00   80.19
07:18:55 PM  all    5.01    2.50    1.40    0.00    0.00    0.00    0.00    0.00    0.00   91.09
07:18:56 PM  all    4.88    2.44    2.04    0.10    0.00    0.20    0.00    0.00    0.00   90.34
07:18:57 PM  all    5.65    2.60    1.45    0.00    0.00    0.10    0.00    0.00    0.00   90.20
07:18:58 PM  all    4.97    2.71    1.46    0.00    0.00    0.05    0.00    0.00    0.00   90.81
07:18:59 PM  all    5.05    2.70    1.35    0.00    0.00    0.05    0.00    0.00    0.00   90.85
07:19:00 PM  all    4.24    3.08    1.31    0.00    0.00    0.05    0.00    0.00    0.00   91.32
07:19:01 PM  all    4.86    2.75    1.80    0.00    0.00    0.05    0.00    0.00    0.00   90.54
07:19:02 PM  all    5.67    2.39    1.64    0.05    0.00    0.00    0.00    0.00    0.00   90.25
07:19:03 PM  all    5.26    2.51    1.50    0.00    0.00    0.00    0.00    0.00    0.00   90.73
07:19:04 PM  all    4.70    2.55    1.55    0.00    0.00    0.00    0.00    0.00    0.00   91.21
07:19:05 PM  all    4.67    2.31    1.56    0.05    0.00    0.15    0.00    0.00    0.00   91.27
07:19:06 PM  all    4.76    2.36    1.45    0.05    0.00    0.15    0.00    0.00    0.00   91.23
07:19:07 PM  all    5.19    2.25    1.70    0.00    0.00    0.15    0.00    0.00    0.00   90.72
07:19:08 PM  all    5.35    2.85    1.20    0.00    0.00    0.05    0.00    0.00    0.00   90.55
07:19:09 PM  all    5.18    2.82    1.46    0.00    0.00    0.05    0.00    0.00    0.00   90.50
