Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

10:05:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:05:31 PM  all   15.46    0.00    0.50    1.91    0.00    0.10    0.00    0.00    0.00   82.03
10:05:32 PM  all   17.48    0.00    1.05    0.90    0.00    0.00    0.00    0.00    0.00   80.56
10:05:33 PM  all    3.15    0.00    0.70    0.85    0.00    0.10    0.00    0.00    0.00   95.19
10:05:34 PM  all    0.80    0.00    0.25    0.50    0.00    0.00    0.00    0.00    0.00   98.44
10:05:35 PM  all   17.50    0.00    0.90    0.10    0.00    0.00    0.00    0.00    0.00   81.49
10:05:36 PM  all   16.42    0.00    0.55    0.10    0.00    0.05    0.00    0.00    0.00   82.87
10:05:37 PM  all   15.94    3.36    1.05    0.25    0.00    0.10    0.00    0.00    0.00   79.30
10:05:38 PM  all    3.12    4.23    1.31    0.05    0.00    0.05    0.00    0.00    0.00   91.23
10:05:39 PM  all    3.14    3.65    1.42    0.00    0.00    0.05    0.00    0.00    0.00   91.75
10:05:40 PM  all    2.87    4.14    1.26    0.00    0.00    0.20    0.00    0.00    0.00   91.53
10:05:41 PM  all    2.79    4.26    1.22    0.05    0.00    0.10    0.00    0.00    0.00   91.57
10:05:42 PM  all    3.27    4.23    1.01    0.00    0.00    0.05    0.00    0.00    0.00   91.44
10:05:43 PM  all    3.18    3.94    1.16    0.00    0.00    0.05    0.00    0.00    0.00   91.67
10:05:44 PM  all    3.25    4.25    1.55    0.05    0.00    0.25    0.00    0.00    0.00   90.65
10:05:45 PM  all    3.58    4.14    1.31    0.00    0.00    0.05    0.00    0.00    0.00   90.92
10:05:46 PM  all    2.53    4.45    1.11    0.00    0.00    0.10    0.00    0.00    0.00   91.81
10:05:47 PM  all    3.27    4.08    1.31    0.00    0.00    0.30    0.00    0.00    0.00   91.04
10:05:48 PM  all    3.21    4.12    1.41    0.00    0.00    0.05    0.00    0.00    0.00   91.21
10:05:49 PM  all    3.56    3.97    1.31    0.00    0.00    0.15    0.00    0.00    0.00   91.01
10:05:50 PM  all    2.89    4.05    1.11    0.05    0.00    0.20    0.00    0.00    0.00   91.70
10:05:51 PM  all    3.42    4.03    1.26    0.00    0.00    0.20    0.00    0.00    0.00   91.09
10:05:52 PM  all    3.23    3.73    1.31    0.00    0.00    0.05    0.00    0.00    0.00   91.68
10:05:53 PM  all    4.12    3.87    1.51    0.05    0.00    0.05    0.00    0.00    0.00   90.40
10:05:54 PM  all    3.08    4.04    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.57
10:05:55 PM  all    3.37    4.07    1.26    0.00    0.00    0.05    0.00    0.00    0.00   91.25
10:05:56 PM  all    2.98    4.44    1.16    0.00    0.00    0.15    0.00    0.00    0.00   91.28
10:05:57 PM  all    2.68    4.09    1.41    0.00    0.00    0.05    0.00    0.00    0.00   91.76
10:05:58 PM  all    2.88    4.04    1.41    0.00    0.00    0.15    0.00    0.00    0.00   91.52
10:05:59 PM  all    3.22    3.98    1.36    0.05    0.00    0.00    0.00    0.00    0.00   91.39
10:06:00 PM  all    2.97    4.33    1.21    0.00    0.00    0.05    0.00    0.00    0.00   91.44
10:06:01 PM  all    3.49    4.04    1.31    0.00    0.00    0.10    0.00    0.00    0.00   91.05
10:06:02 PM  all    3.47    4.02    1.61    0.05    0.00    0.15    0.00    0.00    0.00   90.70
