Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

07:15:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:15:41 PM  all   15.81    0.00    0.75    1.76    0.00    0.05    0.00    0.00    0.00   81.63
07:15:42 PM  all   17.27    0.00    0.95    0.25    0.00    0.00    0.00    0.00    0.00   81.53
07:15:43 PM  all    2.77    0.00    0.65    0.96    0.00    0.05    0.00    0.00    0.00   95.57
07:15:44 PM  all    1.40    0.00    0.65    0.50    0.00    0.00    0.00    0.00    0.00   97.44
07:15:45 PM  all   24.34    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   74.76
07:15:46 PM  all   14.81    0.00    0.95    0.30    0.00    0.10    0.00    0.00    0.00   83.84
07:15:47 PM  all   11.39    2.97    1.41    0.05    0.00    0.15    0.00    0.00    0.00   84.02
07:15:48 PM  all    4.08    3.23    1.26    0.00    0.00    0.10    0.00    0.00    0.00   91.33
07:15:49 PM  all    3.59    3.28    1.36    0.00    0.00    0.10    0.00    0.00    0.00   91.67
07:15:50 PM  all    3.95    3.50    1.37    0.05    0.00    0.15    0.00    0.00    0.00   90.98
07:15:51 PM  all    5.11    2.51    1.75    0.00    0.00    0.15    0.00    0.00    0.00   90.48
07:15:52 PM  all    3.39    3.39    1.22    0.00    0.00    0.20    0.00    0.00    0.00   91.80
07:15:53 PM  all    4.07    3.52    1.56    0.00    0.00    0.00    0.00    0.00    0.00   90.85
07:15:54 PM  all    3.64    3.08    1.37    0.00    0.00    0.00    0.00    0.00    0.00   91.91
07:15:55 PM  all    3.48    3.58    1.26    0.05    0.00    0.20    0.00    0.00    0.00   91.42
07:15:56 PM  all    4.11    3.45    1.07    0.00    0.00    0.15    0.00    0.00    0.00   91.21
07:15:57 PM  all    4.03    3.12    1.11    0.00    0.00    0.15    0.00    0.00    0.00   91.60
07:15:58 PM  all    3.64    3.43    1.41    0.00    0.00    0.15    0.00    0.00    0.00   91.36
07:15:59 PM  all    3.14    3.79    1.11    0.05    0.00    0.35    0.00    0.00    0.00   91.55
07:16:00 PM  all    2.89    3.75    1.27    0.05    0.00    0.15    0.00    0.00    0.00   91.89
07:16:01 PM  all    4.72    3.11    1.46    0.30    0.00    0.15    0.00    0.00    0.00   90.26
07:16:02 PM  all    3.41    3.61    1.27    0.00    0.00    0.20    0.00    0.00    0.00   91.51
07:16:03 PM  all    3.67    3.37    1.21    0.00    0.00    0.20    0.00    0.00    0.00   91.55
07:16:04 PM  all    3.39    3.34    1.57    0.00    0.00    0.05    0.00    0.00    0.00   91.65
07:16:05 PM  all    3.95    3.54    1.22    0.10    0.00    0.10    0.00    0.00    0.00   91.09
07:16:06 PM  all    4.05    3.24    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.35
07:16:07 PM  all    4.33    3.27    1.41    0.00    0.00    0.05    0.00    0.00    0.00   90.94
07:16:08 PM  all    5.80    3.28    1.36    0.10    0.00    0.30    0.00    0.00    0.00   89.16
07:16:09 PM  all    3.80    3.49    0.96    0.00    0.00    0.05    0.00    0.00    0.00   91.70
07:16:10 PM  all    4.61    3.49    1.57    0.00    0.00    0.20    0.00    0.00    0.00   90.13
07:16:11 PM  all    4.10    3.80    0.91    0.00    0.00    0.15    0.00    0.00    0.00   91.04
07:16:12 PM  all    3.44    3.50    1.17    0.00    0.00    0.10    0.00    0.00    0.00   91.79
07:16:13 PM  all    3.55    3.35    1.42    0.00    0.00    0.15    0.00    0.00    0.00   91.54
07:16:14 PM  all    3.69    3.84    1.26    0.05    0.00    0.10    0.00    0.00    0.00   91.06
07:16:15 PM  all    3.98    3.02    1.61    0.00    0.00    0.25    0.00    0.00    0.00   91.14
07:16:16 PM  all    4.23    2.47    1.46    0.00    0.00    0.10    0.00    0.00    0.00   91.74
07:16:17 PM  all   17.19    0.00    1.36    0.10    0.00    0.05    0.00    0.00    0.00   81.30
07:16:18 PM  all   17.52    1.10    1.40    0.05    0.00    0.05    0.00    0.00    0.00   79.88
07:16:19 PM  all    5.74    1.85    1.55    0.05    0.00    0.20    0.00    0.00    0.00   90.62
07:16:20 PM  all    4.91    2.06    1.81    0.05    0.00    0.15    0.00    0.00    0.00   91.02
07:16:21 PM  all    5.44    1.90    1.65    0.00    0.00    0.05    0.00    0.00    0.00   90.96
07:16:22 PM  all    5.55    1.75    1.70    0.05    0.00    0.00    0.00    0.00    0.00   90.95
07:16:23 PM  all    5.80    1.90    1.70    0.25    0.00    0.00    0.00    0.00    0.00   90.35
07:16:24 PM  all    5.32    2.11    1.40    0.05    0.00    0.05    0.00    0.00    0.00   91.07
07:16:25 PM  all    5.07    2.01    1.66    0.00    0.00    0.20    0.00    0.00    0.00   91.06
07:16:26 PM  all    4.76    2.03    1.52    0.00    0.00    0.05    0.00    0.00    0.00   91.65
07:16:27 PM  all    5.06    1.80    1.65    0.00    0.00    0.15    0.00    0.00    0.00   91.34
07:16:28 PM  all    6.21    1.75    1.35    0.00    0.00    0.05    0.00    0.00    0.00   90.64
07:16:29 PM  all    5.27    1.91    1.35    0.05    0.00    0.10    0.00    0.00    0.00   91.32
07:16:30 PM  all    5.41    1.75    1.55    0.00    0.00    0.10    0.00    0.00    0.00   91.18
07:16:31 PM  all    5.14    1.75    1.75    0.00    0.00    0.10    0.00    0.00    0.00   91.26
