Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

10:36:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:36:38 PM  all   15.53    0.00    0.75    1.56    0.00    0.05    0.00    0.00    0.00   82.11
10:36:39 PM  all   17.25    0.00    1.20    0.40    0.00    0.05    0.00    0.00    0.00   81.10
10:36:40 PM  all    3.45    0.00    0.85    0.75    0.00    0.15    0.00    0.00    0.00   94.80
10:36:41 PM  all    0.30    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.35
10:36:42 PM  all    0.50    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.05
10:36:43 PM  all   16.34    0.00    1.00    0.40    0.00    0.05    0.00    0.00    0.00   82.21
10:36:44 PM  all   67.95    0.00    4.66    0.00    0.00    0.05    0.00    0.00    0.00   27.34
10:36:45 PM  all   93.71    0.00    6.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:46 PM  all   92.69    0.00    7.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:47 PM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:48 PM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:49 PM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:50 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:51 PM  all   92.01    0.00    7.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:52 PM  all   91.64    0.00    8.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:53 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:54 PM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:55 PM  all   94.15    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:56 PM  all   93.06    0.00    6.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:57 PM  all   93.39    0.00    6.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:58 PM  all   36.82    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00   57.57
10:36:59 PM  all   17.04    0.00    4.01    0.00    0.00    0.05    0.00    0.00    0.00   78.90
10:37:00 PM  all   17.44    0.00    3.91    0.00    0.00    0.00    0.00    0.00    0.00   78.65
10:37:01 PM  all   16.97    0.00    3.97    0.00    0.00    0.00    0.00    0.00    0.00   79.07
10:37:02 PM  all   17.23    0.00    4.01    0.00    0.00    0.00    0.00    0.00    0.00   78.77
10:37:03 PM  all   17.13    0.00    4.11    0.00    0.00    0.05    0.00    0.00    0.00   78.71
10:37:04 PM  all   17.66    0.00    4.10    0.00    0.00    0.30    0.00    0.00    0.00   77.94
10:37:05 PM  all   19.22    0.00    4.49    0.00    0.00    0.20    0.00    0.00    0.00   76.09
10:37:06 PM  all   18.43    0.00    4.85    0.00    0.00    0.25    0.00    0.00    0.00   76.47
10:37:07 PM  all   17.47    0.00    4.98    0.00    0.00    0.65    0.00    0.00    0.00   76.90
10:37:08 PM  all   17.63    0.00    4.88    0.00    0.00    0.50    0.00    0.00    0.00   76.99
10:37:09 PM  all   18.15    0.00    4.57    0.00    0.00    0.45    0.00    0.00    0.00   76.83
10:37:10 PM  all   18.55    0.00    4.29    0.00    0.00    0.40    0.00    0.00    0.00   76.76
10:37:11 PM  all   17.73    0.00    4.42    0.00    0.00    0.25    0.00    0.00    0.00   77.60
10:37:12 PM  all   18.21    0.00    5.19    0.00    0.00    0.30    0.00    0.00    0.00   76.30
10:37:13 PM  all   17.74    0.00    4.56    0.00    0.00    0.25    0.00    0.00    0.00   77.45
10:37:14 PM  all   18.73    0.00    4.15    0.00    0.00    0.10    0.00    0.00    0.00   77.02
10:37:15 PM  all   18.01    0.00    4.80    0.00    0.00    0.40    0.00    0.00    0.00   76.79
10:37:16 PM  all   17.72    0.00    4.40    0.00    0.00    0.10    0.00    0.00    0.00   77.78
10:37:17 PM  all   17.84    0.00    5.10    0.00    0.00    0.30    0.00    0.00    0.00   76.76
10:37:18 PM  all   18.08    0.00    4.61    0.00    0.00    0.20    0.00    0.00    0.00   77.12
10:37:19 PM  all   18.93    0.00    4.81    0.00    0.00    0.25    0.00    0.00    0.00   76.01
10:37:20 PM  all   22.37    0.00    5.80    0.00    0.00    0.69    0.00    0.00    0.00   71.13
10:37:21 PM  all    5.77    0.00    1.91    0.00    0.00    0.05    0.00    0.00    0.00   92.28
10:37:22 PM  all    0.30    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.45
10:37:23 PM  all    0.30    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.30
10:37:24 PM  all    0.25    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   99.20
10:37:25 PM  all    0.30    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.45
10:37:26 PM  all    0.35    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.35
10:37:27 PM  all   78.49    0.00    2.53    0.00    0.00    0.35    0.00    0.00    0.00   18.62
10:37:28 PM  all   87.64    0.00    1.85    0.00    0.00    0.35    0.00    0.00    0.00   10.16
10:37:29 PM  all   63.14    0.00    3.25    0.00    0.00    0.15    0.00    0.00    0.00   33.45
10:37:30 PM  all   60.06    0.00    3.55    0.00    0.00    0.26    0.00    0.00    0.00   36.13
10:37:31 PM  all   59.14    0.00    3.07    0.00    0.00    0.47    0.00    0.00    0.00   37.32
