Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

09:55:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:55:32 PM  all   15.75    0.00    0.90    1.60    0.00    0.05    0.00    0.00    0.00   81.70
09:55:33 PM  all   16.88    0.00    0.85    0.35    0.00    0.00    0.00    0.00    0.00   81.91
09:55:34 PM  all    3.60    0.00    0.95    0.60    0.00    0.10    0.00    0.00    0.00   94.75
09:55:35 PM  all    0.65    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   98.90
09:55:36 PM  all    0.25    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.35
09:55:37 PM  all   16.45    0.00    1.05    0.35    0.00    0.05    0.00    0.00    0.00   82.10
09:55:38 PM  all   33.67    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00   64.13
09:55:39 PM  all    6.79    0.00    1.95    0.00    0.00    0.05    0.00    0.00    0.00   91.21
09:55:40 PM  all    0.25    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.35
09:55:41 PM  all    0.15    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.45
09:55:42 PM  all   16.07    0.00    1.05    0.00    0.00    0.15    0.00    0.00    0.00   82.73
09:55:43 PM  all   20.05    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   78.55
09:55:44 PM  all   20.43    0.00    0.90    0.00    0.00    0.25    0.00    0.00    0.00   78.42
09:55:45 PM  all   20.59    0.00    1.00    0.00    0.00    0.10    0.00    0.00    0.00   78.32
09:55:46 PM  all   20.32    0.00    1.11    0.00    0.00    0.20    0.00    0.00    0.00   78.37
09:55:47 PM  all   20.18    0.00    0.65    0.00    0.00    0.20    0.00    0.00    0.00   78.96
09:55:48 PM  all   20.17    0.00    1.15    0.00    0.00    0.15    0.00    0.00    0.00   78.53
09:55:49 PM  all   20.28    0.00    1.20    0.00    0.00    0.15    0.00    0.00    0.00   78.37
09:55:50 PM  all   20.39    0.00    1.10    0.00    0.00    0.05    0.00    0.00    0.00   78.46
09:55:51 PM  all   20.05    0.00    0.90    0.00    0.00    0.35    0.00    0.00    0.00   78.70
09:55:52 PM  all   20.64    0.00    1.05    0.00    0.00    0.10    0.00    0.00    0.00   78.21
09:55:53 PM  all   19.80    0.00    1.45    0.00    0.00    0.10    0.00    0.00    0.00   78.65
09:55:54 PM  all   17.92    0.00    3.20    0.00    0.00    0.25    0.00    0.00    0.00   78.63
09:55:55 PM  all   18.15    0.00    3.26    0.00    0.00    0.15    0.00    0.00    0.00   78.44
09:55:56 PM  all   18.00    0.00    3.21    0.00    0.00    0.10    0.00    0.00    0.00   78.69
09:55:57 PM  all   18.14    0.00    3.16    0.00    0.00    0.30    0.00    0.00    0.00   78.41
09:55:58 PM  all   17.93    0.00    3.31    0.00    0.00    0.10    0.00    0.00    0.00   78.65
09:55:59 PM  all   18.35    0.00    3.01    0.00    0.00    0.10    0.00    0.00    0.00   78.55
09:56:00 PM  all   18.26    0.00    3.25    0.00    0.00    0.10    0.00    0.00    0.00   78.39
09:56:01 PM  all   17.93    0.00    3.42    0.00    0.00    0.15    0.00    0.00    0.00   78.50
09:56:02 PM  all   18.16    0.00    2.82    0.00    0.00    0.10    0.00    0.00    0.00   78.92
09:56:03 PM  all   34.45    0.00    3.21    0.00    0.00    0.15    0.00    0.00    0.00   62.19
09:56:04 PM  all   24.37    0.00    1.60    0.00    0.00    0.15    0.00    0.00    0.00   73.87
09:56:05 PM  all   30.25    0.00    1.55    0.20    0.00    0.45    0.00    0.00    0.00   67.55
09:56:06 PM  all   25.32    0.00    1.09    0.00    0.00    0.50    0.00    0.00    0.00   73.08
