Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

01:25:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:25:53 PM  all   15.64    0.00    0.55    1.95    0.00    0.25    0.00    0.00    0.00   81.60
01:25:54 PM  all   17.17    0.00    0.80    0.65    0.00    0.00    0.00    0.00    0.00   81.39
01:25:55 PM  all    3.42    0.00    0.55    0.55    0.00    0.00    0.00    0.00    0.00   95.48
01:25:56 PM  all    0.65    0.00    0.50    0.60    0.00    0.10    0.00    0.00    0.00   98.15
01:25:57 PM  all   18.95    0.00    1.10    0.10    0.00    0.00    0.00    0.00    0.00   79.85
01:25:58 PM  all   38.17    0.00    2.27    0.05    0.00    0.05    0.00    0.00    0.00   59.47
01:25:59 PM  all    0.40    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   99.30
01:26:00 PM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
01:26:01 PM  all    1.70    0.00    0.45    0.20    0.00    0.05    0.00    0.00    0.00   97.59
01:26:02 PM  all   25.50   31.15    1.98    0.20    0.00    0.20    0.00    0.00    0.00   40.97
01:26:03 PM  all   12.76   34.81    1.86    0.00    0.00    0.67    0.00    0.00    0.00   49.90
01:26:04 PM  all   12.69   33.72    1.96    0.00    0.00    0.37    0.00    0.00    0.00   51.25
01:26:05 PM  all   10.62   38.85    2.29    0.00    0.00    0.25    0.00    0.00    0.00   47.98
01:26:06 PM  all   13.36   35.07    2.17    0.00    0.00    0.46    0.00    0.00    0.00   48.94
01:26:07 PM  all   10.86   38.25    1.83    0.00    0.00    0.15    0.00    0.00    0.00   48.91
01:26:08 PM  all   11.30   39.22    2.22    0.00    0.00    0.15    0.00    0.00    0.00   47.11
01:26:09 PM  all   13.33   35.45    2.93    0.00    0.00    0.50    0.00    0.00    0.00   47.79
01:26:10 PM  all   11.79   36.36    2.15    0.00    0.00    0.31    0.00    0.00    0.00   49.38
01:26:11 PM  all   11.51   36.83    2.29    0.05    0.00    0.20    0.00    0.00    0.00   49.11
01:26:12 PM  all   13.96   32.03    1.98    0.00    0.00    0.27    0.00    0.00    0.00   51.76
01:26:13 PM  all    7.78   45.92    2.03    0.00    0.00    0.18    0.00    0.00    0.00   44.08
01:26:14 PM  all   16.45   26.97    2.66    0.00    0.00    0.55    0.00    0.00    0.00   53.38
01:26:15 PM  all   12.77   34.22    1.99    0.00    0.00    0.42    0.00    0.00    0.00   50.60
01:26:16 PM  all   12.47   34.68    2.51    0.10    0.00    0.31    0.00    0.00    0.00   49.92
01:26:17 PM  all   11.07   37.70    2.32    0.25    0.00    0.51    0.00    0.00    0.00   48.16
01:26:18 PM  all   11.00   38.42    1.86    0.00    0.00    0.30    0.00    0.00    0.00   48.42
01:26:19 PM  all   12.47   36.33    1.95    0.05    0.00    0.41    0.00    0.00    0.00   48.79
01:26:20 PM  all   10.96   39.37    1.93    0.00    0.00    0.15    0.00    0.00    0.00   47.60
01:26:21 PM  all   13.85   31.59    1.99    0.00    0.00    0.54    0.00    0.00    0.00   52.02
01:26:22 PM  all    9.22   42.29    1.51    0.00    0.00    0.24    0.00    0.00    0.00   46.73
01:26:23 PM  all   11.69   36.96    1.89    0.05    0.00    0.51    0.00    0.00    0.00   48.90
01:26:24 PM  all   11.29   37.68    1.86    0.00    0.00    0.15    0.00    0.00    0.00   49.02
01:26:25 PM  all   12.53   37.35    2.75    0.00    0.00    0.44    0.00    0.00    0.00   46.93
01:26:26 PM  all   11.70   36.21    1.88    0.05    0.00    0.37    0.00    0.00    0.00   49.79
01:26:27 PM  all   10.76   38.74    1.97    0.00    0.00    0.25    0.00    0.00    0.00   48.28
01:26:28 PM  all    9.61   40.29    2.59    0.00    0.00    0.63    0.00    0.00    0.00   46.88
01:26:29 PM  all   11.71   36.06    1.77    0.05    0.00    0.26    0.00    0.00    0.00   50.16
01:26:30 PM  all   12.38   35.90    2.31    0.00    0.00    0.41    0.00    0.00    0.00   49.00
01:26:31 PM  all   10.66   38.61    2.13    0.05    0.00    0.05    0.00    0.00    0.00   48.50
01:26:32 PM  all   18.84    0.00    1.60    0.15    0.00    0.00    0.00    0.00    0.00   79.41
01:26:33 PM  all   16.28    5.11    0.90    0.10    0.00    0.05    0.00    0.00    0.00   77.56
01:26:34 PM  all    5.52    5.52    0.90    0.00    0.00    0.15    0.00    0.00    0.00   87.90
01:26:35 PM  all    4.93    5.84    1.01    0.00    0.00    0.10    0.00    0.00    0.00   88.12
01:26:36 PM  all    5.73    4.23    1.56    0.00    0.00    0.05    0.00    0.00    0.00   88.43
01:26:37 PM  all    6.23    3.74    2.44    0.30    0.00    0.05    0.00    0.00    0.00   87.24
01:26:38 PM  all    5.31    5.16    1.75    0.05    0.00    0.05    0.00    0.00    0.00   87.68
01:26:39 PM  all    5.86    4.95    1.50    0.00    0.00    0.15    0.00    0.00    0.00   87.54
01:26:40 PM  all    5.66    4.95    1.45    0.00    0.00    0.20    0.00    0.00    0.00   87.74
01:26:41 PM  all    4.40    5.72    1.21    0.10    0.00    0.20    0.00    0.00    0.00   88.36
01:26:42 PM  all    6.04    4.58    1.31    0.00    0.00    0.00    0.00    0.00    0.00   88.07
01:26:43 PM  all    5.13    5.03    1.26    0.00    0.00    0.25    0.00    0.00    0.00   88.32
01:26:44 PM  all    5.60    1.85    1.20    0.10    0.00    0.00    0.00    0.00    0.00   91.25
