Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:16:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:16:59 AM  all   15.97    0.00    0.65    1.70    0.00    0.10    0.00    0.00    0.00   81.59
01:17:00 AM  all   17.21    0.00    0.55    0.25    0.00    0.00    0.00    0.00    0.00   81.99
01:17:01 AM  all    2.26    0.00    0.40    0.55    0.00    0.00    0.00    0.00    0.00   96.79
01:17:02 AM  all    0.45    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.35
01:17:03 AM  all    0.40    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.40
01:17:04 AM  all   17.33    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   81.66
01:17:05 AM  all   70.21    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   25.54
01:17:06 AM  all   94.26    0.00    5.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:07 AM  all   92.66    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:08 AM  all   93.48    0.00    6.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:09 AM  all   92.91    0.00    7.04    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:17:10 AM  all   92.59    0.00    7.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:11 AM  all   92.27    0.00    7.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:12 AM  all   91.18    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:13 AM  all   91.90    0.00    8.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:14 AM  all   92.20    0.00    7.75    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:17:15 AM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:16 AM  all   93.90    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:17 AM  all   93.75    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:18 AM  all   93.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:17:19 AM  all   47.62    0.00    6.07    0.00    0.00    0.00    0.00    0.00    0.00   46.32
01:17:20 AM  all   19.54    0.00    4.20    0.00    0.00    0.00    0.00    0.00    0.00   76.26
01:17:21 AM  all   18.76    0.00    3.86    0.05    0.00    0.00    0.00    0.00    0.00   77.33
01:17:22 AM  all   18.52    0.00    4.05    0.05    0.00    0.05    0.00    0.00    0.00   77.33
01:17:23 AM  all   18.76    0.00    3.87    0.00    0.00    0.00    0.00    0.00    0.00   77.36
01:17:24 AM  all   19.65    0.00    4.26    0.00    0.00    0.10    0.00    0.00    0.00   75.99
01:17:25 AM  all   19.82    0.00    4.35    0.00    0.00    0.25    0.00    0.00    0.00   75.58
