Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:39:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:39:07 AM  all   15.60    0.00    0.35    2.11    0.00    0.00    0.00    0.00    0.00   81.94
01:39:08 AM  all   28.63    0.00    1.31    0.80    0.00    0.05    0.00    0.00    0.00   69.21
01:39:09 AM  all    2.86    0.00    0.30    1.05    0.00    0.10    0.00    0.00    0.00   95.69
01:39:10 AM  all    2.85    0.00    0.10    0.00    0.00    0.05    0.00    0.00    0.00   97.00
01:39:11 AM  all    1.21    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   98.54
01:39:12 AM  all    4.16    0.00    0.95    0.30    0.00    0.00    0.00    0.00    0.00   94.59
01:39:13 AM  all   51.55    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   45.29
01:39:14 AM  all   93.69    0.00    6.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:15 AM  all   92.12    0.00    7.83    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:39:16 AM  all   92.60    0.00    7.35    0.00    0.00    0.00    0.00    0.00    0.00    0.05
01:39:17 AM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:18 AM  all   92.26    0.00    7.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:19 AM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:20 AM  all   92.86    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:21 AM  all   91.44    0.00    8.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:22 AM  all   91.46    0.00    8.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:23 AM  all   92.20    0.00    7.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:24 AM  all   93.69    0.00    6.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:25 AM  all   93.46    0.00    6.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:26 AM  all   93.56    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00    0.05
01:39:27 AM  all   64.48    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00   28.56
01:39:28 AM  all   19.10    0.00    3.57    0.00    0.00    0.00    0.00    0.00    0.00   77.34
01:39:29 AM  all   18.79    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   77.05
01:39:30 AM  all   19.32    0.00    3.80    0.00    0.00    0.00    0.00    0.00    0.00   76.88
01:39:31 AM  all   19.07    0.00    3.81    0.00    0.00    0.10    0.00    0.00    0.00   77.02
01:39:32 AM  all   19.55    0.00    4.66    0.05    0.00    0.05    0.00    0.00    0.00   75.69
01:39:33 AM  all   20.83    0.00    4.11    0.00    0.00    0.05    0.00    0.00    0.00   75.01
01:39:34 AM  all   20.07    0.00    4.26    0.00    0.00    0.05    0.00    0.00    0.00   75.61
01:39:35 AM  all   20.41    0.00    4.59    0.00    0.00    0.10    0.00    0.00    0.00   74.90
01:39:36 AM  all   19.77    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   75.97
01:39:37 AM  all   23.02    0.00    4.55    0.05    0.00    0.10    0.00    0.00    0.00   72.27
01:39:38 AM  all   11.07    0.00    2.10    0.00    0.00    0.05    0.00    0.00    0.00   86.77
01:39:39 AM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
01:39:40 AM  all    0.35    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.35
01:39:41 AM  all    0.10    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.65
01:39:42 AM  all    0.20    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.65
01:39:43 AM  all    0.10    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.65
01:39:44 AM  all    0.25    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.40
01:39:45 AM  all    0.30    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.65
01:39:46 AM  all   46.84    0.00    7.87    0.00    0.00    0.45    0.00    0.00    0.00   44.83
01:39:47 AM  all   80.91   11.19    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.30
01:39:48 AM  all   77.33   18.22    4.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:39:49 AM  all   77.44   18.31    4.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:39:50 AM  all   65.68   27.90    4.57    0.00    0.00    0.15    0.00    0.00    0.00    1.71
01:39:51 AM  all    4.29   78.27    5.46    0.00    0.00    0.00    0.00    0.00    0.00   11.99
01:39:52 AM  all    4.78   79.05    5.39    0.00    0.00    0.15    0.00    0.00    0.00   10.63
01:39:53 AM  all    4.17   79.10    5.35    0.00    0.00    0.21    0.00    0.00    0.00   11.17
01:39:54 AM  all    4.06   79.55    5.45    0.00    0.00    0.31    0.00    0.00    0.00   10.64
01:39:55 AM  all    4.90   79.42    5.11    0.00    0.00    0.10    0.00    0.00    0.00   10.47
01:39:56 AM  all    4.55   79.29    5.01    0.05    0.00    0.10    0.00    0.00    0.00   10.99
01:39:57 AM  all    5.69   77.61    5.69    0.00    0.00    0.05    0.00    0.00    0.00   10.96
01:39:58 AM  all    3.64   79.04    6.21    0.00    0.00    0.00    0.00    0.00    0.00   11.11
01:39:59 AM  all    3.78   78.95    5.83    0.00    0.00    0.05    0.00    0.00    0.00   11.39
01:40:00 AM  all    4.29   78.62    6.12    0.00    0.00    0.10    0.00    0.00    0.00   10.87
01:40:01 AM  all    5.50   76.87    5.40    0.05    0.00    0.36    0.00    0.00    0.00   11.82
01:40:02 AM  all    3.51   77.66    6.50    0.05    0.00    0.05    0.00    0.00    0.00   12.23
01:40:03 AM  all    3.86   79.75    5.41    0.00    0.00    0.00    0.00    0.00    0.00   10.97
01:40:04 AM  all    4.65   78.41    5.37    0.00    0.00    0.20    0.00    0.00    0.00   11.36
01:40:05 AM  all    4.41   78.45    5.78    0.00    0.00    0.00    0.00    0.00    0.00   11.36
01:40:06 AM  all    5.04   77.98    5.54    0.00    0.00    0.05    0.00    0.00    0.00   11.39
01:40:07 AM  all    3.98   78.82    5.79    0.00    0.00    0.21    0.00    0.00    0.00   11.21
01:40:08 AM  all    4.92   77.56    5.89    0.05    0.00    0.15    0.00    0.00    0.00   11.42
01:40:09 AM  all    4.40   79.30    5.01    0.00    0.00    0.05    0.00    0.00    0.00   11.23
01:40:10 AM  all    5.67   77.27    5.67    0.00    0.00    0.15    0.00    0.00    0.00   11.24
01:40:11 AM  all    5.04   77.63    5.14    0.05    0.00    0.15    0.00    0.00    0.00   11.98
01:40:12 AM  all    4.78   78.15    5.35    0.00    0.00    0.05    0.00    0.00    0.00   11.67
01:40:13 AM  all    4.00   79.68    5.44    0.00    0.00    0.26    0.00    0.00    0.00   10.62
01:40:14 AM  all    4.11   79.14    5.55    0.00    0.00    0.15    0.00    0.00    0.00   11.05
01:40:15 AM  all    5.85   77.46    6.11    0.00    0.00    0.21    0.00    0.00    0.00   10.37
01:40:16 AM  all    6.14   75.86    6.19    0.05    0.00    0.05    0.00    0.00    0.00   11.71
01:40:17 AM  all   73.59   18.45    2.94    0.00    0.00    0.00    0.00    0.00    0.00    5.02
01:40:18 AM  all   97.35    0.00    2.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:19 AM  all   89.41    0.00    9.95    0.00    0.00    0.00    0.00    0.00    0.00    0.65
01:40:20 AM  all   60.81    0.00    4.53    0.00    0.00    0.25    0.00    0.00    0.00   34.41
01:40:21 AM  all   16.42    0.00    2.64    0.00    0.00    0.00    0.00    0.00    0.00   80.95
01:40:22 AM  all   16.84   25.51    2.28    0.05    0.00    0.15    0.00    0.00    0.00   55.17
01:40:23 AM  all    5.50   32.94    3.36    0.00    0.00    0.10    0.00    0.00    0.00   58.10
01:40:24 AM  all    4.25   34.63    2.61    0.00    0.00    0.05    0.00    0.00    0.00   58.45
01:40:25 AM  all    6.22   32.44    3.54    0.00    0.00    0.05    0.00    0.00    0.00   57.76
01:40:26 AM  all    5.62   32.09    3.68    0.10    0.00    0.10    0.00    0.00    0.00   58.41
01:40:27 AM  all    6.18   32.24    3.12    0.00    0.00    0.10    0.00    0.00    0.00   58.35
01:40:28 AM  all    5.37   33.27    2.92    0.00    0.00    0.00    0.00    0.00    0.00   58.44
