Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

12:59:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:03 AM  all   15.87    0.00    1.06    1.76    0.00    0.05    0.00    0.00    0.00   81.26
12:59:04 AM  all   17.13    0.00    0.80    0.25    0.00    0.00    0.00    0.00    0.00   81.82
12:59:05 AM  all    2.36    0.00    0.60    0.75    0.00    0.10    0.00    0.00    0.00   96.18
12:59:06 AM  all    1.90    0.05    0.15    0.05    0.00    0.00    0.00    0.00    0.00   97.85
12:59:07 AM  all    9.26    0.00    0.40    0.05    0.00    0.05    0.00    0.00    0.00   90.24
12:59:08 AM  all   17.06    0.00    1.30    0.40    0.00    0.00    0.00    0.00    0.00   81.24
12:59:09 AM  all   58.33    0.00    4.35    0.15    0.00    0.00    0.00    0.00    0.00   37.17
12:59:10 AM  all   93.45    0.00    6.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:59:11 AM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:12 AM  all   93.30    0.00    6.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:13 AM  all   92.72    0.00    7.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:14 AM  all   91.80    0.00    8.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:15 AM  all   92.44    0.00    7.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:16 AM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:17 AM  all   91.65    0.00    8.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:18 AM  all   92.10    0.00    7.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:19 AM  all   93.14    0.00    6.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:20 AM  all   92.65    0.00    7.30    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:59:21 AM  all   94.00    0.00    5.95    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:59:22 AM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:59:23 AM  all   55.57    0.00    6.57    0.00    0.00    0.00    0.00    0.00    0.00   37.86
12:59:24 AM  all   19.32    0.00    3.86    0.05    0.00    0.00    0.00    0.00    0.00   76.77
12:59:25 AM  all   29.73    0.00    4.45    0.00    0.00    0.00    0.00    0.00    0.00   65.82
12:59:26 AM  all   32.06    0.00    4.37    0.05    0.00    0.05    0.00    0.00    0.00   63.47
12:59:27 AM  all   25.67    0.00    4.82    0.00    0.00    0.05    0.00    0.00    0.00   69.46
12:59:28 AM  all   31.50    0.00    4.59    0.00    0.00    0.10    0.00    0.00    0.00   63.81
12:59:29 AM  all   22.64    0.00    4.77    0.00    0.00    0.05    0.00    0.00    0.00   72.54
12:59:30 AM  all   32.48    0.00    4.95    0.05    0.00    0.15    0.00    0.00    0.00   62.36
12:59:31 AM  all   47.32    0.00    5.56    0.05    0.00    0.15    0.00    0.00    0.00   46.92
12:59:32 AM  all   46.19    0.00    5.30    0.30    0.00    0.05    0.00    0.00    0.00   48.16
12:59:33 AM  all   35.38    0.00    4.57    0.00    0.00    0.15    0.00    0.00    0.00   59.90
12:59:34 AM  all    4.67    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   94.93
12:59:35 AM  all   14.05    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   85.30
12:59:36 AM  all    5.91    0.00    0.25    0.10    0.00    0.05    0.00    0.00    0.00   93.69
12:59:37 AM  all    7.94    0.00    0.50    0.00    0.00    0.10    0.00    0.00    0.00   91.46
12:59:38 AM  all    8.28    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   91.52
12:59:39 AM  all    6.84    0.00    0.65    0.10    0.00    0.00    0.00    0.00    0.00   92.40
12:59:40 AM  all    1.30    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   98.45
12:59:41 AM  all   12.19    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   87.11
12:59:42 AM  all   68.95    0.00   10.95    0.10    0.00    0.50    0.00    0.00    0.00   19.50
12:59:43 AM  all   84.24    8.98    6.67    0.00    0.00    0.10    0.00    0.00    0.00    0.00
12:59:44 AM  all   75.78   19.52    4.60    0.00    0.00    0.10    0.00    0.00    0.00    0.00
12:59:45 AM  all   74.96   21.02    3.92    0.00    0.00    0.10    0.00    0.00    0.00    0.00
12:59:46 AM  all   49.52   41.98    5.26    0.00    0.00    0.05    0.00    0.00    0.00    3.19
12:59:47 AM  all   10.30   73.25    4.57    0.00    0.00    0.25    0.00    0.00    0.00   11.62
12:59:48 AM  all   16.38   69.51    4.84    0.00    0.00    0.05    0.00    0.00    0.00    9.22
12:59:49 AM  all    8.35   76.78    4.70    0.00    0.00    0.10    0.00    0.00    0.00   10.07
12:59:50 AM  all   10.13   75.92    4.33    0.00    0.00    0.15    0.00    0.00    0.00    9.47
12:59:51 AM  all    9.14   74.97    4.95    0.00    0.00    0.15    0.00    0.00    0.00   10.78
12:59:52 AM  all   12.17   72.96    4.40    0.00    0.00    0.10    0.00    0.00    0.00   10.38
12:59:53 AM  all    6.05   78.66    4.52    0.00    0.00    0.20    0.00    0.00    0.00   10.57
12:59:54 AM  all    6.81   77.61    4.49    0.00    0.00    0.21    0.00    0.00    0.00   10.89
12:59:55 AM  all    5.15   79.87    4.69    0.00    0.00    0.05    0.00    0.00    0.00   10.24
12:59:56 AM  all   10.48   74.56    4.69    0.05    0.00    0.00    0.00    0.00    0.00   10.23
12:59:57 AM  all    5.58   78.50    5.43    0.00    0.00    0.10    0.00    0.00    0.00   10.40
12:59:58 AM  all    7.04   78.01    4.66    0.00    0.00    0.25    0.00    0.00    0.00   10.03
12:59:59 AM  all    7.75   78.80    4.08    0.00    0.00    0.05    0.00    0.00    0.00    9.33
01:00:00 AM  all    8.43   77.02    4.44    0.05    0.00    0.20    0.00    0.00    0.00    9.86
01:00:01 AM  all   10.44   75.28    4.34    0.05    0.00    0.25    0.00    0.00    0.00    9.64
01:00:02 AM  all    9.02   77.27    4.64    0.00    0.00    0.05    0.00    0.00    0.00    9.02
01:00:03 AM  all   10.43   74.67    4.21    0.00    0.00    0.15    0.00    0.00    0.00   10.53
01:00:04 AM  all    9.75   75.57    4.72    0.00    0.00    0.20    0.00    0.00    0.00    9.75
01:00:05 AM  all    5.77   79.04    4.76    0.00    0.00    0.05    0.00    0.00    0.00   10.38
01:00:06 AM  all    7.08   76.76    5.45    0.05    0.00    0.05    0.00    0.00    0.00   10.60
01:00:07 AM  all   11.89   74.06    4.56    0.00    0.00    0.21    0.00    0.00    0.00    9.28
01:00:08 AM  all   22.68   65.25    4.49    0.00    0.00    0.20    0.00    0.00    0.00    7.37
01:00:09 AM  all   18.66   68.05    4.36    0.05    0.00    0.10    0.00    0.00    0.00    8.77
01:00:10 AM  all   13.90   71.39    4.80    0.00    0.00    0.30    0.00    0.00    0.00    9.61
01:00:11 AM  all   15.06   71.60    4.07    0.00    0.00    0.15    0.00    0.00    0.00    9.11
01:00:12 AM  all   12.23   68.32    6.27    0.00    0.00    0.15    0.00    0.00    0.00   13.04
01:00:13 AM  all   10.19    0.25    1.81    0.00    0.00    0.00    0.00    0.00    0.00   87.76
01:00:14 AM  all    8.69    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   90.15
01:00:15 AM  all   74.69    0.00    0.60    0.05    0.00    0.00    0.00    0.00    0.00   24.66
01:00:16 AM  all   99.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:00:17 AM  all   98.55    0.00    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:00:18 AM  all   60.53    0.00   19.21    0.05    0.00    0.10    0.00    0.00    0.00   20.11
01:00:19 AM  all   16.77    0.00    3.01    0.00    0.00    0.00    0.00    0.00    0.00   80.22
01:00:20 AM  all   19.81   19.34    1.64    0.05    0.00    0.00    0.00    0.00    0.00   59.16
01:00:21 AM  all   10.43   28.22    2.63    0.10    0.00    0.05    0.00    0.00    0.00   58.57
01:00:22 AM  all    7.47   28.08    2.86    0.00    0.00    0.00    0.00    0.00    0.00   61.58
01:00:23 AM  all    4.78   29.56    2.31    0.00    0.00    0.05    0.00    0.00    0.00   63.29
01:00:24 AM  all    7.56   29.15    2.24    0.05    0.00    0.10    0.00    0.00    0.00   60.90
01:00:25 AM  all    7.42   27.56    3.03    0.00    0.00    0.05    0.00    0.00    0.00   61.94
01:00:26 AM  all    8.86   14.44    2.01    0.00    0.00    0.00    0.00    0.00    0.00   74.69
