Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:36:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:36:21 AM  all   15.52    0.00    0.40    2.10    0.00    0.00    0.00    0.00    0.00   81.97
01:36:22 AM  all   16.73    0.00    0.65    0.60    0.00    0.05    0.00    0.00    0.00   81.96
01:36:23 AM  all    2.90    0.00    0.30    1.20    0.00    0.05    0.00    0.00    0.00   95.54
01:36:24 AM  all    0.65    0.00    0.20    0.15    0.00    0.00    0.00    0.00    0.00   99.00
01:36:25 AM  all    0.35    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.45
01:36:26 AM  all    2.75    0.00    1.00    0.30    0.00    0.00    0.00    0.00    0.00   95.95
01:36:27 AM  all   47.13    0.00    3.40    0.00    0.00    0.05    0.00    0.00    0.00   49.43
01:36:28 AM  all   93.74    0.00    6.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:29 AM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:30 AM  all   93.45    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:31 AM  all   92.41    0.00    7.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:32 AM  all   92.69    0.00    7.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:33 AM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:34 AM  all   91.65    0.00    8.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:35 AM  all   92.05    0.00    7.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:36 AM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:37 AM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:38 AM  all   93.80    0.00    6.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:39 AM  all   94.45    0.00    5.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:40 AM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:36:41 AM  all   77.83    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00   14.83
01:36:42 AM  all   19.99    0.00    4.31    0.00    0.00    0.00    0.00    0.00    0.00   75.70
01:36:43 AM  all   19.20    0.00    4.10    0.00    0.00    0.00    0.00    0.00    0.00   76.70
01:36:44 AM  all   19.82    0.00    3.91    0.35    0.00    0.00    0.00    0.00    0.00   75.92
01:36:45 AM  all   19.34    0.00    3.66    0.00    0.00    0.15    0.00    0.00    0.00   76.85
01:36:46 AM  all   19.85    0.00    4.42    0.10    0.00    0.05    0.00    0.00    0.00   75.58
01:36:47 AM  all   19.41    0.00    4.56    0.00    0.00    0.20    0.00    0.00    0.00   75.83
01:36:48 AM  all   20.44    0.00    4.65    0.00    0.00    0.10    0.00    0.00    0.00   74.81
01:36:49 AM  all   20.16    0.00    4.27    0.05    0.00    0.10    0.00    0.00    0.00   75.41
01:36:50 AM  all   20.24    0.00    4.21    0.00    0.00    0.10    0.00    0.00    0.00   75.45
01:36:51 AM  all   24.82    0.00    4.26    0.05    0.00    0.10    0.00    0.00    0.00   70.76
01:36:52 AM  all   10.63    0.00    2.26    0.00    0.00    0.15    0.00    0.00    0.00   86.96
01:36:53 AM  all    0.05    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.80
01:36:54 AM  all    0.10    0.00    0.10    0.00    0.00    0.05    0.00    0.00    0.00   99.75
01:36:55 AM  all    0.40    0.00    0.30    0.05    0.00    0.00    0.00    0.00    0.00   99.25
01:36:56 AM  all    0.20    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   99.35
01:36:57 AM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
01:36:58 AM  all    0.35    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.50
01:36:59 AM  all    0.35    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.30
01:37:00 AM  all   36.20    0.00    6.91    0.05    0.00    0.30    0.00    0.00    0.00   56.53
01:37:01 AM  all   86.32    6.67    6.82    0.00    0.00    0.15    0.00    0.00    0.00    0.05
01:37:02 AM  all   76.42   18.38    5.09    0.00    0.00    0.05    0.00    0.00    0.00    0.05
01:37:03 AM  all   74.05   21.34    4.51    0.00    0.00    0.10    0.00    0.00    0.00    0.00
01:37:04 AM  all   68.35   27.54    3.86    0.00    0.00    0.00    0.00    0.00    0.00    0.25
01:37:05 AM  all    8.44   74.00    6.09    0.00    0.00    0.20    0.00    0.00    0.00   11.26
01:37:06 AM  all    3.40   80.64    5.58    0.00    0.00    0.00    0.00    0.00    0.00   10.39
01:37:07 AM  all    4.83   79.42    5.39    0.05    0.00    0.10    0.00    0.00    0.00   10.21
01:37:08 AM  all   10.90   73.71    5.30    0.05    0.00    0.10    0.00    0.00    0.00    9.93
01:37:09 AM  all    6.73   76.18    6.17    0.00    0.00    0.25    0.00    0.00    0.00   10.67
01:37:10 AM  all    5.38   77.31    6.20    0.00    0.00    0.10    0.00    0.00    0.00   11.01
01:37:11 AM  all    4.95   78.38    5.30    0.00    0.00    0.10    0.00    0.00    0.00   11.27
01:37:12 AM  all    4.59   78.71    4.95    0.00    0.00    0.20    0.00    0.00    0.00   11.54
01:37:13 AM  all    5.02   78.47    5.07    0.00    0.00    0.10    0.00    0.00    0.00   11.33
01:37:14 AM  all    4.50   78.68    5.21    0.00    0.00    0.10    0.00    0.00    0.00   11.50
01:37:15 AM  all    4.79   76.52    6.72    0.87    0.00    0.10    0.00    0.00    0.00   11.00
01:37:16 AM  all    4.36   77.53    6.05    0.05    0.00    0.05    0.00    0.00    0.00   11.95
01:37:17 AM  all    5.87   77.37    6.08    0.00    0.00    0.15    0.00    0.00    0.00   10.52
01:37:18 AM  all    4.36   78.25    5.53    0.00    0.00    0.10    0.00    0.00    0.00   11.76
01:37:19 AM  all    3.99   78.05    5.53    0.10    0.00    0.00    0.00    0.00    0.00   12.33
01:37:20 AM  all    4.22   79.33    5.60    0.00    0.00    0.10    0.00    0.00    0.00   10.75
01:37:21 AM  all    4.38   78.93    5.95    0.00    0.00    0.00    0.00    0.00    0.00   10.74
01:37:22 AM  all    4.70   79.75    4.75    0.00    0.00    0.10    0.00    0.00    0.00   10.69
01:37:23 AM  all    4.89   78.36    5.86    0.00    0.00    0.15    0.00    0.00    0.00   10.74
01:37:24 AM  all    4.62   78.46    5.33    0.00    0.00    0.10    0.00    0.00    0.00   11.49
01:37:25 AM  all    5.07   78.30    5.98    0.00    0.00    0.20    0.00    0.00    0.00   10.45
01:37:26 AM  all    4.06   79.81    5.43    0.00    0.00    0.05    0.00    0.00    0.00   10.65
01:37:27 AM  all    3.55   79.53    5.45    0.00    0.00    0.26    0.00    0.00    0.00   11.21
01:37:28 AM  all    3.96   79.56    5.27    0.00    0.00    0.20    0.00    0.00    0.00   11.00
01:37:29 AM  all    4.77   78.34    5.18    0.00    0.00    0.15    0.00    0.00    0.00   11.57
01:37:30 AM  all    3.92   79.95    5.55    0.00    0.00    0.10    0.00    0.00    0.00   10.48
01:37:31 AM  all   59.79   26.69    4.09    0.05    0.00    0.00    0.00    0.00    0.00    9.38
01:37:32 AM  all   94.34    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:37:33 AM  all   94.66    0.00    5.19    0.00    0.00    0.00    0.00    0.00    0.00    0.15
01:37:34 AM  all   75.41    0.00    5.37    0.00    0.00    0.20    0.00    0.00    0.00   19.02
01:37:35 AM  all   16.84    0.00    2.35    0.10    0.00    0.00    0.00    0.00    0.00   80.71
01:37:36 AM  all   15.93   19.95    2.60    0.10    0.00    0.00    0.00    0.00    0.00   61.42
01:37:37 AM  all    5.74   34.67    3.25    0.00    0.00    0.05    0.00    0.00    0.00   56.29
01:37:38 AM  all    5.18   32.97    3.16    0.00    0.00    0.10    0.00    0.00    0.00   58.58
01:37:39 AM  all    5.59   32.76    3.76    0.00    0.00    0.10    0.00    0.00    0.00   57.80
01:37:40 AM  all    5.97   33.53    3.06    0.00    0.00    0.00    0.00    0.00    0.00   57.43
01:37:41 AM  all    6.40   32.24    3.12    0.05    0.00    0.00    0.00    0.00    0.00   58.19
01:37:42 AM  all    5.96   33.22    3.23    0.00    0.00    0.05    0.00    0.00    0.00   57.55
01:37:43 AM  all    4.69   21.46    2.09    0.05    0.00    0.05    0.00    0.00    0.00   71.66
