Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:44:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:44:45 AM  all   15.06    0.00    0.50    2.50    0.00    0.10    0.00    0.00    0.00   81.84
01:44:46 AM  all   17.02    0.00    0.65    1.20    0.00    0.05    0.00    0.00    0.00   81.08
01:44:47 AM  all    2.96    0.00    0.65    0.75    0.00    0.05    0.00    0.00    0.00   95.58
01:44:48 AM  all    0.65    0.00    0.25    0.60    0.00    0.00    0.00    0.00    0.00   98.50
01:44:49 AM  all    0.50    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.30
01:44:50 AM  all    2.36    0.00    1.01    0.25    0.00    0.00    0.00    0.00    0.00   96.38
01:44:51 AM  all   37.18    0.00    2.71    0.00    0.00    0.05    0.00    0.00    0.00   60.06
01:44:52 AM  all   93.90    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:53 AM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:54 AM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:55 AM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:56 AM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:57 AM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:58 AM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:44:59 AM  all   90.96    0.00    9.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:00 AM  all   91.84    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:01 AM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:02 AM  all   92.99    0.00    7.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:03 AM  all   93.81    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:04 AM  all   93.60    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:45:05 AM  all   49.90    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00   43.25
01:45:06 AM  all   18.94    0.00    4.10    0.00    0.00    0.00    0.00    0.00    0.00   76.96
01:45:07 AM  all   24.36    0.00    4.31    0.45    0.00    0.00    0.00    0.00    0.00   70.88
01:45:08 AM  all   27.34    0.00    5.11    0.00    0.00    0.00    0.00    0.00    0.00   67.55
01:45:09 AM  all   18.93    0.00    3.77    0.00    0.00    0.15    0.00    0.00    0.00   77.16
01:45:10 AM  all   22.98    0.00    4.16    0.10    0.00    0.05    0.00    0.00    0.00   72.70
01:45:11 AM  all   22.20    0.00    4.32    0.00    0.00    0.20    0.00    0.00    0.00   73.28
01:45:12 AM  all   20.13    0.00    4.07    0.00    0.00    0.15    0.00    0.00    0.00   75.65
01:45:13 AM  all   19.94    0.00    4.51    0.05    0.00    0.20    0.00    0.00    0.00   75.30
01:45:14 AM  all   21.17    0.00    4.28    0.15    0.00    0.05    0.00    0.00    0.00   74.34
01:45:15 AM  all   26.15    0.00    6.06    2.00    0.00    0.45    0.00    0.00    0.00   65.33
01:45:16 AM  all    5.01    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   93.64
01:45:17 AM  all    0.55    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.25
01:45:18 AM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
