Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:05:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:05:58 AM  all   15.68    0.00    0.70    1.81    0.00    0.05    0.00    0.00    0.00   81.76
01:05:59 AM  all   17.29    0.00    0.85    0.20    0.00    0.00    0.00    0.00    0.00   81.65
01:06:00 AM  all    2.35    0.00    0.45    0.65    0.00    0.05    0.00    0.00    0.00   96.49
01:06:01 AM  all    1.00    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   98.65
01:06:02 AM  all    0.55    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.25
01:06:03 AM  all   17.19    0.00    0.85    0.30    0.00    0.00    0.00    0.00    0.00   81.65
01:06:04 AM  all   64.84    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   29.84
01:06:05 AM  all   93.51    0.00    6.44    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:06:06 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:07 AM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:08 AM  all   93.41    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:09 AM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:10 AM  all   92.64    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:11 AM  all   91.52    0.00    8.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:12 AM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:13 AM  all   92.09    0.00    7.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:14 AM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:15 AM  all   92.44    0.00    7.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:16 AM  all   94.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:17 AM  all   94.70    0.00    5.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:06:18 AM  all   56.12    0.00    7.35    0.05    0.00    0.05    0.00    0.00    0.00   36.43
