Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:04:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:04:36 AM  all   20.71    0.00    1.45    1.65    0.00    0.05    0.00    0.00    0.00   76.14
01:04:37 AM  all   24.44    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   74.31
01:04:38 AM  all    3.47    0.00    0.70    0.70    0.00    0.05    0.00    0.00    0.00   95.08
01:04:39 AM  all    0.45    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   99.10
01:04:40 AM  all    0.50    0.00    0.05    0.05    0.00    0.00    0.00    0.00    0.00   99.40
01:04:41 AM  all   11.71    0.00    1.15    0.40    0.00    0.00    0.00    0.00    0.00   86.74
01:04:42 AM  all   52.87    0.00    3.50    0.00    0.00    0.00    0.00    0.00    0.00   43.63
01:04:43 AM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:44 AM  all   93.36    0.00    6.59    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:04:45 AM  all   93.29    0.00    6.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:46 AM  all   92.25    0.00    7.70    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:04:47 AM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:48 AM  all   92.56    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:49 AM  all   91.95    0.00    8.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:50 AM  all   91.91    0.00    8.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:51 AM  all   92.33    0.00    7.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:52 AM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:53 AM  all   93.29    0.00    6.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:54 AM  all   94.11    0.00    5.89    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:55 AM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:04:56 AM  all   45.47    0.00    6.39    0.05    0.00    0.00    0.00    0.00    0.00   48.09
01:04:57 AM  all   19.09    0.00    4.01    0.00    0.00    0.00    0.00    0.00    0.00   76.90
01:04:58 AM  all   19.13    0.00    3.61    0.00    0.00    0.00    0.00    0.00    0.00   77.27
01:04:59 AM  all   18.78    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   77.02
01:05:00 AM  all   18.97    0.00    3.96    0.10    0.00    0.10    0.00    0.00    0.00   76.87
01:05:01 AM  all   20.28    0.00    3.96    0.05    0.00    0.10    0.00    0.00    0.00   75.61
01:05:02 AM  all   20.58    0.00    4.47    0.00    0.00    0.10    0.00    0.00    0.00   74.85
01:05:03 AM  all   20.25    0.00    4.81    0.10    0.00    0.10    0.00    0.00    0.00   74.74
01:05:04 AM  all   20.07    0.00    4.58    0.30    0.00    0.20    0.00    0.00    0.00   74.85
01:05:05 AM  all   21.73    0.00    4.63    0.00    0.00    0.00    0.00    0.00    0.00   73.64
01:05:06 AM  all   26.98    0.00    5.37    0.05    0.00    0.10    0.00    0.00    0.00   67.50
01:05:07 AM  all    2.16    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.34
01:05:08 AM  all    0.65    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.10
01:05:09 AM  all    0.35    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   99.35
01:05:10 AM  all    2.51    0.00    0.25    0.00    0.00    0.10    0.00    0.00    0.00   97.14
01:05:11 AM  all    1.50    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   98.15
01:05:12 AM  all    1.30    0.00    0.30    0.10    0.00    0.00    0.00    0.00    0.00   98.30
01:05:13 AM  all    0.50    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.35
01:05:14 AM  all    0.45    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.35
01:05:15 AM  all   54.37    0.00    9.99    1.56    0.00    0.45    0.00    0.00    0.00   33.63
01:05:16 AM  all   77.56   14.93    7.26    0.00    0.00    0.15    0.00    0.00    0.00    0.10
01:05:17 AM  all   71.49   23.57    4.84    0.00    0.00    0.10    0.00    0.00    0.00    0.00
01:05:18 AM  all   71.63   24.67    3.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:05:19 AM  all   60.07   33.77    4.61    0.00    0.00    0.10    0.00    0.00    0.00    1.45
01:05:20 AM  all    5.39   78.95    4.17    0.00    0.00    0.05    0.00    0.00    0.00   11.44
01:05:21 AM  all    5.60   79.25    5.04    0.05    0.00    0.05    0.00    0.00    0.00   10.02
01:05:22 AM  all    6.76   77.89    4.78    0.00    0.00    0.20    0.00    0.00    0.00   10.37
01:05:23 AM  all    5.70   77.95    5.40    0.00    0.00    0.15    0.00    0.00    0.00   10.80
01:05:24 AM  all    6.41   77.32    5.13    0.05    0.00    0.31    0.00    0.00    0.00   10.77
