Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

05:59:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:59:21 PM  all   15.32    0.00    0.65    1.61    0.00    0.00    0.00    0.00    0.00   82.42
05:59:22 PM  all   16.93    0.00    0.80    0.30    0.00    0.05    0.00    0.00    0.00   81.92
05:59:23 PM  all    2.60    0.00    0.55    1.20    0.00    0.00    0.00    0.00    0.00   95.65
05:59:24 PM  all    0.25    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.60
05:59:25 PM  all    0.25    0.00    0.05    0.00    0.00    0.05    0.00    0.00    0.00   99.65
05:59:26 PM  all   16.70    0.00    1.00    0.30    0.00    0.00    0.00    0.00    0.00   82.00
05:59:27 PM  all   54.15    0.00    2.95    0.00    0.00    0.05    0.00    0.00    0.00   42.86
05:59:28 PM  all   14.59    0.00    3.36    0.00    0.00    0.05    0.00    0.00    0.00   82.00
05:59:29 PM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:59:30 PM  all    0.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90
05:59:31 PM  all    0.10    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:59:32 PM  all    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
05:59:33 PM  all    0.10    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.75
05:59:34 PM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
05:59:35 PM  all    9.88    0.00   46.91    2.74    0.00    0.10    0.00    0.00    0.00   40.37
05:59:36 PM  all   19.09    0.00   30.91    0.10    0.00    0.20    0.00    0.00    0.00   49.70
05:59:37 PM  all   26.99    0.00   14.09    0.05    0.00    0.10    0.00    0.00    0.00   58.77
05:59:38 PM  all   25.56    0.00   21.66    0.05    0.00    0.15    0.00    0.00    0.00   52.58
05:59:39 PM  all   16.22    0.00   43.06    0.40    0.00    0.05    0.00    0.00    0.00   40.27
05:59:40 PM  all   16.67    0.00   50.70    0.40    0.00    0.05    0.00    0.00    0.00   32.19
05:59:41 PM  all   25.16    0.00   27.71    0.00    0.00    0.15    0.00    0.00    0.00   46.97
05:59:42 PM  all   26.81    0.00   28.11    0.10    0.00    0.10    0.00    0.00    0.00   44.87
05:59:43 PM  all   22.69    0.00   29.34    0.20    0.00    0.05    0.00    0.00    0.00   47.73
05:59:44 PM  all   20.24    0.00   36.87    0.10    0.00    0.00    0.00    0.00    0.00   42.79
05:59:45 PM  all   18.79    0.00   38.08    0.05    0.00    0.15    0.00    0.00    0.00   42.93
05:59:46 PM  all   14.14    0.00   51.96    0.05    0.00    0.00    0.00    0.00    0.00   33.85
05:59:47 PM  all   20.58    0.00   56.66    0.05    0.00    0.05    0.00    0.00    0.00   22.66
05:59:48 PM  all   17.66    0.00   45.16    0.10    0.00    0.00    0.00    0.00    0.00   37.08
05:59:49 PM  all   14.15    0.00   54.25    0.10    0.00    0.05    0.00    0.00    0.00   31.45
05:59:50 PM  all   20.17    0.00   77.01    0.00    0.00    0.05    0.00    0.00    0.00    2.77
05:59:51 PM  all   16.24    0.00   62.62    0.00    0.00    0.05    0.00    0.00    0.00   21.09
05:59:52 PM  all   32.91    0.00   23.12    0.81    0.00    0.25    0.00    0.00    0.00   42.90
05:59:53 PM  all   51.79    0.00    6.89    0.26    0.00    0.00    0.00    0.00    0.00   41.06
05:59:54 PM  all   52.39    0.00    5.70    0.05    0.00    0.00    0.00    0.00    0.00   41.87
05:59:55 PM  all   51.26    0.00    7.13    0.00    0.00    0.00    0.00    0.00    0.00   41.61
05:59:56 PM  all   50.67    0.00    6.80    0.00    0.00    0.05    0.00    0.00    0.00   42.48
05:59:57 PM  all   45.34    0.00    9.43    0.00    0.00    0.00    0.00    0.00    0.00   45.23
05:59:58 PM  all   54.87    0.00    3.34    0.00    0.00    0.00    0.00    0.00    0.00   41.79
05:59:59 PM  all   51.64    0.00    5.30    0.00    0.00    0.00    0.00    0.00    0.00   43.06
06:00:00 PM  all   50.48    0.00    5.78    0.00    0.00    0.00    0.00    0.00    0.00   43.74
06:00:01 PM  all   51.04    0.00    5.35    0.00    0.00    0.00    0.00    0.00    0.00   43.61
06:00:02 PM  all   53.93    0.00    4.10    0.00    0.00    0.05    0.00    0.00    0.00   41.91
06:00:03 PM  all   50.03    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00   43.82
06:00:04 PM  all   50.00    0.00    5.79    0.00    0.00    0.00    0.00    0.00    0.00   44.21
06:00:05 PM  all   39.11    0.00    3.65    0.00    0.00    0.00    0.00    0.00    0.00   57.24
06:00:06 PM  all   35.74    0.00    4.36    0.00    0.00    0.00    0.00    0.00    0.00   59.90
06:00:07 PM  all   44.47    0.00    3.50    0.05    0.00    0.00    0.00    0.00    0.00   51.98
06:00:08 PM  all   37.54    0.00    2.55    0.00    0.00    0.00    0.00    0.00    0.00   59.91
06:00:09 PM  all   32.05    0.00    4.20    0.35    0.00    0.00    0.00    0.00    0.00   63.40
06:00:10 PM  all    1.60    0.00   25.83    0.00    0.00    0.00    0.00    0.00    0.00   72.57
