Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

05:49:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:49:48 PM  all   15.10    0.00    0.65    1.86    0.00    0.10    0.00    0.00    0.00   82.28
05:49:49 PM  all   16.79    0.00    0.80    0.40    0.00    0.00    0.00    0.00    0.00   82.01
05:49:50 PM  all    3.69    0.00    0.50    1.15    0.00    0.10    0.00    0.00    0.00   94.56
05:49:51 PM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
05:49:52 PM  all    0.30    0.00    0.05    0.05    0.00    0.00    0.00    0.00    0.00   99.60
05:49:53 PM  all   15.45    0.00    1.10    0.40    0.00    0.05    0.00    0.00    0.00   83.00
05:49:54 PM  all   22.75    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   76.14
05:49:55 PM  all    2.30    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   97.15
05:49:56 PM  all    3.80    0.00   22.74    0.85    0.00    0.05    0.00    0.00    0.00   72.56
05:49:57 PM  all    5.78    0.00    7.27    0.05    0.00    0.20    0.00    0.00    0.00   86.70
05:49:58 PM  all    5.61    0.00    4.41    0.00    0.00    0.20    0.00    0.00    0.00   89.78
05:49:59 PM  all    7.10    0.00    3.05    0.00    0.00    0.15    0.00    0.00    0.00   89.71
05:50:00 PM  all    3.74    0.00   19.02    1.35    0.00    0.10    0.00    0.00    0.00   75.79
05:50:01 PM  all    2.36    0.00   20.81    0.80    0.00    0.05    0.00    0.00    0.00   75.98
05:50:02 PM  all    5.76    0.00   21.12    0.10    0.00    0.10    0.00    0.00    0.00   72.92
05:50:03 PM  all    6.91    0.00    4.10    0.00    0.00    0.15    0.00    0.00    0.00   88.84
05:50:04 PM  all    5.67    0.00    7.51    0.15    0.00    0.40    0.00    0.00    0.00   86.28
05:50:05 PM  all    6.70    0.00    9.35    0.25    0.00    0.30    0.00    0.00    0.00   83.41
05:50:06 PM  all    2.64    0.00   19.30    0.30    0.00    0.00    0.00    0.00    0.00   77.76
05:50:07 PM  all    6.07    0.00   25.08    1.20    0.00    0.10    0.00    0.00    0.00   67.55
05:50:08 PM  all   13.83    0.00   29.22    0.80    0.00    0.10    0.00    0.00    0.00   56.04
05:50:09 PM  all    8.35    0.00   14.26    0.00    0.00    0.35    0.00    0.00    0.00   77.04
05:50:10 PM  all    7.87    0.00    5.18    0.00    0.00    0.50    0.00    0.00    0.00   86.45
05:50:11 PM  all    4.91    0.00   32.26    1.35    0.00    0.25    0.00    0.00    0.00   61.22
05:50:12 PM  all    4.30    0.00   21.92    0.25    0.00    0.00    0.00    0.00    0.00   73.52
05:50:13 PM  all    4.15    0.00   11.20    0.00    0.00    0.15    0.00    0.00    0.00   84.50
05:50:14 PM  all    7.38    0.00    5.07    0.50    0.00    0.10    0.00    0.00    0.00   86.94
05:50:15 PM  all   10.56    0.00    2.22    0.40    0.00    0.00    0.00    0.00    0.00   86.82
05:50:16 PM  all   10.94    0.00    1.93    0.15    0.00    0.00    0.00    0.00    0.00   86.98
05:50:17 PM  all   10.93    0.00    2.27    0.30    0.00    0.05    0.00    0.00    0.00   86.45
05:50:18 PM  all   11.25    0.00    1.87    0.15    0.00    0.00    0.00    0.00    0.00   86.74
05:50:19 PM  all   11.69    0.00    1.61    0.30    0.00    0.00    0.00    0.00    0.00   86.40
05:50:20 PM  all   11.98    0.00    1.75    0.05    0.00    0.00    0.00    0.00    0.00   86.22
05:50:21 PM  all   12.04    0.00    1.95    0.15    0.00    0.00    0.00    0.00    0.00   85.86
05:50:22 PM  all   11.21    0.00    2.06    0.10    0.00    0.00    0.00    0.00    0.00   86.63
05:50:23 PM  all   11.65    0.00    1.96    0.05    0.00    0.00    0.00    0.00    0.00   86.35
05:50:24 PM  all   11.80    0.00    1.61    0.05    0.00    0.00    0.00    0.00    0.00   86.55
05:50:25 PM  all   12.01    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00   86.24
05:50:26 PM  all   10.30    0.00    1.69    0.05    0.00    0.10    0.00    0.00    0.00   87.86
05:50:27 PM  all    9.59    0.00    0.60    0.00    0.00    0.15    0.00    0.00    0.00   89.66
05:50:28 PM  all    9.43    0.00    0.80    0.00    0.00    0.15    0.00    0.00    0.00   89.62
05:50:29 PM  all    9.43    0.00    0.60    0.00    0.00    0.45    0.00    0.00    0.00   89.52
05:50:30 PM  all    9.21    0.00    0.69    0.00    0.00    2.15    0.00    0.00    0.00   87.95
05:50:31 PM  all    3.71    0.00    4.26    0.05    0.00    0.15    0.00    0.00    0.00   91.83
