Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

08:05:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:05:41 PM  all   15.66    0.00    0.70    1.61    0.00    0.05    0.00    0.00    0.00   81.98
08:05:42 PM  all   17.36    0.00    0.90    0.25    0.00    0.00    0.00    0.00    0.00   81.49
08:05:43 PM  all    2.25    0.00    0.35    0.65    0.00    0.05    0.00    0.00    0.00   96.69
08:05:44 PM  all    0.30    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.60
08:05:45 PM  all    0.25    0.00    0.30    0.25    0.00    0.00    0.00    0.00    0.00   99.20
08:05:46 PM  all   17.33    0.00    0.85    0.15    0.00    0.00    0.00    0.00    0.00   81.66
08:05:47 PM  all   17.13    0.00    1.10    0.05    0.00    0.00    0.00    0.00    0.00   81.72
08:05:48 PM  all   16.33   28.64    3.37    0.36    0.00    0.05    0.00    0.00    0.00   51.25
08:05:49 PM  all    4.69   43.61    5.61    0.00    0.00    0.15    0.00    0.00    0.00   45.93
08:05:50 PM  all    3.76   45.30    5.74    0.00    0.00    0.05    0.00    0.00    0.00   45.14
08:05:51 PM  all    3.63   45.86    4.70    0.00    0.00    0.00    0.00    0.00    0.00   45.81
08:05:52 PM  all    3.71   46.13    4.32    0.00    0.00    0.10    0.00    0.00    0.00   45.73
08:05:53 PM  all    3.46   44.97    4.70    0.00    0.00    0.05    0.00    0.00    0.00   46.82
08:05:54 PM  all    3.27   45.42    4.48    0.00    0.00    0.00    0.00    0.00    0.00   46.84
08:05:55 PM  all    4.25   44.98    4.30    0.00    0.00    0.00    0.00    0.00    0.00   46.47
08:05:56 PM  all    3.46   45.04    4.60    0.00    0.00    0.00    0.00    0.00    0.00   46.90
08:05:57 PM  all    4.30   46.04    4.40    0.00    0.00    0.00    0.00    0.00    0.00   45.25
08:05:58 PM  all    5.50   44.19    4.01    0.00    0.00    0.00    0.00    0.00    0.00   46.30
08:05:59 PM  all    3.93   43.70    4.59    0.05    0.00    0.00    0.00    0.00    0.00   47.73
08:06:00 PM  all    3.36   45.75    4.63    0.05    0.00    0.00    0.00    0.00    0.00   46.21
08:06:01 PM  all    4.49   45.96    4.14    0.00    0.00    0.10    0.00    0.00    0.00   45.31
08:06:02 PM  all    3.61   45.87    4.39    0.05    0.00    0.00    0.00    0.00    0.00   46.08
08:06:03 PM  all    3.91   45.10    4.98    0.00    0.00    0.05    0.00    0.00    0.00   45.96
08:06:04 PM  all    3.42   45.76    4.61    0.00    0.00    0.00    0.00    0.00    0.00   46.22
08:06:05 PM  all    3.60   45.08    4.33    0.00    0.00    0.10    0.00    0.00    0.00   46.90
08:06:06 PM  all    3.44   44.76    4.77    0.31    0.00    0.00    0.00    0.00    0.00   46.71
08:06:07 PM  all    3.92   45.44    4.02    0.00    0.00    0.10    0.00    0.00    0.00   46.51
08:06:08 PM  all    4.99   44.90    4.06    0.00    0.00    0.16    0.00    0.00    0.00   45.89
08:06:09 PM  all    3.71   44.28    3.97    0.05    0.00    0.00    0.00    0.00    0.00   47.99
08:06:10 PM  all    4.80   44.24    4.75    0.00    0.00    0.05    0.00    0.00    0.00   46.15
08:06:11 PM  all    6.53   43.21    5.14    0.00    0.00    0.05    0.00    0.00    0.00   45.06
08:06:12 PM  all    5.54   44.74    4.63    0.10    0.00    0.00    0.00    0.00    0.00   44.99
08:06:13 PM  all    4.01   44.43    4.89    0.00    0.00    0.00    0.00    0.00    0.00   46.67
08:06:14 PM  all    4.10   46.36    4.36    0.00    0.00    0.10    0.00    0.00    0.00   45.08
08:06:15 PM  all    4.19   44.07    4.56    0.05    0.00    0.10    0.00    0.00    0.00   47.02
08:06:16 PM  all    3.35   45.36    4.80    0.00    0.00    0.05    0.00    0.00    0.00   46.44
08:06:17 PM  all    3.66   45.78    4.88    0.00    0.00    0.10    0.00    0.00    0.00   45.57
08:06:18 PM  all   17.81    4.50    1.25    0.05    0.00    0.10    0.00    0.00    0.00   76.29
08:06:19 PM  all   15.89   20.08    2.76    0.00    0.00    0.00    0.00    0.00    0.00   61.27
08:06:20 PM  all    3.88   39.64    4.59    0.00    0.00    0.00    0.00    0.00    0.00   51.89
08:06:21 PM  all    4.66   41.41    3.40    0.05    0.00    0.00    0.00    0.00    0.00   50.48
08:06:22 PM  all    4.57   39.25    4.67    0.00    0.00    0.00    0.00    0.00    0.00   51.51
08:06:23 PM  all    5.04   39.35    3.96    0.00    0.00    0.00    0.00    0.00    0.00   51.65
08:06:24 PM  all    4.21   39.56    4.26    0.05    0.00    0.15    0.00    0.00    0.00   51.77
08:06:25 PM  all    4.83   39.11    4.17    0.00    0.00    0.00    0.00    0.00    0.00   51.88
08:06:26 PM  all    4.26   39.97    4.61    0.00    0.00    0.00    0.00    0.00    0.00   51.17
08:06:27 PM  all    4.09   39.01    4.24    1.09    0.00    0.10    0.00    0.00    0.00   51.47
08:06:28 PM  all    5.52   39.03    4.19    0.97    0.00    0.00    0.00    0.00    0.00   50.28
08:06:29 PM  all    4.71   38.23    4.20    0.00    0.00    0.00    0.00    0.00    0.00   52.87
08:06:30 PM  all    4.61   26.68    2.76    0.00    0.00    0.10    0.00    0.00    0.00   65.85
