Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:16:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:13 AM  all   15.44    0.00    0.90    1.90    0.00    0.15    0.00    0.00    0.00   81.61
12:16:14 AM  all   17.52    0.00    0.95    0.30    0.00    0.05    0.00    0.00    0.00   81.18
12:16:15 AM  all    3.30    0.00    0.50    0.95    0.00    0.05    0.00    0.00    0.00   95.19
12:16:16 AM  all    1.45    0.00    0.50    0.30    0.00    0.00    0.00    0.00    0.00   97.75
12:16:17 AM  all   17.53    0.05    1.10    0.15    0.00    0.00    0.00    0.00    0.00   81.17
12:16:18 AM  all   92.69    0.00    5.36    0.00    0.00    0.00    0.00    0.00    0.00    1.95
12:16:19 AM  all   90.01    0.00    7.89    0.00    0.00    0.00    0.00    0.00    0.00    2.10
12:16:20 AM  all   18.84    0.00    4.95    0.00    0.00    0.20    0.00    0.00    0.00   76.01
12:16:21 AM  all   16.25    0.00    4.95    0.00    0.00    0.20    0.00    0.00    0.00   78.60
12:16:22 AM  all    1.40    0.00    0.55    0.10    0.00    0.15    0.00    0.00    0.00   97.80
12:16:23 AM  all    0.55    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.10
12:16:24 AM  all    0.50    0.00    0.60    0.35    0.00    0.05    0.00    0.00    0.00   98.50
12:16:25 AM  all    0.40    0.00    0.35    0.05    0.00    0.10    0.00    0.00    0.00   99.10
12:16:26 AM  all    0.40    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.25
12:16:27 AM  all    0.40    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:16:28 AM  all   67.48    0.65    3.84    0.40    0.00    0.30    0.00    0.00    0.00   27.33
12:16:29 AM  all   55.43   20.90    6.18    0.00    0.00    0.75    0.00    0.00    0.00   16.73
12:16:30 AM  all   47.61   22.96    7.23    0.00    0.00    1.37    0.00    0.00    0.00   20.82
12:16:31 AM  all   49.35   22.79    6.73    0.05    0.00    0.95    0.00    0.00    0.00   20.13
12:16:32 AM  all   47.58   23.43    7.32    0.00    0.00    0.91    0.00    0.00    0.00   20.76
12:16:33 AM  all   48.08   21.79    7.50    0.00    0.00    1.10    0.00    0.00    0.00   21.54
12:16:34 AM  all   47.36   23.05    7.68    0.00    0.00    1.30    0.00    0.00    0.00   20.61
12:16:35 AM  all   50.28   22.50    6.54    0.00    0.00    0.61    0.00    0.00    0.00   20.07
12:16:36 AM  all   48.26   22.29    7.21    0.00    0.00    1.33    0.00    0.00    0.00   20.91
12:16:37 AM  all   47.33   22.48    7.20    0.00    0.00    0.98    0.00    0.00    0.00   22.01
12:16:38 AM  all   48.38   22.95    6.69    0.00    0.00    0.96    0.00    0.00    0.00   21.02
12:16:39 AM  all   46.26   22.80    6.86    0.00    0.00    1.60    0.00    0.00    0.00   22.49
12:16:40 AM  all   48.20   21.35    7.59    0.05    0.00    0.96    0.00    0.00    0.00   21.85
12:16:41 AM  all   47.00   23.02    7.25    0.00    0.00    1.61    0.00    0.00    0.00   21.11
12:16:42 AM  all   46.97   23.81    6.91    0.00    0.00    1.21    0.00    0.00    0.00   21.09
12:16:43 AM  all   47.03   22.22    7.86    0.00    0.00    1.37    0.00    0.00    0.00   21.51
12:16:44 AM  all   48.62   21.95    7.22    0.00    0.00    1.00    0.00    0.00    0.00   21.20
12:16:45 AM  all   47.74   23.57    6.72    0.00    0.00    1.30    0.00    0.00    0.00   20.66
12:16:46 AM  all   48.86   22.36    7.02    0.00    0.00    1.16    0.00    0.00    0.00   20.60
12:16:47 AM  all   47.38   22.84    7.51    0.00    0.00    0.87    0.00    0.00    0.00   21.40
12:16:48 AM  all   46.88   24.07    7.05    0.00    0.00    1.26    0.00    0.00    0.00   20.75
12:16:49 AM  all   47.33   23.10    7.34    0.00    0.00    1.39    0.00    0.00    0.00   20.84
12:16:50 AM  all   50.00   21.57    7.21    0.00    0.00    1.00    0.00    0.00    0.00   20.22
