Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:10:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:47 AM  all   15.96    0.00    0.85    1.95    0.00    0.10    0.00    0.00    0.00   81.15
12:10:48 AM  all   17.32    0.00    0.80    0.45    0.00    0.05    0.00    0.00    0.00   81.39
12:10:49 AM  all    3.50    0.00    0.50    1.00    0.00    0.05    0.00    0.00    0.00   94.95
12:10:50 AM  all    1.30    0.00    0.65    0.20    0.00    0.05    0.00    0.00    0.00   97.80
12:10:51 AM  all   17.60    0.00    1.00    0.15    0.00    0.05    0.00    0.00    0.00   81.20
12:10:52 AM  all   56.36    0.00    3.74    0.05    0.00    0.00    0.00    0.00    0.00   39.85
12:10:53 AM  all    8.65    0.00    2.85    0.30    0.00    0.15    0.00    0.00    0.00   88.05
12:10:54 AM  all    0.30    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.55
12:10:55 AM  all    0.50    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   99.05
12:10:56 AM  all    0.40    0.00    0.40    0.00    0.00    0.05    0.00    0.00    0.00   99.15
12:10:57 AM  all    0.40    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   99.35
12:10:58 AM  all    0.45    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.35
12:10:59 AM  all    0.50    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.30
12:11:00 AM  all   47.53    8.00    4.42    0.99    0.00    0.62    0.00    0.00    0.00   38.44
12:11:01 AM  all   33.57   18.00    4.69    0.05    0.00    0.83    0.00    0.00    0.00   42.86
12:11:02 AM  all   36.02   12.61    5.31    0.05    0.00    1.02    0.00    0.00    0.00   44.98
12:11:03 AM  all   32.34   18.58    5.13    0.00    0.00    0.92    0.00    0.00    0.00   43.02
12:11:04 AM  all   33.06   17.47    5.64    0.00    0.00    0.81    0.00    0.00    0.00   43.02
12:11:05 AM  all   36.37   13.89    5.13    0.00    0.00    1.24    0.00    0.00    0.00   43.37
12:11:06 AM  all   35.84   13.61    5.78    0.00    0.00    1.00    0.00    0.00    0.00   43.77
12:11:07 AM  all   34.78   14.43    6.08    0.05    0.00    1.18    0.00    0.00    0.00   43.48
12:11:08 AM  all   33.95   16.15    5.49    0.00    0.00    1.23    0.00    0.00    0.00   43.18
12:11:09 AM  all   36.55   13.50    5.35    0.00    0.00    1.04    0.00    0.00    0.00   43.56
12:11:10 AM  all   33.15   18.46    5.73    0.05    0.00    0.80    0.00    0.00    0.00   41.80
12:11:11 AM  all   33.16   16.81    5.69    0.00    0.00    0.98    0.00    0.00    0.00   43.35
12:11:12 AM  all   34.76   16.26    5.32    0.00    0.00    1.02    0.00    0.00    0.00   42.64
12:11:13 AM  all   35.74   13.82    6.24    0.05    0.00    0.83    0.00    0.00    0.00   43.32
12:11:14 AM  all   33.14   17.17    5.19    0.05    0.00    0.99    0.00    0.00    0.00   43.46
12:11:15 AM  all   34.37   15.60    5.44    0.00    0.00    1.09    0.00    0.00    0.00   43.49
12:11:16 AM  all   34.26   16.73    5.41    0.05    0.00    1.11    0.00    0.00    0.00   42.45
12:11:17 AM  all   34.21   17.00    4.95    0.05    0.00    0.77    0.00    0.00    0.00   43.02
12:11:18 AM  all   31.96   19.64    6.14    0.00    0.00    0.79    0.00    0.00    0.00   41.48
12:11:19 AM  all   33.30   18.14    5.71    0.00    0.00    0.71    0.00    0.00    0.00   42.14
12:11:20 AM  all   35.95   13.63    4.95    0.00    0.00    1.00    0.00    0.00    0.00   44.47
12:11:21 AM  all   36.30   11.73    5.44    0.00    0.00    1.28    0.00    0.00    0.00   45.26
12:11:22 AM  all   33.65   18.12    5.62    0.05    0.00    0.85    0.00    0.00    0.00   41.71
12:11:23 AM  all   33.88   16.17    5.42    0.00    0.00    0.83    0.00    0.00    0.00   43.70
12:11:24 AM  all   33.57   18.76    5.00    0.00    0.00    1.15    0.00    0.00    0.00   41.52
12:11:25 AM  all   32.32   18.67    5.18    0.00    0.00    1.32    0.00    0.00    0.00   42.52
12:11:26 AM  all   34.06   16.42    6.05    0.00    0.00    0.81    0.00    0.00    0.00   42.65
12:11:27 AM  all   35.37   14.40    5.64    0.00    0.00    1.09    0.00    0.00    0.00   43.50
12:11:28 AM  all   33.91   16.42    6.07    0.00    0.00    1.02    0.00    0.00    0.00   42.58
12:11:29 AM  all   32.10   18.97    5.32    0.00    0.00    0.96    0.00    0.00    0.00   42.65
12:11:30 AM  all   25.98    1.05    2.41    0.35    0.00    0.10    0.00    0.00    0.00   70.11
12:11:31 AM  all   17.95    0.75    1.26    0.10    0.00    0.10    0.00    0.00    0.00   79.84
12:11:32 AM  all    6.43    1.31    1.56    0.00    0.00    0.00    0.00    0.00    0.00   90.70
12:11:33 AM  all    6.28    0.91    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.45
12:11:34 AM  all    7.15    1.25    1.40    0.10    0.00    0.15    0.00    0.00    0.00   89.95
12:11:35 AM  all    6.69    1.00    2.15    0.00    0.00    0.10    0.00    0.00    0.00   90.06
12:11:36 AM  all    7.25    0.50    2.02    0.05    0.00    0.10    0.00    0.00    0.00   90.08
12:11:37 AM  all    6.69    0.71    1.72    0.00    0.00    0.10    0.00    0.00    0.00   90.77
12:11:38 AM  all    6.28    0.85    1.61    0.00    0.00    0.00    0.00    0.00    0.00   91.25
