Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

11:56:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:56:33 PM  all   15.08    0.00    0.70    1.96    0.00    0.15    0.00    0.00    0.00   82.10
11:56:34 PM  all   17.61    0.00    0.85    0.50    0.00    0.05    0.00    0.00    0.00   81.00
11:56:35 PM  all    3.40    0.00    0.65    0.85    0.00    0.20    0.00    0.00    0.00   94.91
11:56:36 PM  all    1.05    0.00    0.50    0.30    0.00    0.05    0.00    0.00    0.00   98.10
11:56:37 PM  all   17.43    0.05    1.10    0.00    0.00    0.05    0.00    0.00    0.00   81.36
11:56:38 PM  all   17.09    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   82.06
11:56:39 PM  all   17.36    1.47    1.21    0.35    0.00    0.15    0.00    0.00    0.00   79.45
11:56:40 PM  all    6.15    1.97    1.92    0.10    0.00    0.20    0.00    0.00    0.00   89.67
11:56:41 PM  all    5.87    1.67    1.82    0.00    0.00    0.20    0.00    0.00    0.00   90.44
11:56:42 PM  all    6.27    1.21    1.77    0.00    0.00    0.15    0.00    0.00    0.00   90.60
11:56:43 PM  all    5.42    1.82    1.88    0.30    0.00    0.15    0.00    0.00    0.00   90.42
11:56:44 PM  all    5.54    1.78    1.63    0.00    0.00    0.36    0.00    0.00    0.00   90.70
11:56:45 PM  all    5.77    1.53    1.17    0.00    0.00    0.05    0.00    0.00    0.00   91.48
11:56:46 PM  all    5.71    1.62    2.12    0.05    0.00    0.15    0.00    0.00    0.00   90.34
11:56:47 PM  all    6.21    1.77    1.72    0.10    0.00    0.15    0.00    0.00    0.00   90.06
11:56:48 PM  all    5.92    1.67    1.47    0.00    0.00    0.15    0.00    0.00    0.00   90.78
11:56:49 PM  all    5.61    2.07    1.67    0.00    0.00    0.25    0.00    0.00    0.00   90.39
11:56:50 PM  all    5.71    1.73    1.38    0.00    0.00    0.15    0.00    0.00    0.00   91.03
11:56:51 PM  all    5.80    2.17    1.82    0.35    0.00    0.30    0.00    0.00    0.00   89.56
11:56:52 PM  all    5.58    1.88    1.57    0.05    0.00    0.15    0.00    0.00    0.00   90.77
11:56:53 PM  all    6.16    1.57    1.87    0.00    0.00    0.10    0.00    0.00    0.00   90.30
11:56:54 PM  all    5.58    1.93    1.32    0.00    0.00    0.15    0.00    0.00    0.00   91.02
11:56:55 PM  all    5.27    2.13    1.72    0.10    0.00    0.15    0.00    0.00    0.00   90.62
11:56:56 PM  all    6.34    2.01    1.46    0.05    0.00    0.10    0.00    0.00    0.00   90.03
11:56:57 PM  all    5.03    2.34    1.32    0.05    0.00    0.20    0.00    0.00    0.00   91.05
11:56:58 PM  all    5.65    1.76    2.07    0.05    0.00    0.30    0.00    0.00    0.00   90.17
11:56:59 PM  all    6.30    1.77    1.71    0.00    0.00    0.15    0.00    0.00    0.00   90.07
11:57:00 PM  all    5.73    1.77    1.52    0.00    0.00    0.15    0.00    0.00    0.00   90.83
11:57:01 PM  all    5.57    1.86    2.21    0.05    0.00    0.30    0.00    0.00    0.00   90.01
11:57:02 PM  all    6.14    1.47    1.52    0.05    0.00    0.15    0.00    0.00    0.00   90.67
11:57:03 PM  all    6.03    1.72    1.47    0.00    0.00    0.30    0.00    0.00    0.00   90.48
11:57:04 PM  all    5.94    1.91    1.86    0.00    0.00    0.20    0.00    0.00    0.00   90.09
11:57:05 PM  all    5.22    2.18    1.93    0.00    0.00    0.30    0.00    0.00    0.00   90.37
11:57:06 PM  all    5.87    1.63    1.43    0.00    0.00    0.20    0.00    0.00    0.00   90.87
11:57:07 PM  all    5.93    1.66    2.06    0.20    0.00    0.30    0.00    0.00    0.00   89.85
11:57:08 PM  all    6.03    1.72    1.62    0.00    0.00    0.20    0.00    0.00    0.00   90.43
11:57:09 PM  all   17.76    0.15    0.75    0.10    0.00    0.00    0.00    0.00    0.00   81.24
11:57:10 PM  all   17.62    0.40    1.70    0.10    0.00    0.10    0.00    0.00    0.00   80.08
11:57:11 PM  all    6.90    0.76    1.83    0.00    0.00    0.15    0.00    0.00    0.00   90.36
11:57:12 PM  all    6.51    0.61    1.61    0.10    0.00    0.15    0.00    0.00    0.00   91.02
11:57:13 PM  all    7.37    0.54    2.52    0.00    0.00    0.10    0.00    0.00    0.00   89.47
11:57:14 PM  all    7.29    1.01    1.81    0.00    0.00    0.10    0.00    0.00    0.00   89.79
11:57:15 PM  all    6.69    0.50    2.10    0.00    0.00    0.15    0.00    0.00    0.00   90.56
11:57:16 PM  all    6.83    0.85    2.29    0.10    0.00    0.05    0.00    0.00    0.00   89.88
11:57:17 PM  all    8.03    0.49    2.12    0.00    0.00    0.20    0.00    0.00    0.00   89.16
11:57:18 PM  all    7.33    0.15    2.19    0.00    0.00    0.00    0.00    0.00    0.00   90.32
11:57:19 PM  all    7.23    0.65    1.94    0.00    0.00    0.05    0.00    0.00    0.00   90.13
11:57:20 PM  all    7.50    0.60    1.89    0.00    0.00    0.15    0.00    0.00    0.00   89.87
11:57:21 PM  all    6.07    0.05    1.64    0.00    0.00    0.10    0.00    0.00    0.00   92.14
