Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:31:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:31:19 AM  all   15.95    0.00    0.80    1.89    0.00    0.10    0.00    0.00    0.00   81.26
12:31:20 AM  all   17.33    0.00    0.75    0.70    0.00    0.10    0.00    0.00    0.00   81.12
12:31:21 AM  all    3.21    0.00    0.80    0.55    0.00    0.05    0.00    0.00    0.00   95.38
12:31:22 AM  all    1.15    0.00    0.65    0.35    0.00    0.05    0.00    0.00    0.00   97.80
12:31:23 AM  all   16.94    0.00    1.05    0.35    0.00    0.05    0.00    0.00    0.00   81.61
12:31:24 AM  all   80.44    0.00    5.47    0.00    0.00    0.00    0.00    0.00    0.00   14.09
12:31:25 AM  all   93.64    0.00    6.31    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:31:26 AM  all   93.01    0.00    6.94    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:31:27 AM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:28 AM  all   92.62    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:29 AM  all   91.95    0.00    8.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:30 AM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:31 AM  all   92.50    0.00    7.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:32 AM  all   90.99    0.00    9.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:33 AM  all   92.42    0.00    7.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:34 AM  all   92.44    0.00    7.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:35 AM  all   93.26    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:36 AM  all   94.30    0.00    5.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:31:37 AM  all   75.63    0.00    7.51    0.00    0.00    0.00    0.00    0.00    0.00   16.87
12:31:38 AM  all   12.95    0.00    3.76    0.00    0.00    0.00    0.00    0.00    0.00   83.29
12:31:39 AM  all   12.98    0.00    3.41    0.10    0.00    0.00    0.00    0.00    0.00   83.51
12:31:40 AM  all   12.10    0.00    3.45    0.00    0.00    0.00    0.00    0.00    0.00   84.45
12:31:41 AM  all   12.47    0.00    3.56    0.15    0.00    0.00    0.00    0.00    0.00   83.83
12:31:42 AM  all   12.48    0.00    3.39    0.05    0.00    0.20    0.00    0.00    0.00   83.87
12:31:43 AM  all   12.79    0.00    4.05    0.20    0.00    0.25    0.00    0.00    0.00   82.72
12:31:44 AM  all   13.10    0.00    3.85    0.05    0.00    0.25    0.00    0.00    0.00   82.75
