Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:06:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:24 AM  all   15.67    0.00    1.14    1.89    0.00    0.10    0.00    0.00    0.00   81.19
12:06:25 AM  all   17.06    0.00    1.05    0.60    0.00    0.10    0.00    0.00    0.00   81.19
12:06:26 AM  all    3.60    0.00    0.65    0.50    0.00    0.10    0.00    0.00    0.00   95.15
12:06:27 AM  all    0.95    0.00    0.65    0.45    0.00    0.05    0.00    0.00    0.00   97.90
12:06:28 AM  all   17.67    0.00    1.15    0.10    0.00    0.05    0.00    0.00    0.00   81.03
12:06:29 AM  all   35.48    0.00    2.20    0.10    0.00    0.10    0.00    0.00    0.00   62.13
12:06:30 AM  all    2.35    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   96.55
12:06:31 AM  all    0.50    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   99.00
12:06:32 AM  all    0.70    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.10
12:06:33 AM  all   33.05    7.45    2.74    0.41    0.00    0.41    0.00    0.00    0.00   55.96
12:06:34 AM  all   20.53   10.80    3.01    0.05    0.00    0.76    0.00    0.00    0.00   64.85
12:06:35 AM  all   20.70   10.45    3.65    0.05    0.00    0.36    0.00    0.00    0.00   64.79
12:06:36 AM  all   21.51    9.72    3.44    0.00    0.00    0.66    0.00    0.00    0.00   64.68
12:06:37 AM  all   20.61   10.43    2.92    0.00    0.00    0.72    0.00    0.00    0.00   65.32
12:06:38 AM  all   21.44    9.73    3.85    0.05    0.00    0.41    0.00    0.00    0.00   64.52
12:06:39 AM  all   21.98    8.50    3.66    0.00    0.00    0.76    0.00    0.00    0.00   65.09
12:06:40 AM  all   20.87    9.81    2.94    0.00    0.00    0.57    0.00    0.00    0.00   65.81
12:06:41 AM  all   21.17   10.96    3.32    0.05    0.00    0.40    0.00    0.00    0.00   64.10
12:06:42 AM  all   21.20    9.70    3.27    0.00    0.00    0.41    0.00    0.00    0.00   65.42
12:06:43 AM  all   21.91    9.67    3.24    0.30    0.00    0.76    0.00    0.00    0.00   64.12
12:06:44 AM  all   20.60   11.26    2.83    0.05    0.00    0.61    0.00    0.00    0.00   64.66
12:06:45 AM  all   20.55   10.48    3.37    0.00    0.00    0.46    0.00    0.00    0.00   65.13
12:06:46 AM  all   20.79   10.75    3.53    0.00    0.00    0.35    0.00    0.00    0.00   64.58
12:06:47 AM  all   21.53    9.80    3.34    0.05    0.00    0.61    0.00    0.00    0.00   64.68
12:06:48 AM  all   20.76   10.56    3.30    0.00    0.00    0.66    0.00    0.00    0.00   64.72
12:06:49 AM  all   20.79   10.60    3.48    0.00    0.00    0.50    0.00    0.00    0.00   64.63
12:06:50 AM  all   21.00    9.66    3.30    0.00    0.00    0.46    0.00    0.00    0.00   65.58
12:06:51 AM  all   21.32   10.73    2.94    0.00    0.00    0.51    0.00    0.00    0.00   64.51
12:06:52 AM  all   20.80    9.94    3.67    0.00    0.00    0.41    0.00    0.00    0.00   65.19
12:06:53 AM  all   21.47    9.53    3.33    0.31    0.00    0.51    0.00    0.00    0.00   64.86
12:06:54 AM  all   21.57    9.98    3.78    0.00    0.00    0.45    0.00    0.00    0.00   64.21
12:06:55 AM  all   21.51    9.57    3.78    0.00    0.00    0.86    0.00    0.00    0.00   64.28
12:06:56 AM  all   21.47   10.00    2.89    0.05    0.00    0.71    0.00    0.00    0.00   64.87
12:06:57 AM  all   21.16    9.50    3.34    0.00    0.00    0.51    0.00    0.00    0.00   65.49
12:06:58 AM  all   21.78    8.42    3.54    0.00    0.00    0.62    0.00    0.00    0.00   65.64
12:06:59 AM  all   20.69   11.08    3.09    0.10    0.00    0.51    0.00    0.00    0.00   64.54
12:07:00 AM  all   21.83   10.24    3.68    0.00    0.00    0.55    0.00    0.00    0.00   63.70
12:07:01 AM  all   22.08    9.11    3.70    0.00    0.00    0.41    0.00    0.00    0.00   64.71
12:07:02 AM  all   21.19   10.26    2.95    0.00    0.00    0.66    0.00    0.00    0.00   64.94
12:07:03 AM  all   20.49    0.65    1.75    0.05    0.00    0.00    0.00    0.00    0.00   77.05
12:07:04 AM  all   18.20    0.71    1.16    0.10    0.00    0.00    0.00    0.00    0.00   79.83
12:07:05 AM  all    6.73    1.50    1.60    0.05    0.00    0.10    0.00    0.00    0.00   90.02
12:07:06 AM  all    7.28    1.40    1.40    0.00    0.00    0.05    0.00    0.00    0.00   89.86
12:07:07 AM  all    6.86    0.80    1.50    0.00    0.00    0.10    0.00    0.00    0.00   90.73
12:07:08 AM  all    7.05    0.50    1.65    0.00    0.00    0.15    0.00    0.00    0.00   90.65
12:07:09 AM  all    7.41    0.71    1.78    0.00    0.00    0.25    0.00    0.00    0.00   89.85
12:07:10 AM  all    7.32    0.80    1.95    0.00    0.00    0.15    0.00    0.00    0.00   89.77
12:07:11 AM  all    6.68    0.80    2.19    0.00    0.00    0.15    0.00    0.00    0.00   90.17
12:07:12 AM  all    5.08    0.25    1.11    0.00    0.00    0.00    0.00    0.00    0.00   93.56
