Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:34:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:34:25 AM  all   15.68    0.00    0.90    1.90    0.00    0.20    0.00    0.00    0.00   81.33
12:34:26 AM  all   17.22    0.00    0.65    0.30    0.00    0.05    0.00    0.00    0.00   81.78
12:34:27 AM  all    3.01    0.00    0.65    0.95    0.00    0.05    0.00    0.00    0.00   95.33
12:34:28 AM  all    1.85    0.00    0.50    0.30    0.00    0.05    0.00    0.00    0.00   97.30
12:34:29 AM  all   19.59    0.05    1.70    0.15    0.00    0.00    0.00    0.00    0.00   78.51
12:34:30 AM  all   93.30    0.00    5.95    0.00    0.00    0.00    0.00    0.00    0.00    0.75
12:34:31 AM  all   94.34    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:32 AM  all   92.25    0.00    7.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:33 AM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:34 AM  all   93.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:35 AM  all   92.54    0.00    7.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:36 AM  all   93.30    0.00    6.65    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:34:37 AM  all   91.36    0.00    8.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:38 AM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:39 AM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:40 AM  all   94.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:41 AM  all   93.95    0.00    6.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:42 AM  all   93.39    0.00    6.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:34:43 AM  all   94.06    0.00    5.89    0.00    0.00    0.00    0.00    0.00    0.00    0.05
12:34:44 AM  all   40.83    0.00    5.98    0.00    0.00    0.00    0.00    0.00    0.00   53.19
12:34:45 AM  all   11.89    0.00    3.36    0.15    0.00    0.05    0.00    0.00    0.00   84.55
12:34:46 AM  all   12.48    0.00    3.64    0.00    0.00    0.00    0.00    0.00    0.00   83.87
12:34:47 AM  all   12.37    0.00    3.15    0.00    0.00    0.00    0.00    0.00    0.00   84.48
12:34:48 AM  all   12.28    0.00    3.49    0.10    0.00    0.20    0.00    0.00    0.00   83.93
12:34:49 AM  all   12.71    0.00    4.37    0.00    0.00    0.25    0.00    0.00    0.00   82.67
12:34:50 AM  all   12.91    0.00    3.90    0.00    0.00    0.20    0.00    0.00    0.00   82.98
12:34:51 AM  all   13.38    0.00    3.83    0.00    0.00    0.20    0.00    0.00    0.00   82.59
12:34:52 AM  all   12.78    0.00    4.31    0.00    0.00    0.25    0.00    0.00    0.00   82.67
12:34:53 AM  all   13.04    0.00    3.85    0.00    0.00    0.20    0.00    0.00    0.00   82.92
12:34:54 AM  all   12.59    0.00    4.20    0.10    0.00    0.30    0.00    0.00    0.00   82.81
12:34:55 AM  all   13.09    0.00    3.96    0.00    0.00    0.05    0.00    0.00    0.00   82.90
12:34:56 AM  all   13.09    0.00    4.10    0.05    0.00    0.10    0.00    0.00    0.00   82.66
12:34:57 AM  all   13.09    0.00    3.95    0.00    0.00    0.30    0.00    0.00    0.00   82.67
12:34:58 AM  all   13.16    0.00    4.00    0.00    0.00    0.20    0.00    0.00    0.00   82.64
12:34:59 AM  all   13.33    0.00    3.54    0.00    0.00    0.20    0.00    0.00    0.00   82.93
12:35:00 AM  all   13.08    0.00    3.76    0.15    0.00    0.15    0.00    0.00    0.00   82.86
12:35:01 AM  all   13.77    0.00    4.69    0.05    0.00    0.25    0.00    0.00    0.00   81.24
12:35:02 AM  all   13.25    0.00    3.70    0.00    0.00    0.10    0.00    0.00    0.00   82.95
12:35:03 AM  all   12.80    0.00    3.95    0.10    0.00    0.15    0.00    0.00    0.00   83.00
12:35:04 AM  all   13.10    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   82.94
12:35:05 AM  all   14.72    0.00    4.04    0.05    0.00    0.10    0.00    0.00    0.00   81.09
12:35:06 AM  all   16.24    0.00    4.68    0.00    0.00    0.35    0.00    0.00    0.00   78.72
12:35:07 AM  all    2.10    0.00    0.60    0.00    0.00    0.10    0.00    0.00    0.00   97.20
12:35:08 AM  all    0.50    0.00    0.25    0.00    0.00    0.05    0.00    0.00    0.00   99.20
12:35:09 AM  all    0.45    0.00    0.30    0.05    0.00    0.00    0.00    0.00    0.00   99.20
12:35:10 AM  all    0.45    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.30
12:35:11 AM  all    0.50    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.10
12:35:12 AM  all    0.20    0.00    0.30    0.10    0.00    0.00    0.00    0.00    0.00   99.40
12:35:13 AM  all   32.15    0.00    6.76    0.00    0.00    0.25    0.00    0.00    0.00   60.84
12:35:14 AM  all   93.19    0.00    6.66    0.00    0.00    0.10    0.00    0.00    0.00    0.05
12:35:15 AM  all   91.05    3.45    5.20    0.00    0.00    0.15    0.00    0.00    0.00    0.15
12:35:16 AM  all   87.92    6.91    4.92    0.00    0.00    0.20    0.00    0.00    0.00    0.05
12:35:17 AM  all   71.62   18.64    6.11    0.00    0.00    0.71    0.00    0.00    0.00    2.93
12:35:18 AM  all   48.88   32.94    5.91    0.00    0.00    1.27    0.00    0.00    0.00   11.00
12:35:19 AM  all   50.43   31.58    6.27    0.00    0.00    1.41    0.00    0.00    0.00   10.31
12:35:20 AM  all   49.13   31.41    5.82    0.00    0.00    1.84    0.00    0.00    0.00   11.80
12:35:21 AM  all   50.38   33.50    5.39    0.00    0.00    1.07    0.00    0.00    0.00    9.66
12:35:22 AM  all   50.69   33.25    5.85    0.00    0.00    1.53    0.00    0.00    0.00    8.69
12:35:23 AM  all   50.03   32.88    6.29    0.00    0.00    1.07    0.00    0.00    0.00    9.74
12:35:24 AM  all   50.13   31.87    5.92    0.00    0.00    1.67    0.00    0.00    0.00   10.42
12:35:25 AM  all   50.66   32.15    6.27    0.00    0.00    1.57    0.00    0.00    0.00    9.35
12:35:26 AM  all   50.08   33.21    5.18    0.00    0.00    1.23    0.00    0.00    0.00   10.30
12:35:27 AM  all   49.52   31.57    6.02    0.00    0.00    1.53    0.00    0.00    0.00   11.37
12:35:28 AM  all   50.00   32.58    6.21    0.00    0.00    1.72    0.00    0.00    0.00    9.49
12:35:29 AM  all   51.29   31.35    6.16    0.00    0.00    1.67    0.00    0.00    0.00    9.54
12:35:30 AM  all   50.05   33.20    5.72    0.05    0.00    1.58    0.00    0.00    0.00    9.40
12:35:31 AM  all   49.00   33.49    6.43    0.00    0.00    1.58    0.00    0.00    0.00    9.49
12:35:32 AM  all   50.99   33.06    6.01    0.00    0.00    1.78    0.00    0.00    0.00    8.15
12:35:33 AM  all   49.87   34.06    6.15    0.00    0.00    1.56    0.00    0.00    0.00    8.36
