Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:07:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:13 AM  all   16.01    0.00    0.70    1.90    0.00    0.15    0.00    0.00    0.00   81.24
12:07:14 AM  all   17.13    0.00    0.75    0.30    0.00    0.05    0.00    0.00    0.00   81.76
12:07:15 AM  all    3.11    0.00    0.50    1.05    0.00    0.10    0.00    0.00    0.00   95.23
12:07:16 AM  all    1.30    0.00    0.60    0.35    0.00    0.05    0.00    0.00    0.00   97.70
12:07:17 AM  all   17.48    0.00    0.90    0.10    0.00    0.00    0.00    0.00    0.00   81.52
12:07:18 AM  all   46.65    0.00    3.40    0.00    0.00    0.05    0.00    0.00    0.00   49.90
12:07:19 AM  all    8.19    0.00    3.10    0.05    0.00    0.20    0.00    0.00    0.00   88.46
12:07:20 AM  all    0.40    0.00    0.05    0.05    0.00    0.00    0.00    0.00    0.00   99.50
12:07:21 AM  all    0.35    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.35
12:07:22 AM  all    0.35    0.00    0.25    0.10    0.00    0.00    0.00    0.00    0.00   99.30
12:07:23 AM  all    0.25    0.00    0.50    0.45    0.00    0.05    0.00    0.00    0.00   98.75
12:07:24 AM  all    0.40    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.30
12:07:25 AM  all    0.55    0.00    0.35    0.05    0.00    0.05    0.00    0.00    0.00   99.00
12:07:26 AM  all   47.76    9.90    5.13    0.55    0.00    0.50    0.00    0.00    0.00   36.15
12:07:27 AM  all   35.46   14.48    5.57    0.00    0.00    1.13    0.00    0.00    0.00   43.35
12:07:28 AM  all   34.83   14.91    5.84    0.00    0.00    0.89    0.00    0.00    0.00   43.53
12:07:29 AM  all   35.83   13.76    6.02    0.00    0.00    0.83    0.00    0.00    0.00   43.56
12:07:30 AM  all   35.04   14.39    5.90    0.00    0.00    1.14    0.00    0.00    0.00   43.53
12:07:31 AM  all   33.87   15.93    5.79    0.05    0.00    0.78    0.00    0.00    0.00   43.59
12:07:32 AM  all   34.53   15.78    5.82    0.00    0.00    0.87    0.00    0.00    0.00   43.00
12:07:33 AM  all   36.36   12.81    4.68    0.00    0.00    1.12    0.00    0.00    0.00   45.03
12:07:34 AM  all   33.75   17.58    5.76    0.00    0.00    0.76    0.00    0.00    0.00   42.14
12:07:35 AM  all   36.00   13.55    5.32    0.00    0.00    1.11    0.00    0.00    0.00   44.02
12:07:36 AM  all   35.09   15.37    5.58    0.00    0.00    0.97    0.00    0.00    0.00   42.98
12:07:37 AM  all   33.94   16.76    5.12    0.05    0.00    0.78    0.00    0.00    0.00   43.35
12:07:38 AM  all   33.64   18.03    4.98    0.00    0.00    0.67    0.00    0.00    0.00   42.68
12:07:39 AM  all   35.14   15.46    5.01    0.00    0.00    0.68    0.00    0.00    0.00   43.71
12:07:40 AM  all   33.38   18.50    5.66    0.00    0.00    0.90    0.00    0.00    0.00   41.55
12:07:41 AM  all   36.21   14.42    5.73    0.00    0.00    1.07    0.00    0.00    0.00   42.56
12:07:42 AM  all   34.81   15.27    5.51    0.00    0.00    1.04    0.00    0.00    0.00   43.38
12:07:43 AM  all   34.17   17.61    5.30    0.30    0.00    1.10    0.00    0.00    0.00   41.52
12:07:44 AM  all   35.70   13.32    5.17    0.00    0.00    1.33    0.00    0.00    0.00   44.49
12:07:45 AM  all   34.67   16.17    5.49    0.00    0.00    0.92    0.00    0.00    0.00   42.76
12:07:46 AM  all   34.59   14.87    5.69    0.05    0.00    1.04    0.00    0.00    0.00   43.77
12:07:47 AM  all   35.25   14.98    4.99    0.00    0.00    0.92    0.00    0.00    0.00   43.86
12:07:48 AM  all   35.49   14.12    5.41    0.00    0.00    1.00    0.00    0.00    0.00   43.99
12:07:49 AM  all   34.70   15.81    5.17    0.00    0.00    1.13    0.00    0.00    0.00   43.19
12:07:50 AM  all   34.57   15.45    6.20    0.00    0.00    0.62    0.00    0.00    0.00   43.15
12:07:51 AM  all   32.35   19.35    5.40    0.00    0.00    1.00    0.00    0.00    0.00   41.90
12:07:52 AM  all   34.81   16.13    5.56    0.05    0.00    0.71    0.00    0.00    0.00   42.73
12:07:53 AM  all   33.68   16.04    6.00    0.00    0.00    1.09    0.00    0.00    0.00   43.20
12:07:54 AM  all   35.42   14.16    5.74    0.00    0.00    0.89    0.00    0.00    0.00   43.79
12:07:55 AM  all   34.78   16.03    5.38    0.00    0.00    0.92    0.00    0.00    0.00   42.88
12:07:56 AM  all   26.05    0.85    1.70    0.40    0.00    0.05    0.00    0.00    0.00   70.94
12:07:57 AM  all   17.99    0.50    1.26    0.10    0.00    0.00    0.00    0.00    0.00   80.15
12:07:58 AM  all    6.06    1.67    1.11    0.10    0.00    0.00    0.00    0.00    0.00   91.06
12:07:59 AM  all    5.92    1.42    1.22    0.00    0.00    0.10    0.00    0.00    0.00   91.34
12:08:00 AM  all    6.32    0.71    1.53    0.00    0.00    0.15    0.00    0.00    0.00   91.28
12:08:01 AM  all    6.94    0.86    2.01    0.00    0.00    0.10    0.00    0.00    0.00   90.09
12:08:02 AM  all    6.37    1.06    2.02    0.00    0.00    0.15    0.00    0.00    0.00   90.40
12:08:03 AM  all    6.90    0.81    1.67    0.05    0.00    0.25    0.00    0.00    0.00   90.31
12:08:04 AM  all    6.76    0.95    1.70    0.00    0.00    0.10    0.00    0.00    0.00   90.48
