Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

12:04:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:04:58 AM  all   15.62    0.00    1.00    1.85    0.00    0.05    0.00    0.00    0.00   81.47
12:04:59 AM  all   17.64    0.00    0.65    0.25    0.00    0.05    0.00    0.00    0.00   81.41
12:05:00 AM  all    2.31    0.00    0.40    0.60    0.00    0.00    0.00    0.00    0.00   96.68
12:05:01 AM  all    0.40    0.00    0.30    0.10    0.00    0.00    0.00    0.00    0.00   99.20
12:05:02 AM  all    0.55    0.00    0.25    0.00    0.00    0.05    0.00    0.00    0.00   99.15
12:05:03 AM  all   16.86    0.00    1.25    0.30    0.00    0.05    0.00    0.00    0.00   81.54
12:05:04 AM  all   18.06    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   80.99
12:05:05 AM  all   16.92   10.19    1.66    0.40    0.00    0.20    0.00    0.00    0.00   70.63
12:05:06 AM  all    8.51   26.86    3.90    0.00    0.00    0.10    0.00    0.00    0.00   60.62
12:05:07 AM  all    9.82   26.51    3.29    0.00    0.00    0.15    0.00    0.00    0.00   60.24
12:05:08 AM  all    9.67   27.09    2.73    0.00    0.00    0.00    0.00    0.00    0.00   60.51
12:05:09 AM  all   10.03   25.81    3.14    0.00    0.00    0.15    0.00    0.00    0.00   60.87
12:05:10 AM  all    8.24   29.69    3.38    0.05    0.00    0.15    0.00    0.00    0.00   58.49
12:05:11 AM  all    7.66   28.42    2.88    0.00    0.00    0.00    0.00    0.00    0.00   61.05
12:05:12 AM  all    8.56   29.46    2.37    0.00    0.00    0.00    0.00    0.00    0.00   59.62
12:05:13 AM  all    8.53   31.76    3.08    0.05    0.00    0.10    0.00    0.00    0.00   56.48
12:05:14 AM  all    7.42   29.57    3.38    0.81    0.00    0.10    0.00    0.00    0.00   58.73
12:05:15 AM  all    8.85   28.15    3.57    1.01    0.00    0.20    0.00    0.00    0.00   58.22
12:05:16 AM  all    8.69   30.77    3.12    0.00    0.00    0.10    0.00    0.00    0.00   57.32
12:05:17 AM  all    9.15   26.25    3.10    0.00    0.00    0.00    0.00    0.00    0.00   61.50
12:05:18 AM  all    8.81   26.24    3.30    0.00    0.00    0.05    0.00    0.00    0.00   61.60
12:05:19 AM  all    7.38   27.79    2.70    0.00    0.00    0.21    0.00    0.00    0.00   61.92
12:05:20 AM  all    7.65   27.58    2.71    0.00    0.00    0.10    0.00    0.00    0.00   61.97
12:05:21 AM  all    8.66   28.08    2.50    0.00    0.00    0.05    0.00    0.00    0.00   60.70
12:05:22 AM  all    8.63   27.49    2.88    0.10    0.00    0.21    0.00    0.00    0.00   60.69
12:05:23 AM  all    8.14   27.50    2.99    0.05    0.00    0.10    0.00    0.00    0.00   61.23
12:05:24 AM  all    7.33   29.18    2.41    0.10    0.00    0.05    0.00    0.00    0.00   60.92
12:05:25 AM  all    6.30   29.15    3.23    0.00    0.00    0.10    0.00    0.00    0.00   61.22
12:05:26 AM  all    8.86   28.25    2.84    0.00    0.00    0.05    0.00    0.00    0.00   60.00
12:05:27 AM  all    7.17   28.33    2.84    0.00    0.00    0.10    0.00    0.00    0.00   61.56
12:05:28 AM  all    8.31   27.49    2.65    0.05    0.00    0.05    0.00    0.00    0.00   61.45
12:05:29 AM  all    8.28   27.73    2.53    0.00    0.00    0.16    0.00    0.00    0.00   61.30
12:05:30 AM  all    9.22   27.41    2.89    0.00    0.00    0.10    0.00    0.00    0.00   60.39
12:05:31 AM  all    6.60   29.15    2.63    0.05    0.00    0.10    0.00    0.00    0.00   61.46
12:05:32 AM  all    9.74   27.01    3.16    0.00    0.00    0.30    0.00    0.00    0.00   59.79
12:05:33 AM  all    8.95   24.08    3.30    0.05    0.00    0.16    0.00    0.00    0.00   63.45
12:05:34 AM  all    7.69   29.10    2.83    0.00    0.00    0.20    0.00    0.00    0.00   60.17
12:05:35 AM  all   18.82   10.52    2.53    0.15    0.00    0.10    0.00    0.00    0.00   67.88
12:05:36 AM  all   14.00    0.40    2.44    0.05    0.00    0.00    0.00    0.00    0.00   83.11
12:05:37 AM  all   10.01   19.41    2.60    0.05    0.00    0.10    0.00    0.00    0.00   67.82
12:05:38 AM  all    8.43   20.41    2.91    0.05    0.00    0.10    0.00    0.00    0.00   68.10
12:05:39 AM  all    9.47   19.24    2.82    0.00    0.00    0.00    0.00    0.00    0.00   68.46
12:05:40 AM  all    7.39   21.71    1.87    0.00    0.00    0.15    0.00    0.00    0.00   68.88
12:05:41 AM  all    7.31   19.54    1.90    0.00    0.00    0.00    0.00    0.00    0.00   71.24
