Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

12:27:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:27:15 AM  all   15.47    0.00    1.90    3.05    0.00    0.05    0.00    0.00    0.00   79.53
12:27:16 AM  all   17.05    0.00    0.50    0.20    0.00    0.00    0.00    0.00    0.00   82.24
12:27:17 AM  all    2.55    0.00    0.40    0.65    0.00    0.05    0.00    0.00    0.00   96.34
12:27:18 AM  all    0.25    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.60
12:27:19 AM  all    0.45    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.45
12:27:20 AM  all   16.67    0.00    1.26    0.30    0.00    0.00    0.00    0.00    0.00   81.78
12:27:21 AM  all   17.26    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   81.93
12:27:22 AM  all   16.02   15.01    2.22    0.35    0.00    0.00    0.00    0.00    0.00   66.40
12:27:23 AM  all    6.30   35.59    4.70    0.00    0.00    0.15    0.00    0.00    0.00   53.25
12:27:24 AM  all    5.77   37.97    3.32    0.05    0.00    0.15    0.00    0.00    0.00   52.73
12:27:25 AM  all    6.91   38.28    4.01    0.00    0.00    0.00    0.00    0.00    0.00   50.80
12:27:26 AM  all    5.79   40.19    3.25    0.25    0.00    0.05    0.00    0.00    0.00   50.46
12:27:27 AM  all    6.05   39.80    3.53    0.00    0.00    0.10    0.00    0.00    0.00   50.53
12:27:28 AM  all    5.40   41.05    2.62    0.00    0.00    0.00    0.00    0.00    0.00   50.93
12:27:29 AM  all    6.10   38.49    3.61    0.00    0.00    0.05    0.00    0.00    0.00   51.75
12:27:30 AM  all    5.48   39.31    3.49    0.00    0.00    0.00    0.00    0.00    0.00   51.72
12:27:31 AM  all    5.97   40.56    3.41    0.00    0.00    0.05    0.00    0.00    0.00   50.00
12:27:32 AM  all    5.16   40.50    3.59    0.00    0.00    0.05    0.00    0.00    0.00   50.71
12:27:33 AM  all    5.81   37.71    3.66    0.00    0.00    0.10    0.00    0.00    0.00   52.72
12:27:34 AM  all    6.70   38.45    3.70    0.00    0.00    0.10    0.00    0.00    0.00   51.05
12:27:35 AM  all    5.63   40.79    2.79    0.00    0.00    0.10    0.00    0.00    0.00   50.68
12:27:36 AM  all    5.06   40.50    3.79    0.00    0.00    0.00    0.00    0.00    0.00   50.66
12:27:37 AM  all    6.21   40.71    3.38    0.00    0.00    0.00    0.00    0.00    0.00   49.70
12:27:38 AM  all    5.45   39.05    3.39    0.05    0.00    0.21    0.00    0.00    0.00   51.85
12:27:39 AM  all    4.76   39.61    2.77    0.00    0.00    0.10    0.00    0.00    0.00   52.75
12:27:40 AM  all    6.08   38.41    3.09    0.00    0.00    0.15    0.00    0.00    0.00   52.27
12:27:41 AM  all    5.71   39.07    3.52    0.05    0.00    0.05    0.00    0.00    0.00   51.60
12:27:42 AM  all    5.02   41.95    3.11    0.00    0.00    0.00    0.00    0.00    0.00   49.92
12:27:43 AM  all    5.64   39.19    3.21    0.00    0.00    0.16    0.00    0.00    0.00   51.81
12:27:44 AM  all    5.35   40.75    3.23    0.00    0.00    0.00    0.00    0.00    0.00   50.68
12:27:45 AM  all    5.67   39.47    4.16    0.00    0.00    0.10    0.00    0.00    0.00   50.60
12:27:46 AM  all    6.12   38.10    2.80    0.00    0.00    0.10    0.00    0.00    0.00   52.88
12:27:47 AM  all    6.39   38.75    3.37    0.00    0.00    0.10    0.00    0.00    0.00   51.38
12:27:48 AM  all    5.49   39.68    3.49    0.00    0.00    0.05    0.00    0.00    0.00   51.28
12:27:49 AM  all    4.69   40.80    2.90    0.00    0.00    0.05    0.00    0.00    0.00   51.55
12:27:50 AM  all    5.56   39.05    3.62    0.10    0.00    0.05    0.00    0.00    0.00   51.61
12:27:51 AM  all    6.16   37.61    3.57    0.00    0.00    0.05    0.00    0.00    0.00   52.61
12:27:52 AM  all   17.20   13.55    2.69    0.05    0.00    0.00    0.00    0.00    0.00   66.51
12:27:53 AM  all   15.17    1.86    2.31    0.10    0.00    0.00    0.00    0.00    0.00   80.56
12:27:54 AM  all    6.11   31.02    3.06    0.00    0.00    0.05    0.00    0.00    0.00   59.76
12:27:55 AM  all    5.31   33.55    2.45    0.05    0.00    0.00    0.00    0.00    0.00   58.64
12:27:56 AM  all    6.27   30.01    3.55    0.10    0.00    0.05    0.00    0.00    0.00   60.02
12:27:57 AM  all    5.69   31.97    3.17    0.00    0.00    0.00    0.00    0.00    0.00   59.16
12:27:58 AM  all    5.56   31.62    3.01    0.00    0.00    0.10    0.00    0.00    0.00   59.71
12:27:59 AM  all    5.95   30.47    3.26    0.05    0.00    0.05    0.00    0.00    0.00   60.22
12:28:00 AM  all    5.34   24.90    2.39    0.05    0.00    0.10    0.00    0.00    0.00   67.23
