Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

12:29:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:34 AM  all   15.62    0.00    0.65    1.70    0.00    0.05    0.00    0.00    0.00   81.97
12:29:35 AM  all   17.15    0.00    0.85    0.30    0.00    0.05    0.00    0.00    0.00   81.64
12:29:36 AM  all    2.80    0.00    0.50    0.70    0.00    0.05    0.00    0.00    0.00   95.95
12:29:37 AM  all    0.40    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.40
12:29:38 AM  all    0.45    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.40
12:29:39 AM  all   16.87    0.05    0.85    0.35    0.00    0.10    0.00    0.00    0.00   81.78
12:29:40 AM  all   17.50    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   81.80
12:29:41 AM  all   16.21   12.99    2.20    0.66    0.00    0.05    0.00    0.00    0.00   67.88
12:29:42 AM  all    6.56   38.55    3.88    0.00    0.00    0.05    0.00    0.00    0.00   50.96
12:29:43 AM  all    5.26   38.87    3.92    0.05    0.00    0.15    0.00    0.00    0.00   51.75
12:29:44 AM  all    5.61   40.15    3.69    0.05    0.00    0.00    0.00    0.00    0.00   50.51
12:29:45 AM  all    5.59   39.64    3.74    0.00    0.00    0.10    0.00    0.00    0.00   50.92
12:29:46 AM  all    5.72   40.17    3.06    0.00    0.00    0.00    0.00    0.00    0.00   51.05
12:29:47 AM  all    7.36   39.26    4.04    0.15    0.00    0.15    0.00    0.00    0.00   49.03
12:29:48 AM  all   13.30   38.56    3.36    0.05    0.00    0.15    0.00    0.00    0.00   44.57
12:29:49 AM  all    5.53   40.73    3.23    0.00    0.00    0.00    0.00    0.00    0.00   50.51
12:29:50 AM  all    6.04   39.78    3.78    0.00    0.00    0.10    0.00    0.00    0.00   50.30
12:29:51 AM  all    6.57   39.32    3.72    0.00    0.00    0.05    0.00    0.00    0.00   50.34
12:29:52 AM  all    5.76   39.70    3.72    0.00    0.00    0.00    0.00    0.00    0.00   50.82
12:29:53 AM  all    6.06   40.43    4.23    0.05    0.00    0.05    0.00    0.00    0.00   49.19
12:29:54 AM  all    5.81   40.30    3.64    0.00    0.00    0.10    0.00    0.00    0.00   50.15
12:29:55 AM  all    4.49   41.05    3.15    0.00    0.00    0.05    0.00    0.00    0.00   51.26
12:29:56 AM  all    5.61   39.63    3.14    0.36    0.00    0.05    0.00    0.00    0.00   51.21
12:29:57 AM  all    4.73   41.04    3.29    0.00    0.00    0.00    0.00    0.00    0.00   50.95
12:29:58 AM  all    6.08   40.37    3.72    0.05    0.00    0.05    0.00    0.00    0.00   49.72
12:29:59 AM  all    5.89   40.58    3.37    0.00    0.00    0.05    0.00    0.00    0.00   50.10
12:30:00 AM  all    5.83   40.55    3.19    0.00    0.00    0.00    0.00    0.00    0.00   50.43
12:30:01 AM  all    5.89   39.28    4.32    0.00    0.00    0.05    0.00    0.00    0.00   50.46
12:30:02 AM  all    5.40   40.21    3.19    0.00    0.00    0.15    0.00    0.00    0.00   51.05
12:30:03 AM  all   10.54   38.37    3.60    0.05    0.00    0.05    0.00    0.00    0.00   47.39
12:30:04 AM  all    6.97   38.43    3.56    0.00    0.00    0.15    0.00    0.00    0.00   50.88
12:30:05 AM  all    5.74   40.07    3.31    0.00    0.00    0.10    0.00    0.00    0.00   50.78
12:30:06 AM  all    5.39   41.38    3.48    0.00    0.00    0.00    0.00    0.00    0.00   49.75
12:30:07 AM  all    6.14   39.02    3.43    0.00    0.00    0.05    0.00    0.00    0.00   51.36
12:30:08 AM  all    5.35   40.81    3.69    0.00    0.00    0.10    0.00    0.00    0.00   50.05
12:30:09 AM  all    4.70   41.98    3.19    0.00    0.00    0.10    0.00    0.00    0.00   50.03
12:30:10 AM  all    8.53   39.63    3.48    0.00    0.00    0.00    0.00    0.00    0.00   48.36
12:30:11 AM  all   18.03   14.23    2.63    0.15    0.00    0.00    0.00    0.00    0.00   64.96
12:30:12 AM  all   15.56    1.45    2.39    0.05    0.00    0.00    0.00    0.00    0.00   80.55
12:30:13 AM  all    5.54   32.81    3.07    0.05    0.00    0.05    0.00    0.00    0.00   58.47
12:30:14 AM  all    6.55   32.10    3.40    0.10    0.00    0.10    0.00    0.00    0.00   57.75
12:30:15 AM  all    6.52   33.27    3.81    1.86    0.00    0.10    0.00    0.00    0.00   54.44
12:30:16 AM  all    6.48   30.93    3.42    0.00    0.00    0.00    0.00    0.00    0.00   59.16
12:30:17 AM  all    5.02   33.09    2.51    0.05    0.00    0.05    0.00    0.00    0.00   59.27
12:30:18 AM  all    5.81   32.52    3.11    0.00    0.00    0.10    0.00    0.00    0.00   58.46
12:30:19 AM  all    6.78   30.80    4.18    0.00    0.00    0.05    0.00    0.00    0.00   58.18
