Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

12:33:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:33:27 AM  all   17.22    0.00    1.25    1.85    0.00    0.10    0.00    0.00    0.00   79.58
12:33:28 AM  all   23.15    0.00    1.05    0.25    0.00    0.00    0.00    0.00    0.00   75.55
12:33:29 AM  all    5.38    0.00    0.70    0.70    0.00    0.05    0.00    0.00    0.00   93.16
12:33:30 AM  all    0.45    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:33:31 AM  all    0.45    0.00    0.25    0.15    0.00    0.10    0.00    0.00    0.00   99.05
12:33:32 AM  all   16.94    0.00    0.90    0.20    0.00    0.05    0.00    0.00    0.00   81.90
12:33:33 AM  all   17.48    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   81.67
12:33:34 AM  all   16.96   13.06    2.55    0.40    0.00    0.10    0.00    0.00    0.00   66.93
12:33:35 AM  all    6.14   38.62    3.84    0.00    0.00    0.20    0.00    0.00    0.00   51.20
12:33:36 AM  all    5.71   39.17    3.92    0.00    0.00    0.05    0.00    0.00    0.00   51.15
12:33:37 AM  all    6.48   38.05    3.96    0.05    0.00    0.05    0.00    0.00    0.00   51.41
12:33:38 AM  all    5.89   41.04    3.38    0.00    0.00    0.05    0.00    0.00    0.00   49.64
12:33:39 AM  all    5.66   40.71    3.24    0.00    0.00    0.00    0.00    0.00    0.00   50.39
12:33:40 AM  all    5.13   42.06    3.77    0.00    0.00    0.05    0.00    0.00    0.00   48.99
12:33:41 AM  all    4.53   41.14    3.55    0.00    0.00    0.05    0.00    0.00    0.00   50.72
12:33:42 AM  all    6.14   40.69    3.47    0.00    0.00    0.05    0.00    0.00    0.00   49.65
12:33:43 AM  all    4.27   41.69    3.02    0.00    0.00    0.21    0.00    0.00    0.00   50.81
12:33:44 AM  all    9.08   39.03    3.47    0.00    0.00    0.10    0.00    0.00    0.00   48.32
12:33:45 AM  all    5.90   41.41    3.59    0.00    0.00    0.00    0.00    0.00    0.00   49.10
12:33:46 AM  all    5.93   40.21    3.90    0.00    0.00    0.05    0.00    0.00    0.00   49.90
12:33:47 AM  all    7.01   40.56    3.53    0.05    0.00    0.05    0.00    0.00    0.00   48.81
12:33:48 AM  all    6.42   40.41    3.49    0.00    0.00    0.05    0.00    0.00    0.00   49.62
12:33:49 AM  all    5.98   40.50    3.68    0.05    0.00    0.05    0.00    0.00    0.00   49.74
12:33:50 AM  all   12.02   40.19    3.62    0.00    0.00    0.15    0.00    0.00    0.00   44.01
12:33:51 AM  all   15.67   37.46    3.56    0.00    0.00    0.20    0.00    0.00    0.00   43.10
12:33:52 AM  all   24.57   31.91    3.39    0.00    0.00    0.05    0.00    0.00    0.00   40.07
12:33:53 AM  all   14.89   36.66    3.50    0.00    0.00    0.00    0.00    0.00    0.00   44.96
12:33:54 AM  all   13.63   36.60    3.87    0.00    0.00    0.00    0.00    0.00    0.00   45.90
12:33:55 AM  all    5.16   41.71    3.71    0.00    0.00    0.15    0.00    0.00    0.00   49.27
12:33:56 AM  all    4.14   42.83    3.69    0.25    0.00    0.15    0.00    0.00    0.00   48.94
12:33:57 AM  all    6.16   40.64    3.08    0.00    0.00    0.05    0.00    0.00    0.00   50.08
12:33:58 AM  all    8.22   38.85    3.54    0.00    0.00    0.00    0.00    0.00    0.00   49.40
12:33:59 AM  all   20.34   33.59    3.57    0.00    0.00    0.10    0.00    0.00    0.00   42.41
12:34:00 AM  all    9.82   38.19    4.14    0.00    0.00    0.05    0.00    0.00    0.00   47.80
12:34:01 AM  all    9.52   40.56    2.90    0.05    0.00    0.05    0.00    0.00    0.00   46.92
12:34:02 AM  all    5.54   41.97    3.42    0.00    0.00    0.05    0.00    0.00    0.00   49.02
12:34:03 AM  all    5.79   39.75    4.20    0.00    0.00    0.10    0.00    0.00    0.00   50.15
12:34:04 AM  all   17.68   16.27    2.90    0.05    0.00    0.05    0.00    0.00    0.00   63.04
12:34:05 AM  all   15.26    0.70    2.01    0.10    0.00    0.00    0.00    0.00    0.00   81.93
12:34:06 AM  all    5.72   33.38    3.44    0.00    0.00    0.00    0.00    0.00    0.00   57.46
12:34:07 AM  all    6.13   33.67    3.22    0.10    0.00    0.10    0.00    0.00    0.00   56.77
12:34:08 AM  all    5.93   32.39    2.99    0.00    0.00    0.10    0.00    0.00    0.00   58.59
12:34:09 AM  all    6.84   33.43    3.19    0.00    0.00    0.10    0.00    0.00    0.00   56.44
12:34:10 AM  all    6.33   33.28    3.39    0.00    0.00    0.00    0.00    0.00    0.00   56.99
12:34:11 AM  all    6.52   32.60    3.26    0.00    0.00    0.05    0.00    0.00    0.00   57.56
12:34:12 AM  all    5.37   33.64    2.76    0.00    0.00    0.10    0.00    0.00    0.00   58.13
