Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

11:21:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:17 PM  all   15.28    0.00    1.06    1.51    0.00    0.05    0.00    0.00    0.00   82.11
11:21:18 PM  all   17.11    0.00    0.95    0.40    0.00    0.05    0.00    0.00    0.00   81.49
11:21:19 PM  all    3.75    0.00    1.05    0.65    0.00    0.10    0.00    0.00    0.00   94.45
11:21:20 PM  all    1.20    0.00    0.90    0.40    0.00    0.00    0.00    0.00    0.00   97.50
11:21:21 PM  all   41.22    0.00    2.26    0.00    0.00    0.00    0.00    0.00    0.00   56.52
11:21:22 PM  all   66.25    0.00    5.69    0.00    0.00    0.15    0.00    0.00    0.00   27.91
11:21:23 PM  all   18.25    0.00    3.25    0.00    0.00    0.15    0.00    0.00    0.00   78.35
11:21:24 PM  all    0.30    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.30
11:21:25 PM  all    0.25    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.35
11:21:26 PM  all    0.20    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.55
11:21:27 PM  all    0.15    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   99.20
11:21:28 PM  all    0.10    0.00    0.45    0.00    0.00    0.10    0.00    0.00    0.00   99.35
11:21:29 PM  all    0.20    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.30
11:21:30 PM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:21:31 PM  all   16.27    0.00    0.86    0.00    0.00    0.10    0.00    0.00    0.00   82.77
11:21:32 PM  all   75.52    0.00    2.18    0.00    0.00    0.51    0.00    0.00    0.00   21.79
11:21:33 PM  all   74.55    0.00    2.29    0.00    0.00    0.87    0.00    0.00    0.00   22.29
11:21:34 PM  all   75.49    0.00    2.57    0.00    0.00    0.70    0.00    0.00    0.00   21.24
11:21:35 PM  all   74.49    0.00    2.96    0.00    0.00    0.90    0.00    0.00    0.00   21.65
11:21:36 PM  all   75.18    0.00    2.52    0.00    0.00    0.65    0.00    0.00    0.00   21.65
11:21:37 PM  all   75.25    0.00    2.31    0.00    0.00    0.60    0.00    0.00    0.00   21.83
11:21:38 PM  all   74.44    0.00    2.02    0.00    0.00    0.71    0.00    0.00    0.00   22.82
11:21:39 PM  all   75.82    0.00    1.87    0.00    0.00    0.46    0.00    0.00    0.00   21.85
11:21:40 PM  all   74.94    0.00    2.17    0.00    0.00    0.35    0.00    0.00    0.00   22.54
11:21:41 PM  all   74.66    0.00    1.90    0.00    0.00    0.60    0.00    0.00    0.00   22.83
11:21:42 PM  all   74.65    0.00    1.92    0.00    0.00    0.86    0.00    0.00    0.00   22.58
11:21:43 PM  all   74.48    0.00    2.47    0.00    0.00    0.35    0.00    0.00    0.00   22.69
11:21:44 PM  all   74.67    0.00    1.93    0.00    0.00    0.71    0.00    0.00    0.00   22.70
11:21:45 PM  all   75.43    0.00    1.81    0.00    0.00    0.65    0.00    0.00    0.00   22.10
11:21:46 PM  all   75.80    0.00    1.32    0.00    0.00    0.66    0.00    0.00    0.00   22.22
11:21:47 PM  all   74.27    0.00    2.13    0.05    0.00    0.66    0.00    0.00    0.00   22.90
11:21:48 PM  all   74.39    0.00    2.07    0.00    0.00    0.51    0.00    0.00    0.00   23.03
11:21:49 PM  all   74.00    0.00    1.68    0.00    0.00    0.56    0.00    0.00    0.00   23.77
11:21:50 PM  all   74.67    0.00    1.77    0.00    0.00    0.61    0.00    0.00    0.00   22.96
11:21:51 PM  all   75.68    0.00    1.81    0.00    0.00    0.45    0.00    0.00    0.00   22.06
11:21:52 PM  all   74.17    0.00    2.41    0.00    0.00    0.51    0.00    0.00    0.00   22.91
11:21:53 PM  all   74.21    0.00    1.87    0.00    0.00    1.01    0.00    0.00    0.00   22.90
11:21:54 PM  all   74.70    0.00    1.96    0.00    0.00    0.35    0.00    0.00    0.00   22.99
11:21:55 PM  all   75.01    0.00    1.71    0.00    0.00    0.45    0.00    0.00    0.00   22.83
11:21:56 PM  all   75.18    0.00    1.86    0.00    0.00    0.60    0.00    0.00    0.00   22.36
11:21:57 PM  all   75.93    0.00    1.66    0.00    0.00    0.45    0.00    0.00    0.00   21.96
11:21:58 PM  all   74.99    0.00    1.78    0.00    0.00    0.56    0.00    0.00    0.00   22.68
11:21:59 PM  all   74.47    0.00    2.02    0.00    0.00    0.61    0.00    0.00    0.00   22.91
11:22:00 PM  all   75.54    0.00    1.37    0.00    0.00    0.56    0.00    0.00    0.00   22.53
11:22:01 PM  all   73.86    0.00    2.09    0.00    0.00    0.61    0.00    0.00    0.00   23.45
11:22:02 PM  all   19.04    0.00    2.61    0.20    0.00    0.00    0.00    0.00    0.00   78.16
11:22:03 PM  all    5.27    0.00    1.00    0.05    0.00    0.00    0.00    0.00    0.00   93.67
11:22:04 PM  all    5.71    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.49
11:22:05 PM  all    6.82    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   92.28
11:22:06 PM  all    5.47    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   93.88
11:22:07 PM  all    5.22    0.00    1.16    0.00    0.00    0.10    0.00    0.00    0.00   93.52
11:22:08 PM  all    5.55    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.50
11:22:09 PM  all    5.55    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.40
11:22:10 PM  all    5.46    0.00    0.95    0.00    0.00    0.10    0.00    0.00    0.00   93.49
11:22:11 PM  all    5.42    0.00    0.85    0.00    0.00    0.10    0.00    0.00    0.00   93.62
11:22:12 PM  all    5.54    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.61
11:22:13 PM  all    5.79    0.00    1.05    0.00    0.00    0.10    0.00    0.00    0.00   93.06
11:22:14 PM  all    5.34    0.00    1.35    0.00    0.00    0.05    0.00    0.00    0.00   93.26
11:22:15 PM  all    5.60    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.55
11:22:16 PM  all    5.56    0.00    0.95    0.00    0.00    0.15    0.00    0.00    0.00   93.34
11:22:17 PM  all    5.31    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.58
11:22:18 PM  all    5.59    0.00    1.10    0.00    0.00    0.10    0.00    0.00    0.00   93.22
11:22:19 PM  all    5.57    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.38
11:22:20 PM  all    5.87    0.00    1.14    0.00    0.00    0.05    0.00    0.00    0.00   92.94
11:22:21 PM  all    5.59    0.00    1.10    0.00    0.00    0.10    0.00    0.00    0.00   93.21
11:22:22 PM  all    5.41    0.00    1.10    0.00    0.00    0.05    0.00    0.00    0.00   93.44
11:22:23 PM  all   10.22    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   88.78
11:22:24 PM  all    6.61    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   92.54
11:22:25 PM  all    5.70    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.25
11:22:26 PM  all    5.60    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.55
11:22:27 PM  all    5.69    0.00    1.15    0.00    0.00    0.05    0.00    0.00    0.00   93.11
11:22:28 PM  all    5.68    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   93.07
11:22:29 PM  all    5.32    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.97
