Linux 5.15.0-140-generic (node7) 	06/07/2025 	_x86_64_	(20 CPU)

11:44:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:44:25 PM  all   15.14    0.00    1.20    1.55    0.00    0.10    0.00    0.00    0.00   82.01
11:44:26 PM  all   17.14    0.00    0.95    0.30    0.00    0.00    0.00    0.00    0.00   81.60
11:44:27 PM  all    3.72    0.00    0.85    0.65    0.00    0.05    0.00    0.00    0.00   94.73
11:44:28 PM  all    1.35    0.00    0.80    0.40    0.00    0.00    0.00    0.00    0.00   97.45
11:44:29 PM  all   40.96    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   55.87
11:44:30 PM  all   94.51    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:31 PM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:32 PM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:33 PM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:34 PM  all   92.96    0.00    7.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:35 PM  all   91.58    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:36 PM  all   92.81    0.00    7.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:37 PM  all   91.41    0.00    8.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:38 PM  all   91.14    0.00    8.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:39 PM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:40 PM  all   93.33    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:41 PM  all   93.52    0.00    6.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:42 PM  all   94.14    0.00    5.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:44:43 PM  all   81.38    0.00    7.66    0.00    0.00    0.00    0.00    0.00    0.00   10.96
11:44:44 PM  all   29.26    0.00    5.25    0.00    0.00    0.00    0.00    0.00    0.00   65.48
11:44:45 PM  all   28.21    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   67.87
11:44:46 PM  all   27.20    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   68.39
11:44:47 PM  all   26.76    0.00    4.65    0.00    0.00    0.00    0.00    0.00    0.00   68.58
11:44:48 PM  all   27.59    0.00    4.61    0.00    0.00    0.05    0.00    0.00    0.00   67.75
11:44:49 PM  all   27.38    0.00    4.89    0.00    0.00    0.00    0.00    0.00    0.00   67.73
11:44:50 PM  all   28.56    0.00    5.16    0.00    0.00    0.05    0.00    0.00    0.00   66.23
11:44:51 PM  all   34.47    0.00    6.28    0.00    0.00    0.15    0.00    0.00    0.00   59.10
11:44:52 PM  all   28.92    0.00    5.24    0.00    0.00    0.20    0.00    0.00    0.00   65.63
11:44:53 PM  all   36.41    0.00    6.08    0.00    0.00    0.25    0.00    0.00    0.00   57.26
11:44:54 PM  all   12.50    0.00    2.40    0.00    0.00    0.10    0.00    0.00    0.00   85.00
11:44:55 PM  all    0.10    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.70
11:44:56 PM  all    0.20    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.35
11:44:57 PM  all    0.25    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.30
11:44:58 PM  all    0.30    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:44:59 PM  all    0.20    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.45
11:45:00 PM  all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:45:01 PM  all    0.25    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.40
11:45:02 PM  all   59.64    0.00    2.20    0.05    0.00    0.40    0.00    0.00    0.00   37.71
11:45:03 PM  all   77.98    0.00    2.94    0.00    0.00    0.77    0.00    0.00    0.00   18.31
11:45:04 PM  all   77.82    0.00    2.72    0.00    0.00    0.61    0.00    0.00    0.00   18.85
11:45:05 PM  all   80.81    0.00    2.30    0.00    0.00    0.77    0.00    0.00    0.00   16.13
11:45:06 PM  all   79.63    0.00    2.41    0.00    0.00    0.61    0.00    0.00    0.00   17.35
11:45:07 PM  all   76.34    0.00    2.08    0.00    0.00    0.31    0.00    0.00    0.00   21.28
11:45:08 PM  all   78.35    0.00    2.73    0.00    0.00    0.46    0.00    0.00    0.00   18.45
11:45:09 PM  all   78.25    0.00    2.65    0.00    0.00    0.62    0.00    0.00    0.00   18.47
11:45:10 PM  all   76.84    0.00    2.40    0.00    0.00    0.41    0.00    0.00    0.00   20.35
11:45:11 PM  all   80.33    0.00    2.45    0.00    0.00    0.31    0.00    0.00    0.00   16.92
11:45:12 PM  all   77.12    0.00    3.05    0.00    0.00    0.76    0.00    0.00    0.00   19.06
11:45:13 PM  all   74.67    0.00    3.50    0.00    0.00    0.77    0.00    0.00    0.00   21.06
11:45:14 PM  all   79.16    0.00    2.37    0.00    0.00    0.46    0.00    0.00    0.00   18.01
11:45:15 PM  all   75.89    0.00    2.37    0.00    0.00    0.67    0.00    0.00    0.00   21.08
11:45:16 PM  all   74.85    0.00    2.60    0.00    0.00    0.26    0.00    0.00    0.00   22.30
11:45:17 PM  all   78.97    0.00    2.57    0.00    0.00    0.66    0.00    0.00    0.00   17.80
11:45:18 PM  all   76.72    0.00    2.48    0.00    0.00    0.57    0.00    0.00    0.00   20.24
11:45:19 PM  all   75.44    0.00    2.63    0.00    0.00    0.35    0.00    0.00    0.00   21.57
11:45:20 PM  all   77.64    0.00    2.29    0.00    0.00    0.66    0.00    0.00    0.00   19.41
11:45:21 PM  all   78.21    0.00    2.65    0.00    0.00    0.41    0.00    0.00    0.00   18.72
11:45:22 PM  all   78.68    0.00    2.97    0.00    0.00    0.46    0.00    0.00    0.00   17.89
11:45:23 PM  all   78.73    0.00    2.35    0.00    0.00    0.77    0.00    0.00    0.00   18.15
11:45:24 PM  all   78.12    0.00    2.57    0.00    0.00    0.50    0.00    0.00    0.00   18.81
11:45:25 PM  all   79.15    0.00    2.75    0.00    0.00    0.46    0.00    0.00    0.00   17.65
11:45:26 PM  all   76.66    0.00    2.49    0.00    0.00    0.36    0.00    0.00    0.00   20.49
11:45:27 PM  all   78.10    0.00    2.32    0.00    0.00    0.65    0.00    0.00    0.00   18.93
11:45:28 PM  all   77.07    0.00    2.34    0.00    0.00    0.42    0.00    0.00    0.00   20.18
11:45:29 PM  all   78.05    0.00    2.40    0.00    0.00    0.51    0.00    0.00    0.00   19.04
11:45:30 PM  all   78.82    0.00    2.67    0.00    0.00    0.51    0.00    0.00    0.00   18.00
11:45:31 PM  all   77.27    0.00    2.63    0.00    0.00    0.62    0.00    0.00    0.00   19.47
11:45:32 PM  all   82.28    0.00    3.81    0.00    0.00    0.61    0.00    0.00    0.00   13.30
11:45:33 PM  all   94.58    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00    4.27
11:45:34 PM  all   99.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:45:35 PM  all   94.26    0.00    5.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:45:36 PM  all   37.10    0.00   10.99    0.00    0.00    0.15    0.00    0.00    0.00   51.76
11:45:37 PM  all    5.16    0.00    1.00    0.05    0.00    0.00    0.00    0.00    0.00   93.79
11:45:38 PM  all    5.67    0.00    0.55    0.00    0.00    0.05    0.00    0.00    0.00   93.72
11:45:39 PM  all    5.71    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.28
11:45:40 PM  all    5.39    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.86
11:45:41 PM  all    5.65    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.35
11:45:42 PM  all    5.60    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.30
11:45:43 PM  all    5.31    0.00    0.75    0.00    0.00    0.15    0.00    0.00    0.00   93.78
11:45:44 PM  all    5.60    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.45
