Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

04:28:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:28:35 PM  all   15.22    0.00    1.20    1.90    0.00    0.10    0.00    0.00    0.00   81.58
04:28:36 PM  all    8.70    0.00    0.75    0.65    0.00    0.05    0.00    0.00    0.00   89.84
04:28:37 PM  all   13.52    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   85.98
04:28:38 PM  all    2.81    0.00    0.85    1.05    0.00    0.10    0.00    0.00    0.00   95.18
04:28:39 PM  all    0.35    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.45
04:28:40 PM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
04:28:41 PM  all   16.89    0.00    1.10    0.35    0.00    0.00    0.00    0.00    0.00   81.66
04:28:42 PM  all   58.35    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   37.53
04:28:43 PM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:44 PM  all   93.61    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:45 PM  all   93.74    0.00    6.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:46 PM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:47 PM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:48 PM  all   93.71    0.00    6.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:49 PM  all   91.19    0.00    8.81    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:50 PM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:28:51 PM  all   92.95    0.00    7.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
