Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

03:42:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:42:38 PM  all   15.29    0.00    0.70    1.81    0.00    0.10    0.00    0.00    0.00   82.09
03:42:39 PM  all   11.09    0.00    0.95    0.60    0.00    0.00    0.00    0.00    0.00   87.36
03:42:40 PM  all   11.17    0.00    0.95    0.05    0.00    0.00    0.00    0.00    0.00   87.83
03:42:41 PM  all    2.95    0.00    0.75    0.95    0.00    0.00    0.00    0.00    0.00   95.35
03:42:42 PM  all    0.50    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.30
03:42:43 PM  all    0.45    0.00    0.25    0.15    0.00    0.00    0.00    0.00    0.00   99.15
03:42:44 PM  all   21.18    0.00    1.50    0.20    0.00    0.05    0.00    0.00    0.00   77.07
03:42:45 PM  all   20.44    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00   78.26
03:42:46 PM  all    3.16    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   96.39
03:42:47 PM  all    8.23    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   90.71
03:42:48 PM  all   16.60    0.00    1.01    0.10    0.00    0.05    0.00    0.00    0.00   82.24
03:42:49 PM  all   16.82    0.00    1.04    0.00    0.00    0.10    0.00    0.00    0.00   82.04
03:42:50 PM  all   16.32    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   82.68
03:42:51 PM  all   14.93    0.00    1.11    0.00    0.00    0.20    0.00    0.00    0.00   83.76
03:42:52 PM  all   15.46    0.00    0.70    0.05    0.00    0.10    0.00    0.00    0.00   83.68
03:42:53 PM  all   18.21    0.00    0.69    0.00    0.00    0.10    0.00    0.00    0.00   81.01
03:42:54 PM  all   16.47    0.00    0.94    0.00    0.00    0.00    0.00    0.00    0.00   82.59
03:42:55 PM  all   16.31    0.00    0.94    0.00    0.00    0.10    0.00    0.00    0.00   82.65
03:42:56 PM  all   17.05    0.00    0.65    0.00    0.00    0.20    0.00    0.00    0.00   82.10
03:42:57 PM  all   16.22    0.00    1.04    0.00    0.00    0.05    0.00    0.00    0.00   82.69
03:42:58 PM  all   18.33    0.00    2.10    0.00    0.00    0.05    0.00    0.00    0.00   79.52
03:42:59 PM  all   14.70    0.00    1.06    0.00    0.00    0.05    0.00    0.00    0.00   84.20
03:43:00 PM  all   17.37    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   81.83
03:43:01 PM  all   17.28    0.00    0.74    0.00    0.00    0.05    0.00    0.00    0.00   81.93
03:43:02 PM  all   17.89    0.00    0.94    0.00    0.00    0.05    0.00    0.00    0.00   81.12
03:43:03 PM  all   14.41    0.00    0.86    0.00    0.00    0.10    0.00    0.00    0.00   84.63
03:43:04 PM  all   18.60    0.00    0.58    0.00    0.00    0.10    0.00    0.00    0.00   80.72
03:43:05 PM  all   14.93    0.00    0.86    0.00    0.00    0.15    0.00    0.00    0.00   84.06
03:43:06 PM  all   16.21    0.00    0.75    0.05    0.00    0.00    0.00    0.00    0.00   82.99
03:43:07 PM  all   18.43    0.00    1.06    0.00    0.00    0.10    0.00    0.00    0.00   80.41
03:43:08 PM  all   19.09    0.00    0.68    0.00    0.00    0.05    0.00    0.00    0.00   80.18
03:43:09 PM  all   16.51    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   82.64
03:43:10 PM  all   16.77    0.00    0.74    0.00    0.00    0.15    0.00    0.00    0.00   82.34
03:43:11 PM  all   18.78    0.00    1.16    0.00    0.00    0.05    0.00    0.00    0.00   80.01
03:43:12 PM  all   15.59    0.00    0.97    0.00    0.00    0.05    0.00    0.00    0.00   83.39
03:43:13 PM  all   24.59    0.00    1.81    0.00    0.00    0.05    0.00    0.00    0.00   73.55
03:43:14 PM  all   16.29    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   82.61
03:43:15 PM  all   17.50    0.00    0.84    0.00    0.00    0.05    0.00    0.00    0.00   81.61
03:43:16 PM  all   16.95    0.00    0.94    0.00    0.00    0.10    0.00    0.00    0.00   82.02
03:43:17 PM  all   11.06    0.00    1.34    0.05    0.00    0.05    0.00    0.00    0.00   87.50
03:43:18 PM  all   16.96    0.00    3.30    0.05    0.00    0.00    0.00    0.00    0.00   79.69
