Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

04:31:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:31:31 PM  all   15.87    0.00    0.65    1.90    0.00    0.05    0.00    0.00    0.00   81.53
04:31:32 PM  all    6.18    0.00    0.80    0.70    0.00    0.05    0.00    0.00    0.00   92.26
04:31:33 PM  all   15.05    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   84.30
04:31:34 PM  all    2.94    0.00    0.80    1.00    0.00    0.00    0.00    0.00    0.00   95.26
04:31:35 PM  all    0.40    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.35
04:31:36 PM  all    0.30    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.55
04:31:37 PM  all   16.85    0.00    1.10    0.30    0.00    0.05    0.00    0.00    0.00   81.70
04:31:38 PM  all   61.20    0.00    4.61    0.00    0.00    0.00    0.00    0.00    0.00   34.19
04:31:39 PM  all   93.22    0.00    6.78    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:40 PM  all   93.43    0.00    6.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:41 PM  all   93.01    0.00    6.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:42 PM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:43 PM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:44 PM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:45 PM  all   92.52    0.00    7.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:46 PM  all   91.94    0.00    8.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:47 PM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:48 PM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:49 PM  all   93.99    0.00    6.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:50 PM  all   93.65    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:51 PM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:52 PM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:31:53 PM  all   78.48    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   15.47
04:31:54 PM  all   73.41    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00   20.74
04:31:55 PM  all   73.79    0.00    6.05    0.00    0.00    0.00    0.00    0.00    0.00   20.16
04:31:56 PM  all   76.98    0.00    5.72    0.00    0.00    0.00    0.00    0.00    0.00   17.30
04:31:57 PM  all   75.80    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00   18.10
04:31:58 PM  all   73.15    0.00    5.58    0.00    0.00    0.00    0.00    0.00    0.00   21.27
04:31:59 PM  all   63.65    0.00    4.25    0.00    0.00    0.00    0.00    0.00    0.00   32.10
04:32:00 PM  all    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.80
04:32:01 PM  all   50.78    0.00    2.55    0.00    0.00    0.00    0.00    0.00    0.00   46.67
04:32:02 PM  all   96.64    0.00    3.32    0.00    0.00    0.00    0.00    0.00    0.00    0.05
04:32:03 PM  all   93.62    0.00    4.54    0.00    0.00    0.40    0.00    0.00    0.00    1.45
04:32:04 PM  all   94.79    0.00    3.30    0.00    0.00    0.20    0.00    0.00    0.00    1.70
04:32:05 PM  all   96.31    0.00    2.75    0.00    0.00    0.30    0.00    0.00    0.00    0.65
04:32:06 PM  all   96.50    0.00    2.65    0.00    0.00    0.15    0.00    0.00    0.00    0.70
04:32:07 PM  all   96.51    0.00    2.84    0.00    0.00    0.25    0.00    0.00    0.00    0.40
04:32:08 PM  all   96.47    0.00    2.78    0.00    0.00    0.50    0.00    0.00    0.00    0.25
04:32:09 PM  all   96.80    0.00    2.70    0.00    0.00    0.20    0.00    0.00    0.00    0.30
04:32:10 PM  all   96.56    0.00    2.99    0.00    0.00    0.20    0.00    0.00    0.00    0.25
04:32:11 PM  all   95.84    0.00    2.66    0.00    0.00    0.45    0.00    0.00    0.00    1.05
04:32:12 PM  all   96.04    0.00    2.91    0.00    0.00    0.35    0.00    0.00    0.00    0.70
04:32:13 PM  all   96.51    0.00    2.60    0.00    0.00    0.30    0.00    0.00    0.00    0.60
04:32:14 PM  all   96.84    0.00    2.56    0.00    0.00    0.05    0.00    0.00    0.00    0.55
04:32:15 PM  all   96.04    0.00    2.92    0.00    0.00    0.30    0.00    0.00    0.00    0.74
04:32:16 PM  all   96.55    0.00    2.65    0.00    0.00    0.25    0.00    0.00    0.00    0.55
04:32:17 PM  all   96.79    0.00    2.56    0.00    0.00    0.15    0.00    0.00    0.00    0.50
04:32:18 PM  all   95.81    0.00    3.09    0.00    0.00    0.30    0.00    0.00    0.00    0.80
