Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

10:21:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:27 PM  all   14.96    0.00    0.71    1.81    0.00    0.10    0.00    0.00    0.00   82.42
10:21:28 PM  all   17.33    0.00    0.75    0.20    0.00    0.00    0.00    0.00    0.00   81.72
10:21:29 PM  all    2.44    0.00    0.55    0.75    0.00    0.05    0.00    0.00    0.00   96.21
10:21:30 PM  all    0.30    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.55
10:21:31 PM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
10:21:32 PM  all   16.78    0.05    1.05    0.30    0.00    0.00    0.00    0.00    0.00   81.82
10:21:33 PM  all   43.42    0.00    2.65    0.00    0.00    0.05    0.00    0.00    0.00   53.88
10:21:34 PM  all   17.38    0.00    2.70    0.00    0.00    0.00    0.00    0.00    0.00   79.92
10:21:35 PM  all    0.50    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.25
10:21:36 PM  all    0.35    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   99.35
10:21:37 PM  all    0.15    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:21:38 PM  all    0.25    0.00    0.25    0.00    0.00    0.05    0.00    0.00    0.00   99.45
10:21:39 PM  all    0.35    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.45
10:21:40 PM  all    1.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   98.90
10:21:41 PM  all   24.41   23.91    1.40    0.95    0.00    0.10    0.00    0.00    0.00   49.22
10:21:42 PM  all    6.79   91.52    1.45    0.00    0.00    0.20    0.00    0.00    0.00    0.05
10:21:43 PM  all    7.79   90.66    1.35    0.00    0.00    0.00    0.00    0.00    0.00    0.20
10:21:44 PM  all    7.71   89.98    1.65    0.15    0.00    0.05    0.00    0.00    0.00    0.45
10:21:45 PM  all    7.26   91.04    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.20
10:21:46 PM  all    7.85   89.94    1.10    0.00    0.00    0.05    0.00    0.00    0.00    1.05
10:21:47 PM  all    6.95   91.55    1.35    0.00    0.00    0.05    0.00    0.00    0.00    0.10
10:21:48 PM  all    6.96   91.49    1.35    0.00    0.00    0.05    0.00    0.00    0.00    0.15
10:21:49 PM  all    7.74   90.61    1.40    0.00    0.00    0.10    0.00    0.00    0.00    0.15
10:21:50 PM  all    6.61   90.99    1.60    0.00    0.00    0.05    0.00    0.00    0.00    0.75
10:21:51 PM  all    6.99   90.46    1.25    0.00    0.00    0.10    0.00    0.00    0.00    1.20
10:21:52 PM  all    7.01   90.19    1.90    0.00    0.00    0.10    0.00    0.00    0.00    0.80
10:21:53 PM  all    7.50   90.70    1.35    0.00    0.00    0.05    0.00    0.00    0.00    0.40
10:21:54 PM  all    6.85   91.60    1.40    0.00    0.00    0.15    0.00    0.00    0.00    0.00
10:21:55 PM  all    7.04   91.26    1.35    0.00    0.00    0.10    0.00    0.00    0.00    0.25
10:21:56 PM  all    7.52   90.68    1.65    0.00    0.00    0.00    0.00    0.00    0.00    0.15
10:21:57 PM  all    7.44   90.82    1.15    0.00    0.00    0.05    0.00    0.00    0.00    0.55
10:21:58 PM  all    7.34   90.37    1.75    0.00    0.00    0.05    0.00    0.00    0.00    0.50
10:21:59 PM  all    6.97   90.52    1.25    0.05    0.00    0.10    0.00    0.00    0.00    1.10
10:22:00 PM  all    7.87   89.89    1.54    0.00    0.00    0.10    0.00    0.00    0.00    0.60
10:22:01 PM  all    7.15   90.85    1.45    0.00    0.00    0.10    0.00    0.00    0.00    0.45
10:22:02 PM  all    7.25   90.65    1.65    0.00    0.00    0.15    0.00    0.00    0.00    0.30
10:22:03 PM  all    6.53   91.02    2.24    0.00    0.00    0.05    0.00    0.00    0.00    0.15
10:22:04 PM  all    7.12   91.62    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.05
10:22:05 PM  all    6.29   91.91    1.35    0.00    0.00    0.00    0.00    0.00    0.00    0.45
10:22:06 PM  all    7.30   90.35    1.80    0.00    0.00    0.10    0.00    0.00    0.00    0.45
10:22:07 PM  all    6.83   91.61    1.36    0.00    0.00    0.05    0.00    0.00    0.00    0.15
10:22:08 PM  all    6.95   91.50    1.40    0.00    0.00    0.10    0.00    0.00    0.00    0.05
10:22:09 PM  all    6.90   91.50    1.35    0.00    0.00    0.10    0.00    0.00    0.00    0.15
10:22:10 PM  all    6.34   91.91    1.55    0.00    0.00    0.00    0.00    0.00    0.00    0.20
10:22:11 PM  all   15.47   42.89    2.96    0.35    0.00    0.10    0.00    0.00    0.00   38.22
10:22:12 PM  all   13.27    0.00    2.30    0.00    0.00    0.00    0.00    0.00    0.00   84.43
10:22:13 PM  all   15.44   39.16    1.22    0.05    0.00    0.00    0.00    0.00    0.00   44.13
10:22:14 PM  all    4.43   44.94    1.17    0.00    0.00    0.10    0.00    0.00    0.00   49.36
10:22:15 PM  all    4.85   43.79    1.21    0.00    0.00    0.00    0.00    0.00    0.00   50.15
10:22:16 PM  all    5.16   43.48    1.21    0.00    0.00    0.00    0.00    0.00    0.00   50.15
10:22:17 PM  all    5.50   43.48    1.80    0.00    0.00    0.15    0.00    0.00    0.00   49.08
10:22:18 PM  all    4.91   43.09    1.67    0.00    0.00    0.05    0.00    0.00    0.00   50.28
10:22:19 PM  all    5.51   43.50    1.16    0.00    0.00    0.05    0.00    0.00    0.00   49.77
10:22:20 PM  all    5.82   42.41    1.77    0.05    0.00    0.10    0.00    0.00    0.00   49.85
10:22:21 PM  all    5.81   43.14    1.30    0.00    0.00    0.00    0.00    0.00    0.00   49.75
10:22:22 PM  all    4.88   21.27    1.01    0.20    0.00    0.05    0.00    0.00    0.00   72.60
