Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

10:48:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:48:34 PM  all   15.53    0.00    0.75    1.85    0.00    0.10    0.00    0.00    0.00   81.78
10:48:35 PM  all   17.34    0.00    0.80    0.25    0.00    0.00    0.00    0.00    0.00   81.61
10:48:36 PM  all    2.15    0.00    0.75    0.70    0.00    0.05    0.00    0.00    0.00   96.36
10:48:37 PM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
10:48:38 PM  all    0.35    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.45
10:48:39 PM  all   17.12    0.00    1.10    0.30    0.00    0.00    0.00    0.00    0.00   81.48
10:48:40 PM  all   65.50    0.00    4.60    0.00    0.00    0.00    0.00    0.00    0.00   29.90
10:48:41 PM  all   93.75    0.00    6.20    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:48:42 PM  all   92.53    0.00    7.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:43 PM  all   93.45    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:44 PM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:45 PM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:46 PM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:47 PM  all   91.76    0.00    8.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:48 PM  all   91.59    0.00    8.36    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:48:49 PM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:50 PM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:51 PM  all   93.75    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:52 PM  all   93.75    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:48:53 PM  all   93.85    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00    0.05
10:48:54 PM  all   40.15    0.00    5.55    0.05    0.00    0.05    0.00    0.00    0.00   54.20
10:48:55 PM  all   19.08    0.00    3.97    0.30    0.00    0.00    0.00    0.00    0.00   76.66
10:48:56 PM  all   18.04    0.00    3.61    0.05    0.00    0.00    0.00    0.00    0.00   78.31
10:48:57 PM  all   18.27    0.00    3.77    0.00    0.00    0.00    0.00    0.00    0.00   77.96
10:48:58 PM  all   19.08    0.00    4.50    0.00    0.00    0.05    0.00    0.00    0.00   76.37
10:48:59 PM  all   19.56    0.00    4.36    0.10    0.00    0.05    0.00    0.00    0.00   75.93
10:49:00 PM  all   19.60    0.00    3.57    0.00    0.00    0.15    0.00    0.00    0.00   76.68
10:49:01 PM  all   19.50    0.00    4.49    0.00    0.00    0.05    0.00    0.00    0.00   75.96
10:49:02 PM  all   19.46    0.00    4.51    1.40    0.00    0.15    0.00    0.00    0.00   74.47
10:49:03 PM  all   20.84    0.00    5.57    0.70    0.00    0.10    0.00    0.00    0.00   72.80
10:49:04 PM  all   17.14    0.00    3.36    0.00    0.00    0.20    0.00    0.00    0.00   79.30
10:49:05 PM  all    0.50    0.00    0.25    0.05    0.00    0.05    0.00    0.00    0.00   99.15
10:49:06 PM  all    0.45    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.25
10:49:07 PM  all    0.45    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.30
10:49:08 PM  all    0.25    0.00    0.20    0.15    0.00    0.00    0.00    0.00    0.00   99.40
10:49:09 PM  all    0.25    0.00    0.25    0.00    0.00    0.10    0.00    0.00    0.00   99.40
10:49:10 PM  all    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
10:49:11 PM  all    0.25    0.00    0.20    0.00    0.00    0.05    0.00    0.00    0.00   99.50
10:49:12 PM  all    0.65    0.00    0.35    0.00    0.00    0.05    0.00    0.00    0.00   98.95
10:49:13 PM  all   85.96    1.05   11.43    0.15    0.00    0.35    0.00    0.00    0.00    1.05
10:49:14 PM  all   64.35   31.40    4.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:15 PM  all   65.67   31.38    2.90    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:16 PM  all   67.48   29.66    2.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:17 PM  all   47.32   49.02    3.15    0.00    0.00    0.30    0.00    0.00    0.00    0.20
10:49:18 PM  all    3.69   94.86    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:19 PM  all    3.45   95.05    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.05
10:49:20 PM  all    4.91   93.60    1.39    0.00    0.00    0.05    0.00    0.00    0.00    0.05
10:49:21 PM  all    5.25   93.15    1.50    0.00    0.00    0.05    0.00    0.00    0.00    0.05
10:49:22 PM  all    3.74   94.41    1.65    0.00    0.00    0.20    0.00    0.00    0.00    0.00
10:49:23 PM  all    2.74   96.12    1.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:24 PM  all    3.74   94.71    1.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:25 PM  all    5.38   93.33    1.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:26 PM  all    4.78   93.82    1.25    0.00    0.00    0.15    0.00    0.00    0.00    0.00
10:49:27 PM  all    3.40   94.91    1.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:28 PM  all    4.66   93.88    1.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:29 PM  all    2.75   96.10    1.10    0.00    0.00    0.00    0.00    0.00    0.00    0.05
10:49:30 PM  all    3.95   94.00    1.70    0.00    0.00    0.30    0.00    0.00    0.00    0.05
10:49:31 PM  all    4.39   94.11    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:32 PM  all    1.55   97.44    0.95    0.00    0.00    0.00    0.00    0.00    0.00    0.05
10:49:33 PM  all    4.65   93.85    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:34 PM  all    4.32   93.89    1.64    0.00    0.00    0.05    0.00    0.00    0.00    0.10
10:49:35 PM  all    5.22   92.94    1.74    0.00    0.00    0.10    0.00    0.00    0.00    0.00
10:49:36 PM  all    1.85   97.15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:37 PM  all    5.49   92.96    1.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:49:38 PM  all    3.85   94.70    1.35    0.00    0.00    0.10    0.00    0.00    0.00    0.00
10:49:39 PM  all    4.10   94.31    1.50    0.00    0.00    0.10    0.00    0.00    0.00    0.00
10:49:40 PM  all    4.10   94.01    1.75    0.00    0.00    0.15    0.00    0.00    0.00    0.00
10:49:41 PM  all    4.59   94.16    1.05    0.00    0.00    0.20    0.00    0.00    0.00    0.00
10:49:42 PM  all    2.64   95.91    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
10:49:43 PM  all    5.70   91.95    2.20    0.00    0.00    0.05    0.00    0.00    0.00    0.10
10:49:44 PM  all   76.63   19.67    1.20    0.05    0.00    0.10    0.00    0.00    0.00    2.35
10:49:45 PM  all   89.14    0.00   10.01    0.00    0.00    0.00    0.00    0.00    0.00    0.85
10:49:46 PM  all   95.24    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00    0.35
10:49:47 PM  all   54.89    0.00    4.91    0.05    0.00    0.10    0.00    0.00    0.00   40.05
10:49:48 PM  all   15.91    0.00    2.71    0.00    0.00    0.00    0.00    0.00    0.00   81.38
10:49:49 PM  all   15.81   36.49    1.47    0.00    0.00    0.05    0.00    0.00    0.00   46.17
10:49:50 PM  all    5.60   42.68    1.12    0.00    0.00    0.05    0.00    0.00    0.00   50.56
10:49:51 PM  all    5.45   43.37    1.60    0.00    0.00    0.05    0.00    0.00    0.00   49.52
10:49:52 PM  all    5.59   43.73    1.10    0.05    0.00    0.05    0.00    0.00    0.00   49.48
10:49:53 PM  all    5.17   43.46    1.47    0.05    0.00    0.00    0.00    0.00    0.00   49.85
10:49:54 PM  all    5.76   42.89    1.55    0.00    0.00    0.10    0.00    0.00    0.00   49.70
10:49:55 PM  all    5.03   44.57    0.85    0.00    0.00    0.05    0.00    0.00    0.00   49.50
10:49:56 PM  all    5.32   43.78    1.20    0.00    0.00    0.00    0.00    0.00    0.00   49.70
10:49:57 PM  all    5.98   43.43    1.54    0.05    0.00    0.10    0.00    0.00    0.00   48.90
10:49:58 PM  all    5.41   24.25    1.20    0.00    0.00    0.00    0.00    0.00    0.00   69.14
