Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

02:41:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:41:49 PM  all   15.17    0.00    0.50    2.10    0.00    0.05    0.00    0.00    0.00   82.17
02:41:50 PM  all   16.75    0.00    0.70    0.65    0.00    0.05    0.00    0.00    0.00   81.85
02:41:51 PM  all    3.50    0.00    0.60    1.15    0.00    0.05    0.00    0.00    0.00   94.69
02:41:52 PM  all    0.35    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.55
02:41:53 PM  all    0.10    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.85
02:41:54 PM  all    2.66    0.00    0.80    0.30    0.00    0.00    0.00    0.00    0.00   96.24
02:41:55 PM  all   41.56    0.00    1.55    0.00    0.00    0.00    0.00    0.00    0.00   56.89
02:41:56 PM  all   26.63    0.00    3.10    0.00    0.00    0.05    0.00    0.00    0.00   70.22
02:41:57 PM  all    0.05    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.70
02:41:58 PM  all    0.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90
02:41:59 PM  all    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.95
02:42:00 PM  all    0.10    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:42:01 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
02:42:02 PM  all    0.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.90
02:42:03 PM  all    4.22    0.00    8.85    2.11    0.00    0.10    0.00    0.00    0.00   84.72
02:42:04 PM  all   35.42    0.00    6.71    0.55    0.00    0.10    0.00    0.00    0.00   57.21
02:42:05 PM  all   35.58    0.00    6.73    0.35    0.00    0.20    0.00    0.00    0.00   57.14
02:42:06 PM  all   35.82    0.00    7.10    0.40    0.00    0.15    0.00    0.00    0.00   56.53
02:42:07 PM  all   36.53    0.00    6.25    0.35    0.00    0.20    0.00    0.00    0.00   56.67
02:42:08 PM  all   36.01    0.00    7.13    0.45    0.00    0.15    0.00    0.00    0.00   56.25
02:42:09 PM  all   36.20    0.00    6.56    0.30    0.00    0.15    0.00    0.00    0.00   56.79
02:42:10 PM  all   38.20    0.00    7.73   13.95    0.00    1.41    0.00    0.00    0.00   38.71
02:42:11 PM  all   38.02    0.00    7.53   15.27    0.00    0.97    0.00    0.00    0.00   38.22
02:42:12 PM  all   39.18    0.00    5.93   13.43    0.00    0.91    0.00    0.00    0.00   40.55
02:42:13 PM  all   39.41    0.00    5.52    9.42    0.00    0.91    0.00    0.00    0.00   44.73
02:42:14 PM  all   39.84    0.00    3.64    7.03    0.00    0.71    0.00    0.00    0.00   48.79
02:42:15 PM  all   41.46    0.00    3.83    7.91    0.00    0.55    0.00    0.00    0.00   46.25
02:42:16 PM  all   40.27    0.00    2.96    4.06    0.00    0.45    0.00    0.00    0.00   52.26
02:42:17 PM  all   40.96    0.00    2.57    4.13    0.00    0.40    0.00    0.00    0.00   51.94
02:42:18 PM  all   40.50    0.00    2.56    4.31    0.00    0.55    0.00    0.00    0.00   52.08
02:42:19 PM  all   40.44    0.00    2.51    3.11    0.00    0.45    0.00    0.00    0.00   53.49
02:42:20 PM  all   40.02    0.00    2.70    0.15    0.00    0.25    0.00    0.00    0.00   56.88
02:42:21 PM  all   40.76    0.00    1.84    0.30    0.00    0.25    0.00    0.00    0.00   56.85
02:42:22 PM  all   41.02    0.00    1.45    0.15    0.00    0.15    0.00    0.00    0.00   57.22
02:42:23 PM  all   41.09    0.00    1.35    0.25    0.00    0.10    0.00    0.00    0.00   57.21
02:42:24 PM  all   40.75    0.00    1.66    0.15    0.00    0.10    0.00    0.00    0.00   57.34
02:42:25 PM  all   40.59    0.00    2.01    0.10    0.00    0.00    0.00    0.00    0.00   57.29
02:42:26 PM  all   40.07    0.00    2.40    0.05    0.00    0.15    0.00    0.00    0.00   57.33
02:42:27 PM  all   41.02    0.00    1.55    0.25    0.00    0.25    0.00    0.00    0.00   56.93
02:42:28 PM  all   40.60    0.00    1.60    0.20    0.00    0.05    0.00    0.00    0.00   57.54
02:42:29 PM  all   41.34    0.00    1.10    0.10    0.00    0.15    0.00    0.00    0.00   57.31
02:42:30 PM  all   41.22    0.00    1.50    0.25    0.00    0.15    0.00    0.00    0.00   56.89
02:42:31 PM  all   40.74    0.00    1.55    0.20    0.00    0.30    0.00    0.00    0.00   57.21
02:42:32 PM  all   41.38    0.00    1.25    0.05    0.00    0.10    0.00    0.00    0.00   57.21
02:42:33 PM  all   37.81    0.00    2.50    0.20    0.00    0.10    0.00    0.00    0.00   59.39
02:42:34 PM  all   12.00    0.00    5.67    0.15    0.00    0.00    0.00    0.00    0.00   82.18
