Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

11:28:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:28:28 PM  all   15.77    0.00    0.95    1.90    0.00    0.10    0.00    0.00    0.00   81.28
11:28:29 PM  all   17.56    0.00    0.65    0.40    0.00    0.05    0.00    0.00    0.00   81.34
11:28:30 PM  all    3.30    0.00    0.65    0.90    0.00    0.05    0.00    0.00    0.00   95.09
11:28:31 PM  all    0.70    0.00    0.40    0.50    0.00    0.00    0.00    0.00    0.00   98.39
11:28:32 PM  all   23.22    0.00    1.96    0.05    0.00    0.00    0.00    0.00    0.00   74.77
11:28:33 PM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:34 PM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:35 PM  all   92.10    0.00    7.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:36 PM  all   92.51    0.00    7.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:37 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:38 PM  all   93.04    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:39 PM  all   93.39    0.00    6.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:40 PM  all   90.26    0.00    9.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:41 PM  all   91.79    0.00    8.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:42 PM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:43 PM  all   93.49    0.00    6.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:44 PM  all   93.65    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:45 PM  all   93.76    0.00    6.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:28:46 PM  all   74.29    0.00    8.22    0.00    0.00    0.00    0.00    0.00    0.00   17.49
11:28:47 PM  all   19.74    0.00    3.97    0.00    0.00    0.00    0.00    0.00    0.00   76.29
11:28:48 PM  all   18.61    0.00    3.91    0.30    0.00    0.00    0.00    0.00    0.00   77.18
11:28:49 PM  all   18.80    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   77.04
11:28:50 PM  all   19.24    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   76.59
11:28:51 PM  all   20.17    0.00    4.26    0.00    0.00    0.10    0.00    0.00    0.00   75.46
11:28:52 PM  all   19.91    0.00    4.46    0.05    0.00    0.10    0.00    0.00    0.00   75.48
11:28:53 PM  all   20.60    0.00    4.11    0.05    0.00    0.10    0.00    0.00    0.00   75.14
11:28:54 PM  all   20.33    0.00    4.08    0.00    0.00    0.05    0.00    0.00    0.00   75.54
11:28:55 PM  all   21.50    0.00    4.32    0.05    0.00    0.15    0.00    0.00    0.00   73.98
11:28:56 PM  all   24.82    0.00    5.06    0.00    0.00    0.25    0.00    0.00    0.00   69.87
11:28:57 PM  all    7.60    0.00    1.50    0.00    0.00    0.10    0.00    0.00    0.00   90.80
11:28:58 PM  all    0.25    0.00    0.30    0.20    0.00    0.00    0.00    0.00    0.00   99.25
11:28:59 PM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
11:29:00 PM  all    0.10    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.85
11:29:01 PM  all    0.55    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.20
11:29:02 PM  all    1.15    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   98.80
11:29:03 PM  all    0.10    0.00    0.20    0.10    0.00    0.00    0.00    0.00    0.00   99.60
11:29:04 PM  all    0.20    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.55
11:29:05 PM  all   44.97    0.00    8.85    0.10    0.00    0.25    0.00    0.00    0.00   45.82
11:29:06 PM  all   89.43    3.81    6.56    0.00    0.00    0.20    0.00    0.00    0.00    0.00
11:29:07 PM  all   82.61   12.22    4.87    0.00    0.00    0.20    0.00    0.00    0.00    0.10
11:29:08 PM  all   83.62   11.70    4.48    0.00    0.00    0.15    0.00    0.00    0.00    0.05
11:29:09 PM  all   58.52   29.59    5.85    0.00    0.00    0.40    0.00    0.00    0.00    5.65
11:29:10 PM  all   21.39   56.17    7.13    0.05    0.00    0.71    0.00    0.00    0.00   14.56
11:29:11 PM  all   19.90   60.00    6.50    0.00    0.00    0.46    0.00    0.00    0.00   13.15
11:29:12 PM  all   18.28   60.63    6.83    0.00    0.00    0.77    0.00    0.00    0.00   13.50
11:29:13 PM  all   18.41   60.60    6.24    0.00    0.00    0.77    0.00    0.00    0.00   13.98
11:29:14 PM  all   19.75   59.83    5.97    0.00    0.00    0.92    0.00    0.00    0.00   13.53
11:29:15 PM  all   19.18   61.03    5.60    0.00    0.00    0.72    0.00    0.00    0.00   13.47
11:29:16 PM  all   19.54   59.74    6.63    0.00    0.00    0.62    0.00    0.00    0.00   13.47
11:29:17 PM  all   18.12   60.70    6.70    0.00    0.00    0.72    0.00    0.00    0.00   13.77
11:29:18 PM  all   18.27   60.80    6.72    0.00    0.00    0.67    0.00    0.00    0.00   13.55
11:29:19 PM  all   20.38   58.69    6.59    0.05    0.00    1.06    0.00    0.00    0.00   13.23
11:29:20 PM  all   19.33   60.27    6.26    0.00    0.00    0.76    0.00    0.00    0.00   13.38
11:29:21 PM  all   18.63   60.22    6.81    0.00    0.00    0.57    0.00    0.00    0.00   13.78
11:29:22 PM  all   19.33   60.31    6.24    0.00    0.00    0.46    0.00    0.00    0.00   13.66
11:29:23 PM  all   19.41   60.16    6.17    0.00    0.00    0.81    0.00    0.00    0.00   13.45
11:29:24 PM  all   20.20   59.39    6.14    0.00    0.00    0.82    0.00    0.00    0.00   13.45
11:29:25 PM  all   18.97   60.36    6.36    0.00    0.00    0.67    0.00    0.00    0.00   13.64
11:29:26 PM  all   20.14   60.28    5.88    0.00    0.00    0.66    0.00    0.00    0.00   13.04
11:29:27 PM  all   18.50   60.86    6.32    0.00    0.00    0.87    0.00    0.00    0.00   13.46
11:29:28 PM  all   19.80   59.72    5.92    0.00    0.00    0.72    0.00    0.00    0.00   13.84
11:29:29 PM  all   19.63   60.33    6.02    0.00    0.00    0.66    0.00    0.00    0.00   13.36
11:29:30 PM  all   17.78   61.94    6.51    0.00    0.00    0.56    0.00    0.00    0.00   13.22
11:29:31 PM  all   18.76   60.70    6.42    0.00    0.00    0.61    0.00    0.00    0.00   13.51
11:29:32 PM  all   20.68   58.96    6.04    0.00    0.00    0.56    0.00    0.00    0.00   13.77
11:29:33 PM  all   19.25   60.37    5.84    0.00    0.00    0.87    0.00    0.00    0.00   13.67
11:29:34 PM  all   18.91   60.72    6.10    0.00    0.00    0.57    0.00    0.00    0.00   13.70
11:29:35 PM  all   22.72   54.62    7.67    0.00    0.00    0.76    0.00    0.00    0.00   14.24
11:29:36 PM  all   81.24    3.01    2.36    0.00    0.00    0.05    0.00    0.00    0.00   13.34
11:29:37 PM  all   99.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:29:38 PM  all   97.94    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:29:39 PM  all   49.00    0.00   16.19    0.00    0.00    0.25    0.00    0.00    0.00   34.56
11:29:40 PM  all   28.56    0.55    1.36    0.25    0.00    0.05    0.00    0.00    0.00   69.23
11:29:41 PM  all    3.12    4.38    1.16    0.00    0.00    0.05    0.00    0.00    0.00   91.29
11:29:42 PM  all    3.96    4.31    0.90    0.00    0.00    0.00    0.00    0.00    0.00   90.82
11:29:43 PM  all    3.63    3.98    1.01    0.05    0.00    0.00    0.00    0.00    0.00   91.33
11:29:44 PM  all    4.13    3.37    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.19
11:29:45 PM  all    4.01    2.96    1.61    0.00    0.00    0.05    0.00    0.00    0.00   91.37
11:29:46 PM  all    4.16    2.96    1.46    0.05    0.00    0.05    0.00    0.00    0.00   91.32
11:29:47 PM  all    4.44    2.84    1.55    0.00    0.00    0.00    0.00    0.00    0.00   91.17
11:29:48 PM  all    4.59    2.65    1.90    0.05    0.00    0.05    0.00    0.00    0.00   90.76
11:29:49 PM  all    4.29    3.20    1.55    0.00    0.00    0.05    0.00    0.00    0.00   90.91
11:29:50 PM  all    3.78    3.47    1.16    0.00    0.00    0.15    0.00    0.00    0.00   91.44
11:29:51 PM  all    4.04    2.95    1.80    0.00    0.00    0.15    0.00    0.00    0.00   91.06
11:29:52 PM  all    4.78    2.82    1.41    0.00    0.00    0.00    0.00    0.00    0.00   91.00
11:29:53 PM  all    4.09    2.72    1.46    0.00    0.00    0.00    0.00    0.00    0.00   91.73
11:29:54 PM  all    4.16    2.56    1.50    0.00    0.00    0.05    0.00    0.00    0.00   91.73
11:29:55 PM  all    3.93    2.92    1.36    0.00    0.00    0.05    0.00    0.00    0.00   91.74
11:29:56 PM  all    4.70    1.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   93.05
