Linux 5.15.0-141-generic (node7) 	06/15/2025 	_x86_64_	(20 CPU)

11:32:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:32:59 PM  all   15.73    0.00    0.66    1.92    0.00    0.05    0.00    0.00    0.00   81.65
11:33:00 PM  all   17.11    0.00    0.65    0.55    0.00    0.05    0.00    0.00    0.00   81.64
11:33:01 PM  all    3.26    0.00    0.60    0.80    0.00    0.00    0.00    0.00    0.00   95.33
11:33:02 PM  all    0.91    0.00    0.20    0.30    0.00    0.05    0.00    0.00    0.00   98.54
11:33:03 PM  all   18.12    0.00    1.50    0.35    0.00    0.10    0.00    0.00    0.00   79.93
11:33:04 PM  all   92.37    0.00    6.24    0.00    0.00    0.00    0.00    0.00    0.00    1.40
11:33:05 PM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:06 PM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:07 PM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:08 PM  all   92.10    0.00    7.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:09 PM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:10 PM  all   92.44    0.00    7.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:11 PM  all   92.30    0.00    7.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:12 PM  all   91.60    0.00    8.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:13 PM  all   92.56    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:14 PM  all   92.85    0.00    7.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:15 PM  all   94.39    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:16 PM  all   92.87    0.00    7.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:33:17 PM  all   84.21    0.00    6.52    0.00    0.00    0.00    0.00    0.00    0.00    9.27
11:33:18 PM  all   20.61    0.00    4.51    0.00    0.00    0.00    0.00    0.00    0.00   74.87
11:33:19 PM  all   18.30    0.00    4.36    0.45    0.00    0.05    0.00    0.00    0.00   76.83
11:33:20 PM  all   18.56    0.00    3.86    0.00    0.00    0.00    0.00    0.00    0.00   77.58
11:33:21 PM  all   18.11    0.00    4.25    0.00    0.00    0.10    0.00    0.00    0.00   77.54
11:33:22 PM  all   19.63    0.00    3.80    0.10    0.00    0.20    0.00    0.00    0.00   76.27
11:33:23 PM  all   19.85    0.00    4.91    0.25    0.00    0.20    0.00    0.00    0.00   74.79
11:33:24 PM  all   21.99    0.00    4.33    0.00    0.00    0.05    0.00    0.00    0.00   73.63
11:33:25 PM  all   20.29    0.00    4.20    0.00    0.00    0.20    0.00    0.00    0.00   75.31
11:33:26 PM  all   21.01    0.00    4.52    0.00    0.00    0.15    0.00    0.00    0.00   74.32
11:33:27 PM  all   21.39    0.00    4.46    0.00    0.00    0.15    0.00    0.00    0.00   74.00
11:33:28 PM  all   19.21    0.00    3.96    0.05    0.00    0.15    0.00    0.00    0.00   76.63
11:33:29 PM  all    0.15    0.00    0.10    0.05    0.00    0.05    0.00    0.00    0.00   99.65
11:33:30 PM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
11:33:31 PM  all    0.15    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.65
11:33:32 PM  all    0.15    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.65
11:33:33 PM  all    0.20    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.45
11:33:34 PM  all    0.35    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.40
